source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
"Die Befragten in Mexiko und den meisten Ländern Mittelamerikas hingegen sehen in den USA das einflussreichste Land, wobei diese Rolle in der Dominikanischen Republik und Nicaragua von Venezuela übernommen wird.","But the United States is seen as the most influential country by respondents in Mexico and much of Central America, whereas Venezuela enjoys that distinction in Ecuador, the Dominican Republic and Nicaragua.","In Mexico and most countries in Central America, the US is seen as the most influential country, while in the Dominican Republic and Nicaragua it is Venezuela.","In Mexico and most of the countries of Central America, on the other hand, the US is seen as the most influential country, while in the Dominican Republic and Nicaragua it is Venezuela.","In Mexico and most of the countries of Central America, on the other hand, the US is seen as the most influential country, while in the Dominican Republic and Nicaragua it is Venezuela.",0.848,34.13,35.13,35.13,1.0,0.8297,0.8197,0.8197,-0.010000000000000009
Mit dem Pendolino können die Fahrgäste seit 13. Dezember nicht mehr nach Bratislava fahren.,"From December 13th, passengers will no longer be able to take Pendolino to Bratislava.","Since 13 December, passengers have not been able to travel to Bratislava on the Pendolino.","Since 13 December, passengers have not been able to travel to Bratislava on the Pendolino.","Since 13 December, passengers no longer travel to Bratislava.",0.848,8.77,8.77,13.46,4.690000000000001,0.8684,0.8684,0.8278,-0.04059999999999997
Erstens bin ich seit 1984 bei jeder Sommerolympiade dabei und die USA waren noch nie so dominant.,"First, I have been to every Summer Olympics since 1984 and the USA has never been so dominant.","Firstly, I have been at every Summer Olympics since 1984 and the USA has never been so dominant.","First of all, I have been at every Summer Olympics since 1984 and the USA has never been so dominant.","Firstly, I have been at every Summer Olympics since 1984 and the USA has never been so dominant.",0.848,80.32,73.44,80.32,0.0,0.9474,0.9442,0.9474,0.0
"Senden Sie uns Ihre Bilder, Video- oder Audioaufnahmen per E-Mail an yourpics@bbc.co.uk","Email your pictures, video or audio to us at yourpics@bbc.co.uk","Send us your pictures, video or audio clips by email to yourpics@bbc.co.uk","Send us your pictures, video or audio recordings by email to yourpics@bbc.co.uk","Please send us your pictures, video or audio recordings by email to yourpics@bbc.co.uk",0.848,57.82,57.82,54.68,-3.1400000000000006,0.9568,0.9562,0.9505,-0.006299999999999972
"Ich würde sagen, dass er den Horror zu 50% überwunden hat, aber man kann das nie völlig überwinden und vergessen.","I would say he 50% overcame this horror, but one can never completely overcome and forget it.","I would say that he has overcome 50% of the horror, but you can never completely overcome and forget it.","I would say that he has overcome 50% of the horror, but you can never completely overcome and forget.","I would say that he has overcome 50% of the horror, but you can never completely overcome and forget it.",0.848,44.27,35.79,44.27,0.0,0.9103,0.9005,0.9103,0.0
"Aber Außenstehende, die Rassissmus erlebt haben, erinnerte der Filter an verletzende Klischees.","But for observers who have experienced racism, the lens reminded them of hurtful stereotypes in action.",But outsiders who have experienced racism reminded the filter of hurt stereotypes.,But outsiders who have experienced racism were reminded of hurtful clichés by the filter.,"But those who have experienced racism, the filter reminded them of hurtful stereotypes.",0.848,16.55,18.2,48.68,32.129999999999995,0.6675,0.7879,0.7777,0.11019999999999996
"Der FRÜHLING hat Südaustralien eine winterliche Überraschung beschert, mit heftigen Schauern und starkem Wind, die Flüge vom Flughafen Adelaide aus beeinträchtigten.","SPRING has sprung a wintry surprise on southern South Australia, bringing heavy showers and strong winds that have affected flights at Adelaide Airport.","The FRÜHLING has brought a winter surprise to South Australia, with heavy showers and strong winds disrupting flights from Adelaide airport.","The FRÜHLING has brought a winter surprise to South Australia, with heavy showers and strong winds affecting flights from Adelaide airport.","Spring has brought a winter surprise to South Australia, with heavy rain and strong winds causing disruption to flights out of Adelaide airport.",0.848,21.74,21.74,11.44,-10.299999999999999,0.7929,0.7849,0.8457,0.05279999999999996
"Im Kanzleramt hatte der in Hamburg lebende türkische Journalist ein T-Shirt mit der türkischen und deutschen Aufschrift ""Freiheit für Journalisten"" übergezogen und war in die erste Reihe gegangen.","In the chancellery, the Turkish journalist living in Hamburg had put on a T-shirt with the Turkish and German writing “Freedom for journalists” and was sitting in the first row.","In the Chancellery, the Turkish journalist, who lives in Hamburg, wore a T-shirt with the Turkish and German slogan ""Freedom for Journalists"" and went to the","In the Chancellery, the Turkish journalist living in Hamburg wore a T-shirt with the Turkish and German slogan 'Freedom for Journalists' and went to the front row.","At the Chancellery, the Turkish journalist living in Hamburg put on a T-shirt with the Turkish and German slogan ""Freedom for Journalists"" and went to the first row.",0.848,29.97,40.64,51.39,21.42,0.7334,0.8562,0.8504,0.11699999999999999
"""Sorry, aber für zwölf Euro hat man einfach mehr erwartet"", äußert sich Melanie Meier auf der Veranstaltungsseite.","""Sorry, but for twelve euros, I really expected more"", Melanie Meier commented on the event's page.","""Sorry, but for 12 Euros, you simply expect more,"" says Melanie Meier on the event page.","Sorry, but for twelve euros, one simply expects more, says Melanie Meier on the event page.","""Sorry, but for 12 euros, one simply expects more,"" Melanie Meier expresses herself on the event page.",0.848,24.48,35.32,24.52,0.03999999999999915,0.8302,0.8325,0.8651,0.03489999999999993
Auch Einzelheiten wie der Ph-Wert des Fleisches spielen eine Rolle.,Even specific details such as the pH value of the meat play a role.,Details such as the pH value of the meat also play a role.,Even details such as the pH value of the meat play a role.,Even details such as the pH value of the meat matter.,0.848,65.15,87.2,58.16,-6.990000000000009,0.9211,0.9515,0.8513,-0.06980000000000008
"Die junge Frau sprach von dem Kind, als dieses schon tot war und sie hatte einen Blog: ""Terror auf galicische Art""","The young lady spoke of the baby when he was already dead and she kept a blog: ""Terror of the Galician""","The young woman spoke of the child when it was already dead and she had a blog: ""Terror in Galician""",The young woman spoke of the child as if it were already dead and she had a blog: 'Terror in Galician'.,"The young woman spoke of the child when the child was already dead and she had a blog: ""Terror in Galician""",0.848,39.33,19.74,39.78,0.45000000000000284,0.8843,0.8125,0.8725,-0.011799999999999922
"Im Grunde genommen, ist das ein typisch männliches T-Shirt aus Baumwolle, ärmellos und tailliert.","Finally, this is nothing more than the typical T-shirt for men, with a cotton interior, tight and sleeveless shape.","Essentially, it's a typical men's cotton T-shirt, sleeveless and tailored.","In fact, it is a typical men's cotton T-shirt, sleeveless and tailored.","At its core, it is a typical men's T-shirt, short-sleeved and fitted.",0.848,2.48,2.74,2.59,0.10999999999999988,0.7569,0.7638,0.7618,0.0049000000000000155
"Gibt es hier eine ähnliche Behörde wie unser NKÚ, oder funktioniert das System anders?","Is there an office like the NKU, or is it organised differently?",Is there a similar body to our NKÚ or does the system work differently?,"Is there a similar body to our NKÚ here, or does the system work differently?","Is there a similar body to our NKÚ here, or does the system work differently?",0.848,8.23,8.23,8.23,0.0,0.771,0.7938,0.7938,0.02279999999999993
Sie sprechen über die Probleme bei der praktischen Umsetzung des tschechischen Vergabegesetzes.,These are domestic problems about the practical implementation of legislation relating to public contracts.,You are talking about problems with the practical implementation of the Czech procurement law.,You are talking about the problems with the practical implementation of the Czech procurement law.,You are talking about the problems with the practical implementation of the Czech procurement law.,0.848,19.56,19.56,19.56,0.0,0.7912,0.7878,0.7878,-0.0034000000000000696
Der Quebecer Rundfunkmoderator Stéphane Dupont hat vor dem kanadischen Aufsichtsrat für Rundfunknormen (CCNR) wegen seiner kontroversen Äußerungen über Sozialfürsorge und Haitianer ebenso wie wegen seiner ausfälligen Redeweise über Funk einen teilweisen Rückschlag erlitten.,"The Quebec radio animator Stéphane Dupont suffered a partial reverse before the Canadian Radio and Television Standards Council (CCNR) on the subject of social assistance and Haitians, as well as on that of his coarse language whilst on air.",Quebec radio host Stéphane Dupont has received a partial suspension from the Canadian Radio-television and Telecommunications Commission (CRTC) for his controversial comments about social assistance,"Quebec radio presenter Stéphane Dupont has been censured by the Canadian Radio-television and Telecommunications Commission (CRTC) for his controversial comments on social welfare and Haitians, as well as for his offensive language on air.","Quebec radio host Stéphane Dupont has suffered a partial rebuke in front of the Canadian Radio-television and Telecommunications Commission (CRTC) for his controversial comments on social welfare and Haitians, as well as for his abusive language on air.",0.848,3.73,18.21,20.88,17.15,0.7281,0.7942,0.8026,0.07450000000000001
"Sabadell erwartet, in drei Jahren eine Millionen Privatkunden einzufangen - ein noch zu bestehendes Fach.",Sabadell hopes to catch in three years a million particular clients.,Sabadell expects to capture a million private clients in three years - a yet-to-exist specialty.,Sabadell expects to capture a million private customers in three years - a field that still needs to be developed.,Sabadell expects to attract one million private clients in three years - a field that is still in its infancy.,0.848,13.26,9.56,8.9,-4.359999999999999,0.7848,0.8242,0.7845,-0.000300000000000078
"Um zum höheren Fahrerniveau zu gelangen, müssen verschiedene Gegenstände aufgeschlossen werden: vom Auto angefangen, bis hin zu den Backgrounds für das Profil.",Various features unlock fir getting a higher driver level: starting with cars and ending with profile backgrounds.,"In order to reach a higher level, you have to unlock different objects: starting from the car, up to the backgrounds for the profile.","To reach a higher level of driving, you need to unlock various objects, starting with the car and ending with the backgrounds for the profile.","To reach a higher driving level, you need to unlock various objects, from the car to the backgrounds of the profile.",0.848,4.63,8.36,4.3,-0.33000000000000007,0.7798,0.8074,0.743,-0.036800000000000055
"Wenn das der Fall ist, sollten sie sich sicherlich an ihre Nasen fassen, weil sie bei dem Versuch, mich zu fassen, versagt haben.",If that's the case surely they should all hand in their briefs because they've been incompetent in trying to catch me.,"If that is the case, they should certainly pinch their noses, because they have failed to catch me.","If that is the case, they should certainly be touching their noses, because they have failed to catch me.","If that is the case, they should certainly touch their noses, because they failed to catch me.",0.848,15.86,15.82,15.87,0.009999999999999787,0.7212,0.6461,0.6595,-0.06169999999999998
"Die wissenschaftlichen Daten darüber, wie ein Kind überhaupt seine geschlechtliche Identität entwickelt, sind nicht sehr genau.",The science of knowing how a child will develop any gender identity is not very accurate.,The scientific data about how a child actually develops a gender identity is not very precise.,The scientific data on how a child actually develops its gender identity are not very precise.,The scientific data on how a child actually develops its gender identity are not very precise.,0.848,30.28,13.32,13.32,-16.96,0.9115,0.9113,0.9113,-0.00019999999999997797
Dabei versuchen Männer wie Stephen McLarnon das Thema positiv zu besetzen.,"On the other hand, men such as Stephen McLarnon try to give the situation a positive spin.",Men like Stephen McLarnon are trying to put a positive spin on it.,"At the same time, men like Stephen McLarnon are trying to put a positive spin on the issue.","Meanwhile, men like Stephen McLarnon are trying to make the topic positive.",0.848,10.12,11.73,6.68,-3.4399999999999995,0.8829,0.9019,0.855,-0.027900000000000036
"Etwas, was man nie zuvor hörte – erst jetzt, wo der Erfolg des schwarzen Kandidat so sicher scheint.","Things that have never been said before now, when the success of the black candidate is almost certain.",Something you've never heard before - only now that the success of the black candidate seems so certain.,Something that has never been heard before - only now that the success of the black candidate seems so certain.,Something that has never been heard before – only now that the success of the black candidate seems so certain.,0.848,29.45,29.53,29.53,0.08000000000000185,0.8135,0.8444,0.8464,0.03290000000000004
"Später kam mit dem Bereich Treasury die Verantwortung für das Unternehmensvermögen dazu und nach dem Ausscheiden von Jürgen Todenhöfer auch die für Direktmarketing, Ausland, Druck und Finanzen.","Later, with the Treasury department, he assumed responsibility for the company assets, and after Jürgen Todenhöfer's departure, also for direct marketing, foreign operations, print and finances.","Later, with the area of Treasury, the responsibility for corporate assets was added, and after the departure of Jürgen Todenhöfer, that for direct marketing,","Later, with the Treasury department, responsibility for the company's assets was added, and after the departure of Jürgen Todenhöfer, responsibility for direct marketing, overseas, printing and finance.","Later, with Treasury, the responsibility for the company's assets came with it and after the departure of Jürgen Todenhöfer also the responsibility for direct marketing, overseas, printing and finance.",0.848,20.65,33.51,15.86,-4.789999999999999,0.7285,0.8352,0.7784,0.049899999999999944
"Bei der Durchsicht der Produkte, die Audatex anbietet, kann man sich leicht einen Überblick über die Art von Unterstützung verschaffen, die sie den Branchenexperten gibt.","In view of the products that Audatex offers, it is easy to get an idea of the kind of support available to professionals in this sector.","Looking through the products that Audatex offers, it is easy to get an idea of the type of support it provides to industry experts.",It is easy to get an overview of the type of support Audatex provides to industry experts by looking at the products it offers.,It is easy to get an overview of the type of support Audatex provides to industry experts by looking at the products it offers.,0.848,54.94,19.24,19.24,-35.7,0.8832,0.8539,0.8539,-0.029299999999999993
"In einem Interview mit Martin bestätigte Daley, dass die Regierung tatsächlich überlegt habe, Biden durch Clinton zu ersetzen.","In an interview with Martin, Daley confirmed that the administration did in fact consider replacing Biden with Clinton.","In an interview with Martin, Daley confirmed that the government was indeed considering replacing Biden with Clinton.","In an interview with Martin, Daley confirmed that the government was indeed considering replacing Biden with Clinton.","In an interview with Martin, Daley confirmed that the government was indeed considering to replace Biden with Clinton.",0.848,64.03,64.03,58.31,-5.719999999999999,0.9241,0.9241,0.912,-0.0121
"Das mag so manche Handwerker, Ärztinnen, Kassierer und anderweitig erwerbstätige Bürger in diesem Land zu der berechtigten Frage verleitet haben, was eigentlich der Unterschied ist zwischen Arbeit und Sacharbeit, aber sei's drum.","That may have led some craftsmen, doctors, cashiers and other working people in this country to the legitimate question of what the difference really is between work and paperwork, but that's all.","This may have led many craftsmen, doctors, cashiers and other workers in this country to ask themselves the legitimate question of what the difference is between work and work","This may have led many craftsmen, doctors, cashiers and other workers in this country to ask themselves what the difference is between work and work, but that is beside the point.","This may have led many craftsmen, doctors, cashiers and other workers in this country to ask themselves what the difference is between work and work, but that is beside the point.",0.848,47.78,37.56,37.56,-10.219999999999999,0.7913,0.8124,0.8124,0.021100000000000008
"Das ist für Moskau wohlgemerkt eine Selbstverständlichkeit, das selbst eine tiefsitzende Angst vor Regimewechseln hat.","Mind you, that's a given for Moscow which has its own deep-seated fear of regime change.","For Moscow, this is a given, even though it has a deep-seated fear of regime change.","This is, of course, a matter of course for Moscow, which has a deep-seated fear of regime change.","This is, of course, a matter of course for Moscow, which has a deep-seated fear of regime change.",0.848,30.38,27.53,27.53,-2.849999999999998,0.8901,0.8858,0.8858,-0.0042999999999999705
Diese Sternen-Geburt zeichnete das Hubble-Teleskop in der Spiralgalaxie M83 auf.,This star birth was captured by the Hubble telescope in the M83 spiral galaxy.,This stellar birth was captured by the Hubble telescope in the spiral galaxy M83.,This star birth was captured by the Hubble telescope in the spiral galaxy M83.,This star birth was captured by the Hubble telescope in the spiral galaxy M83.,0.848,63.4,77.6,77.6,14.199999999999996,0.9012,0.9189,0.9189,0.01770000000000005
"Er ist Bauherr, ""am Ende läuft alles hier über meinen Tisch"".","He is master of construction: ""In the end, everything here passes by my desk"".","He is the owner, ""at the end of the day, everything goes through my desk.""","He is the owner, 'at the end of the day, everything goes through my desk'.","He is the builder, ""at the end of the day, everything passes through my desk"".",0.848,8.48,7.79,19.14,10.66,0.8168,0.7985,0.8934,0.0766
"Kaplowitz ist der Ansicht, die überzeugendste Prämisse sei die Epidemie der Fettleibigkeit.",Kaplowitz contends the premise that holds the most weight is the epidemic of obesity.,Kaplowitz believes that the most convincing premise is the epidemic of obesity.,Kaplowitz believes that the most convincing premise is the epidemic of obesity.,Kaplowitz believes that the most convincing premise is the epidemic of obesity.,0.848,39.74,39.74,39.74,0.0,0.8783,0.8783,0.8783,0.0
"In anderen Regionen, die nicht vom Tsunami getroffen wurden, gab es die Fehlinformation, dass ein Tsunami auf die Region trifft und sie sind auf die umliegenden Berge gerannt.","In other regions not affected by the tsunami, there was false information about a tsunami hitting the region and they ran to the surrounding hills.","In other regions that were not hit by the tsunami, there was misinformation that a tsunami would hit the region and they ran to the surrounding hills.","In other regions, which were not affected by the tsunami, there was false information that a tsunami would hit the region and they ran to the surrounding mountains.","In other regions, which were not affected by the tsunami, there was false information that a tsunami was coming to the region and they ran to the surrounding mountains.",0.848,54.04,57.42,55.53,1.490000000000002,0.8847,0.8853,0.8821,-0.0026000000000000467
"Im Magazin ""Vocal Europe"" warnte ein namentlich nicht genannter Offizier, der nach dem Putschversuch aus Angst vor Verfolgung im Ausland Asyl suchte, die türkische Armee werde in wenigen Jahren ""voller Extremisten und Salafisten"" sein.","In the magazine ""Vocal Europe"", an unnamed officer, who sought asylum abroad after the attempted coup out of fear of persecution, warned that the Turkish army would be ""full of extremists and Salafists"" in a few years.","In the magazine Vocal Europe, an unnamed officer who sought asylum abroad after the attempted coup, warned that the Turkish army will be ""full of extremists and Salafists","In the magazine 'Vocal Europe', an unnamed officer, who sought asylum abroad after the coup attempt, warned that the Turkish army would be 'full of extremists and Salafists' in a few years.","In the magazine Vocal Europe, an unnamed officer, after the attempted coup, fearing persecution abroad, sought asylum, warned that the Turkish army would be ""filled with extremists and Salafists"" in a few years.",0.848,43.75,49.6,53.38,9.630000000000003,0.8348,0.8811,0.8227,-0.0121
Insgesamt war es dennoch ein tolles Erlebnis für den 27-Jährigen.,Overall it was still an amazing experience for the 27-year-old.,"Overall, it was a great experience for the 27-year-old.",It was still a great experience for the 27-year-old.,"Overall, it was a great experience for the 27-year-old.",0.848,53.44,52.5,53.44,0.0,0.9295,0.9343,0.9295,0.0
"""Wir hätten das Spiel einfacher machen und den Puck aus unserem Drittel rausbringen müssen.""","""We should have made the game simpler, moving the puck out of our zone.""","""We should have made the game easier and gotten the puck out of our zone.""",We should have made the game easier and taken the puck out of our third.,"""We should have made the game easier and get the puck out of our zone.""",0.848,71.6,47.86,71.6,0.0,0.9099,0.771,0.9092,-0.0007000000000000339
"Wenn dies im Bus nicht vorgesehen ist, müssen die Reisenden sitzen.","If this is not approved in the bus, the passengers must sit.","If this is not provided for in the bus, passengers must sit.","If there is no provision for this in the bus, the passengers must sit.","If the bus is not equipped for this, the passengers will have to stand.",0.848,53.34,55.12,14.63,-38.71,0.8644,0.8699,0.7818,-0.0825999999999999
Das Pfefferspray fanden die Beamten in einem Papierkorb in der Nähe des U-Bahnhofs.,Officers found the pepper spray in a bin near the underground station.,The pepper spray was found in a bin near the underground station.,The pepper spray was found by the police in a bin near the underground station.,The pepper spray was found by the police in a bin near the underground station.,0.848,62.63,50.67,50.67,-11.96,0.9192,0.926,0.926,0.006800000000000028
"Das erste Beben hatte die Stärke 5,9, das zweite die Stärke 7,4.","The first quake was of magnitude 5.9, the second of magnitude 7.4.","The first earthquake had a magnitude of 5.9, the second 7.4.","The first earthquake had a magnitude of 5.9, the second a magnitude of 7.4.","The first tremor was 5.9, the second 7.4. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region. The tremors were felt throughout the region.",0.848,25.58,22.89,1.2,-24.38,0.931,0.9322,0.3967,-0.5343
"Allerdings wird sie als eine der Königinnen, der trotz ihres überwältigenden Auftritts für Cartagena die Krone entgangen war, in die Geschichte eingehen.","However, she will go down in history as one of the queens that despite her overwhelming passage through Cartagena, found difficulties in getting the crown.","However, she will go down in history as one of the queens who lost the crown, despite her outstanding performance for Cartagena.","However, she will go down in history as one of the queens who, despite her overwhelming performance for Cartagena, failed to win the crown.","However, she will go down in history as one of the queens who, despite her outstanding performance for Cartagena, was not crowned.",0.848,50.05,55.44,48.82,-1.2299999999999969,0.8091,0.8383,0.8028,-0.006300000000000083
Unter dem Eispanzer des Saturnmonds Enceladus schwappt ein globaler Ozean.,Under the icy crust of Saturn's moon Enceladus splashes a global ocean.,"Beneath the icy shell of Saturn's moon Enceladus, a global ocean sways.","Beneath the ice shield of Saturn's moon Enceladus, there is a global ocean.","Beneath the icy shell of Saturn's moon Enceladus, there is a global ocean.",0.848,29.42,33.89,36.16,6.739999999999995,0.8786,0.8355,0.8571,-0.021500000000000075
"""Jeder starrte, als sie die Unterhosen wieder auszog, die ihr offensichtlich nicht gefallen haben, da sie sie wieder ins Regal legte.""",'Everyone was staring as she took the knickers off again and obviously didn't like them because she put them back on the shelf.',"""Everyone stared as she took off the underpants she clearly didn't like, putting them back on the shelf.""","Everyone stared as she took off the underpants, which she clearly did not like, as she put them back on the shelf.","""Everyone stared as she took off the underpants again, which she clearly didn't like, as she put them back on the shelf.""",0.848,27.29,34.72,33.96,6.670000000000002,0.8309,0.8087,0.8422,0.011299999999999977
"Falls die Anti-EU-Parteien bei diesen Wahlen gut abschneiden – und das ist sehr gut möglich –, dann könnte erstmals ein solcher Block das Europäische Parlament dominieren.","If, as is very possible, anti-EU parties do well in these elections, such a bloc could dominate the European Parliament for the first time.",If the anti-EU parties do well in these elections – and that is very possible – then for the first time such a bloc could dominate the European Parliament.,If the anti-EU parties do well in these elections - and that is very possible - then for the first time a block of that kind could dominate the European Parliament.,If the anti-EU parties do well in these elections - and that is very possible - then for the first time a block of that kind could dominate the European Parliament.,0.848,55.07,41.42,41.42,-13.649999999999999,0.9195,0.8976,0.8976,-0.02190000000000003
Bei der Detonation in der Nähe des bei Urlaubern beliebten Badestrands Patong wurde nach Polizeiangaben ein Taxifahrer verletzt.,"Police reports state that a taxi driver was injured in the explosion, which occurred near Patong beach, popular with holidaymakers.","According to the police, a taxi driver was injured in the explosion near the Patong beach, which is popular with holidaymakers.","According to the police, a taxi driver was injured in the explosion near the Patong beach, which is popular with holidaymakers.","During the explosion near the Patong beach, popular with holidaymakers, a taxi driver was injured, according to the police.",0.848,47.18,47.18,40.29,-6.890000000000001,0.9156,0.9156,0.9034,-0.012199999999999989
"""Diese Koordination zwischen unabhängigen Untersuchern wird unsere Anstrengungen zur diskreten Handhabung zwischen Regierungen verkomplizieren"", beklagt Aguirre.","""This coordination between independent investigators will complicate our efforts to handle discreetly the case between Governments""; says Aguirre.","""This coordination between independent investigators will complicate our efforts to handle discreetly between governments,"" Aguirre complained.","This coordination between independent investigators will complicate our efforts to handle discreetly between governments, complains Aguirre.","This coordination between independent investigators will complicate our efforts to handle discreetly between governments, complains Aguirre.",0.848,59.97,54.88,54.88,-5.089999999999996,0.8724,0.87,0.87,-0.0023999999999999577
"Herr Stewart gab auch an, dass der Service eine Sicherheitssparte habe.",Mr Stewart also claimed the service had a safety aspect.,Mr Stewart also said the service had a security arm.,Mr Stewart also said that the service had a security department.,Mr Stewart also said that the service has a security department.,0.848,35.08,31.7,17.24,-17.84,0.8625,0.8851,0.8804,0.017899999999999916
"Ich möchte erhobenen Hauptes umhergehen, und ich möchte, dass meine Besitzer denken, dass ich mein Bestes für sie versuche.",I want to walk around with my head held high and want my owners to think that I am trying my best for them.,I want to walk tall and I want my owners to think I'm trying my best for them.,"I want to walk around with my head held high, and I want my owners to think that I am trying my best for them.","I want to go around with my head held high, and I want my owners to think that I am doing my best for them.",0.848,42.78,82.8,60.91,18.129999999999995,0.8301,0.9313,0.9182,0.08810000000000007
"Im Bezirk Karlsbad waren die Straßen heute Morgen gut befahrbar, vereinzelt herrschte Schnee- und Eisglätte.","In the Carlsbad region, the roads have been usable this morning, though in some places they were icy and snowy.","In the Karlsbad district, the roads were good to drive on this morning, with occasional patches of snow and ice.","The streets in the Karlsbad district were good to drive on this morning, with occasional patches of snow and ice.","In the Karlovy Vary district, the roads were passable this morning, with occasional patches of snow and ice.",0.848,12.68,7.85,12.72,0.040000000000000924,0.8345,0.8035,0.8355,0.0010000000000000009
Eine ähnliche Einschränkung gilt bereits für Kinder bis 14 Jahren bei der Benutzung von Jahrmarktströten.,A similar restriction now applies to children under 14 years of age using party blowers.,A similar restriction already applies to children up to the age of 14 when using fairground rides.,There is already a similar restriction on the use of fairground rides by children under 14 years of age.,A similar restriction already exists for children under 14 years of age when using fairground rides.,0.848,15.65,27.32,37.71,22.060000000000002,0.7649,0.7647,0.7779,0.013000000000000012
"Auch zur Kritik am Lärm der Vögel hatte Jürgens eine eigene Meinung: ""Da ist jede Menge Kommunikation, die haben sich viel zu sagen.""","Jürgens also expressed her opinion on the criticism of the noise the birds make. ""The noise conveys a lot of information. They have a lot to say to each other.""","Jürgens also had his own opinion on the criticism of the birds' noise: ""There is a lot of communication going on, they have a lot to","Jürgens also had his own opinion on the criticism of the birds' noise: 'There is a lot of communication there, they have a lot to say.'","Jürgens also had his own opinion on the criticism of the birds' noise: ""There is a lot of communication going on, they have a lot to say to each other.""",0.848,25.17,28.66,44.85,19.68,0.7828,0.8208,0.8575,0.07469999999999999
"""Wir brauchen Energie"", sagte Trump am vergangenen Samstag während eines Kampagnen-Auftritts in Iowa.","""We need energy,"" Trump said last Saturday during a campaign stop in Iowa.","""We need energy,"" Trump said Saturday during a campaign stop in Iowa.","We need energy, said Trump at a campaign rally in Iowa last Saturday.","""We need energy,"" said Trump last Saturday at a campaign rally in Iowa.",0.848,83.2,22.99,43.39,-39.81,0.9584,0.9259,0.9392,-0.019199999999999995
Der Rocker war in der internationalen Klinik von Parc Monceau wegen eines Bandscheibenvorfalls operiert worden.,The rocker had been operated on for a slipped disc at the international clinic at Parc Monceau.,The rocker was operated on at the international clinic of Parc Monceau for a herniated disc.,The rocker had been operated on in the international clinic of Parc Monceau for a herniated disc.,The rocker had been operated on in the international clinic of Parc Monceau for a slipped disc.,0.848,22.82,40.75,50.9,28.08,0.8258,0.848,0.8765,0.05069999999999997
"„Unsere Vision ist es, wieder Verhandlungen aufzunehmen und zwar ernsthaft“, sagte Mazanga.","""Our vision is to come back to negotiations, but with seriousness,"" Mr Mazanga said.","""Our vision is to get back to serious negotiations,"" said Mazanga.","Our vision is to resume serious negotiations, said Mazanga.","Our vision is to resume serious negotiations, said Mazanga.",0.848,27.52,14.92,14.92,-12.6,0.9104,0.8802,0.8802,-0.030200000000000005
(Serbien) will Teil der Lösung und nicht ein Kollateralschaden sein.,"(Serbia) wants to be part of the solution, not collateral damage.",Serbia wants to be part of the solution and not collateral damage.,(Serbia) will be part of the solution and not a collateral casualty.,(Serbia) will be part of the solution and not a collateral casualty.,0.848,58.74,35.63,35.63,-23.11,0.9232,0.8533,0.8533,-0.06990000000000007
An diesem Abend allerdings stinkt's in der Herren-Oase aus irgendwelchen Gründen zum Himmel.,"This evening, whatever the reason, it literally stinks in the gents area.","On this evening, however, the men's oasis smells to high heaven for some reason.","However, on this evening, there is a stench in the men's oasis for some reason.","However, tonight the men's club stinks to high heaven for some reason.",0.848,6.02,6.99,3.95,-2.0699999999999994,0.5883,0.7072,0.7095,0.12119999999999997
"Der finnische Mobiltelefon-Hersteller hatte das Produkt ein paar Monate zuvor auf der Computermesse Cebit in Hannover als ""Büro im Westentaschenformat"" angekündigt.","The Finnish mobile phone manufacturer had presented the product a couple of months previously at the Cebit computer trade fair in Hanover, billing it as ""the office you can fit in your pocket"".","The Finnish mobile phone manufacturer had announced the product a few months earlier at the Cebit computer fair in Hannover as ""the office in your pocket.""",The Finnish mobile phone manufacturer had announced the product a few months earlier at the Cebit computer fair in Hannover as 'the office in your pocket'.,"The Finnish mobile phone manufacturer had announced the product a few months earlier at the Cebit computer fair in Hannover as ""office in your jacket pocket.""",0.848,32.85,24.84,26.7,-6.150000000000002,0.8739,0.8687,0.8614,-0.012499999999999956
