source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
Die ambitionierten Bonner gewannen bei der BG Göttingen mit 86:79 (49:47).,The ambitious team from Bonn won at BG Göttingen with 86:79 (49:47).,The ambitious Bonn team won at BG Göttingen with 86:79 (49:47).,The ambitious Bonn team won at BG Göttingen with 86:79 (49:47).,The ambitious Bonners from Bonn won at Göttingen's BG with 86-79 (49-47).,0.844,77.6,77.6,27.6,-49.99999999999999,0.9391,0.9391,0.8571,-0.08200000000000007
"Die Teilnehmer wurden gebeten, sich stark auf zwei Gemälde zu konzentrieren: Zum einen ein Bild der Mutter Gottes, gemalt von Sassoferrato im 17. Jahrhundert, und zum anderen Leonardo da Vincis ""Dame mit dem Hermelin"".",The researchers asked the experimental subjects to thoroughly study two paintings; Sassoferrato's Virgin Mary from the 17th century and Leonardo da Vinci's Lady with an Ermine from the 15th century.,"Participants were asked to focus strongly on two paintings: on the one hand, a painting of the Virgin Mary by Sassoferrato in the 17th century, and on the other hand, Leonardo da Vinci's ""Lady with the Hermitage.""","The participants were asked to concentrate strongly on two paintings: on the one hand, a painting of the Virgin by Sassoferrato in the 17th century, and on the other hand, Leonardo da Vinci's 'Dame with the Hermeline'.","The participants were asked to concentrate strongly on two works of art: on the one hand, a painting of the Virgin, painted by Sassoferrato in the 17th century, and on the other hand, Leonardo da Vinci's ""Dame with the Hermeline"".",0.844,7.89,7.5,6.08,-1.8099999999999996,0.7804,0.7705,0.7743,-0.006099999999999994
"In Lesotho gab es seit Juni große Spannungen, nachdem Thabane Parlamentssitzungen aufgrund der Auseinandersetzungen in seiner Einheitsregierung aussetzte.",Tensions have been high in Lesotho since June when Thabane suspended parliament sessions due to feuding in his unity government.,"In Lesotho, tensions have been high since June, after Thabane suspended parliamentary sessions following disputes in his unity government.","In Lesotho, there have been tensions since June, after Thabane suspended parliamentary sittings because of the disputes in his unity government.","In Lesotho, there have been tensions since June, after Thabane suspended parliamentary sittings because of the disputes in his unity government.",0.844,26.73,21.08,21.08,-5.650000000000002,0.898,0.8808,0.8808,-0.017199999999999993
"CDU-Fraktionsvize Christian Baldauf verweist dazu auf Berechnungen des Rechnungshofs, das Land investiere 2017 und 2018 mehr als 20 Millionen Euro weniger in den Erhalt von Landesstraßen als vorgeschlagen.","Deputy leader of the CDU parliamentary faction Christian Baldauf points to calculations from the Court of Auditors: in 2017 and 2018, the state is investing more than 20 million euros less on maintaining federal state roads than recommended.","Christian Baldauf, deputy chairman of the CDU parliamentary group, refers to calculations by the Court of Auditors that in 2017 and 2018 the state will invest more than 20 million euros less in the maintenance of state roads than proposed.","CDU Group Vice-President Christian Baldauf refers to calculations by the Court of Auditors, which show that the state is investing more than EUR 20 million less in the maintenance of state roads in 2017 and 2018 than planned.","CDU parliamentary group vice-chairman Christian Baldauf refers to calculations by the Audit Office, which show that in 2017 and 2018 the state invested more than 20 million euros less for the maintenance of regional roads than proposed.",0.844,33.29,29.11,23.82,-9.469999999999999,0.8507,0.8314,0.8587,0.008000000000000007
"Hat Deutschland seine Beziehungen mit den USA beschädigt, indem es sich bei wichtigen Entscheidungen der Stimme enthalten hat, etwa bei der Abstimmung über Palästina?","Has Germany damaged its relations with the USA, by abstaining to vote on important decisions, such as the vote on Palestine?","Has Germany damaged its relations with the USA by abstaining from voting on important decisions, such as the vote on Palestine?","Has Germany damaged its relations with the USA by abstaining from important decisions, such as the vote on Palestine?","Has Germany damaged its relations with the USA by abstaining from important decisions, such as the vote on Palestine?",0.844,73.48,68.84,68.84,-4.640000000000001,0.9377,0.9252,0.9252,-0.012499999999999956
"Die gering qualifizierten Immigranten arbeiten in Sektoren, die einheimische Lohnarbeiter wenig reizen, die qualifizierteren unter den Immigranten arbeiten in dynamischen Sektoren, in denen die Ausbildung nicht dem Arbeitsangebot angeglichen ist.","Unskilled immigrants work in sectors, which do not attract local labour and the most highly skilled ones in dynamic sectors where training does is not linked to offers of employment.","Low-skilled immigrants work in sectors where native wages are low, and more skilled immigrants work in dynamic sectors where education does not match the demand.","Low-skilled immigrants work in sectors where native wages are low, while the more skilled among them work in dynamic sectors where education does not match the demand.","Low-skilled immigrants work in sectors where native wages are low, while the more skilled among them work in dynamic sectors where education does not match the demand.",0.844,16.9,16.71,16.71,-0.18999999999999773,0.8294,0.8239,0.8239,-0.00550000000000006
"'Welche Wohnform man aber wählt, ist immer eine Individualentscheidung', erklärt sie.","""However, which type of residence you choose is always a personal decision,"" she explains.","""Regardless of the type of housing you choose, it's always an individual decision,"" she explains.","But the choice of housing is always an individual decision, she explains.","""Which type of housing, however, one chooses, is always an individual decision,"" she explains.",0.844,31.13,11.24,28.94,-2.1899999999999977,0.884,0.8762,0.8903,0.006299999999999972
"Die Singapurer schieben die Schuld dafür, dass sie keine Kinder haben, auf die Karriere, den Stress und die Kosten der Immobilien und die Kindererziehung.","Singaporeans blame their careers, stress and the cost of property and education for not having children.","The Singaporeans blame their lack of children on the career, the stress and the cost of property and child-rearing.","The Singaporeans blame their inability to have children on their careers, stress and the cost of housing and child-rearing.","The Singaporeans blame their inability to have children on their careers, stress and the cost of housing and child-rearing.",0.844,36.31,41.09,41.09,4.780000000000001,0.8524,0.8758,0.8758,0.023399999999999976
"Das Land wehrt sich aber, dazu Stellung zu nehmen - noch lässt es Kontrollen zu.",The country is refusing to comment - but is allowing inspections.,But the country is resisting taking a position - and is still allowing inspections.,"However, the country is reluctant to take a stand - it is still carrying out inspections.","The country, however, does not want to take a stand - it is still carrying out inspections.",0.844,13.38,6.99,6.23,-7.15,0.872,0.8204,0.7998,-0.07220000000000004
"Es enthält nur wenige große Namen, wichtige Verträge oder berühmte Schlachten. Es gibt kaum Botschafter, rasende Reporter oder Diskussionen über Taktik und Ausrüstung.","It contains few big names, major treaties or famous battles; there are almost no ambassadors, dashing journalists or discussions of tactics and materiel.","It has few big names, important treaties or famous battles. There are few ambassadors, raging reporters or discussions about tactics and equipment.","It contains few great names, important treaties or famous battles. There are few ambassadors, furious reporters or discussions about tactics and equipment.","It contains only a few big names, important treaties or famous battles. It contains almost no ambassadors, angry reporters or discussions about tactics and equipment.",0.844,23.26,18.2,29.13,5.869999999999997,0.8843,0.8935,0.8783,-0.006000000000000005
"Ein BMI von 25 oder mehr zeigt an, dass jemand übergewichtig ist, und Menschen mit einem BMI über 30 gelten als fettleibig.","A BMI of 25 or higher indicates that someone is overweight, and people with a BMI over 30 are considered obese.","A BMI of 25 or more indicates that someone is overweight, and people with a BMI over 30 are considered obese.","A BMI of 25 or more indicates that someone is overweight, and people with a BMI over 30 are considered obese.","A BMI of 25 or more indicates that someone is obese, and people with a BMI over 30 are considered obese.",0.844,87.87,87.87,75.22,-12.650000000000006,0.9456,0.9456,0.9184,-0.027200000000000002
Auftakt ist bereits am Freitag die Stoppelackerparty mit DJ Ralf.,"The celebrations will get under way on Friday, with the ""Stoppelacker"" (Stubble Field) party featuring DJ Ralf.","The kick-off is on Friday with the ""Stoppelackerparty"" with DJ Ralf.",The kick-off is already on Friday with the Stoppelacker party with DJ Ralf.,"The opening is already on Friday, on Friday the Stoppelacker party with DJ Ralf.",0.844,11.23,8.93,11.5,0.2699999999999996,0.7278,0.7166,0.5969,-0.13090000000000002
"In seiner Verteidigung der chinesischen Entscheidung sagte Li Fei, Vizegeneralsekretär des Ständigen Ausschusses des Nationalen Volkskongresses, dass die Zulassung öffentlicher Nominierungen bei den Wahlen für die Hongkonger Regierung zu ""chaotisch"" wäre.","Defending China's ruling, Li Fei, deputy secretary general of the Standing Committee of the National People's Congress, said allowing public nominations in the election for Hong Kong's leader would be too ""chaotic.""","In defending the Chinese decision, Li Fei, vice chairman of the National People's Congress Standing Committee, said that allowing public nominations for the Hong Kong government would be ""chaotic.""","In his defence of the Chinese decision, Li Fei, Vice-Chairman of the Standing Committee of the National People's Congress, said that the registration of public nominations for the Hong Kong SAR government would be 'chaotic'.","In his defence of the Chinese decision, Li Fei, deputy secretary-general of the Standing Committee of the National People's Congress, said that the registration of public nominations for the Hong Kong SAR government would be ""too chaotic.""",0.844,28.98,36.27,38.57,9.59,0.8302,0.7807,0.7953,-0.03490000000000004
"Es wird befürchtet, dass die Opferzahlen noch deutlich in die Höhe gehen.",It is feared that the number of victims will definitely increase.,It is feared that the death toll will rise significantly.,It is feared that the number of victims will rise significantly.,It is feared that the number of victims will rise significantly.,0.844,34.85,72.93,72.93,38.080000000000005,0.9045,0.9457,0.9457,0.041200000000000014
"Im Furla-Shop gegenüber des Geschäftes, in dem sie unter anderem Taschen, Koffer, Schuhe und Gewand verschiedener Hersteller verkauft, dreht sich nun alles um Damenhandtaschen der Marke Furla, Geldbörsen sind ab 75 Euro zu haben.","In the Furla shop opposite the business where she sells among other things bags, cases, shoes and garments from different manufacturers, everything now revolves around Furla women's handbags; purses can be obtained starting at €75.","In front of the Furla shop, where they sell, among other things, bags, suitcases, shoes and dresses from various manufacturers, everything now revolves around women's handbags from the Furla brand, and purses are available from 75 euros.","In the Furla shop opposite the shop where they sell, among other things, bags, suitcases, shoes and dresses from various manufacturers, everything is now about women's handbags from the Furla brand, and purses are from 75 euros.","In front of the Furla store, where they sell, among other things, bags, suitcases, shoes and clothing from various manufacturers, everything is now about handbags for women from the Furla brand, wallets are available from 75 euros.",0.844,21.11,21.39,9.16,-11.95,0.8214,0.7815,0.7608,-0.06059999999999999
Die an Wi-Fi-Systeme angepassten Flieger sind auch unempfindlicher gegenüber Interferenzen.,Planes modified for Wi-Fi systems are also more resistant to interference.,The pilots adapted to Wi-Fi systems are also less sensitive to interference.,The Wi-Fi-adapted aircraft are also less sensitive to interference.,Wi-Fi-equipped aircraft are also resistant to interference.,0.844,27.97,16.08,24.94,-3.0299999999999976,0.8831,0.9014,0.8891,0.006000000000000005
"Der 48-jährige Menschenrechtsanwalt und Vorsitzende der ägyptischen Organisation für Menschenrechte (EOHR) verteidigte die Muslimbrüder, als sie unter Mubarak im Gefängnis saßen oder vor Gericht standen.","The 48-year-old human rights lawyer and Chairman of the Egyptian Organisation for Human Rights (EOHR) defended the Muslim Brotherhood, when imprisoned or in court under Mubarak.",The 48-year-old human rights lawyer and chairman of the Egyptian Organization for Human Rights (EOHR) defended the Muslim Brothers when they were in prison or on trial under Mubarak.,The 48-year-old human rights lawyer and chairman of the Egyptian Organisation for Human Rights (EOHR) defended the Muslim Brotherhood when they were in prison or on trial under Mubarak.,The 48-year-old human rights lawyer and chairman of the Egyptian Organisation for Human Rights (EOHR) defended the Muslim Brothers when they were imprisoned or on trial under Mubarak.,0.844,52.02,64.05,63.57,11.549999999999997,0.8969,0.9062,0.8996,0.0026999999999999247
Die kroatische Polizei hatte am Morgen die ersten Flüchtlinge an der Grenze Serbiens zum EU-Nachbarland Kroatien aufgegriffen.,The Croatian police picked up the first refugees on the Serbian border to EU neighbour Croatia in the morning.,The Croatian police picked up the first refugees at the border with EU neighbour country Croatia in the morning.,"This morning, the Croatian police intercepted the first refugees at the border with Serbia, the EU's neighbouring country, Croatia.","This morning, the Croatian police intercepted the first refugees at the border with Serbia, the EU's neighbouring country, Croatia.",0.844,57.66,9.39,9.39,-48.269999999999996,0.9009,0.8365,0.8365,-0.06440000000000001
"Der Verkehrsclub Deutschland ist der Meinung, dass eine Erhöhung nach zwei Jahrzehnten ""durchaus angemessen und eigentlich längst überfällig"" ist.","The Verkehrsclub Deutschland (German Traffic Club) is of the opinion that an increase after two decades is ""completely appropriate and actually long overdue"".","The German Traffic Club believes that an increase after two decades is ""absolutely appropriate and long overdue.""",The German Automobile Association believes that a rise after 20 years is 'absolutely appropriate and long overdue'.,"The Verkehrsclub Deutschland is of the opinion that an increase after two decades is ""completely justified and long overdue"".",0.844,33.12,3.59,56.95,23.830000000000005,0.8875,0.8202,0.8974,0.00990000000000002
"Unterdessen starb ein 35-jähriger sri-lankischer Asylant vermutlich an einem Herzinfarkt, nachdem er diese Woche mit einem Flüchtlingsboot auf der Weihnachtsinsel angekommen war.","Meanwhile, a 35-year-old Sri Lankan asylum seeker died of a suspected heart attack after arriving on an asylum boat at Christmas Island this week.","Meanwhile, a 35-year-old Sri Lankan asylum seeker is believed to have died of a heart attack after arriving on the Christmas Island refugee boat this week.","Meanwhile, a 35-year-old Sri Lankan asylum seeker is believed to have died of a heart attack after arriving on the Christmas Island this week on a refugee boat.","Meanwhile, a 35-year-old Sri Lankan asylum seeker has probably died of a heart attack, having arrived on the Christmas Island this week on a refugee boat.",0.844,52.65,51.45,44.28,-8.369999999999997,0.886,0.8851,0.8696,-0.01639999999999997
"Menschen, die in England leben und bei einem Hausarzt registriert sind, können sich auch für eine mögliche Teilnahme an ihrer lokalen teilnehmenden Sexualklinik anmelden.",People living and registered with a GP in England will also be able to enrol for potential participation at their local participating sexual health clinic.,People living in England and registered with a GP can also register their interest in taking part in their local participating sexual health clinic.,People who live in England and are registered with a GP can also register for a possible place on their local participating sexual health clinic.,People who live in England and are registered with a general practitioner can also register for possible attendance at their local attending sexual health clinic.,0.844,40.72,35.89,19.44,-21.279999999999998,0.9017,0.8731,0.8275,-0.07419999999999993
Betroffen sind vor allem die Anleihen der früheren Tochterfirma Württemberg Hypo und verständlicherweise die über 2009 hinausgehenden Laufzeiten.,"This mainly applies to bonds of former subsidiary Wuerttemberg Hypo and, understandably, to repayment periods beyond 2009.","The bonds of the former subsidiary Württemberg Hypo are affected above all, as well as the run periods extending beyond 2009.","The bonds of the former daughter company, Württemberg Hypo, are particularly affected, as are the over-2009 maturities.","The securities of the former subsidiary Württemberg Hypo and, understandably, the run-off periods extending beyond 2009 are particularly affected.",0.844,9.85,4.97,22.27,12.42,0.7879,0.709,0.7824,-0.00550000000000006
Bei solch einem Palast ist der Tauchgang im Thermalpool offenbar nur noch Nebensache.,A dip in the thermal pool in such a palace is clearly of secondary importance.,"At such a palace, a dip in the thermal pool is apparently only a minor matter.","In such a palace, diving in the thermal pool is obviously only a secondary consideration.","In such a palace, a dip in the thermal pool is apparently no longer a priority.",0.844,28.43,22.64,28.43,0.0,0.8738,0.8908,0.8718,-0.0020000000000000018
Erst zum zweiten Mal seit Umfragebeginn sehen viele Befragte in Lateinamerika in der Kriminalität in ihrem Land ein größeres Problem als in der Arbeitslosigkeit (s. Diagramm 5).,"For only the second time since the polls began, more respondents across Latin America as a whole cite crime, rather than unemployment, as the most important problem facing their country (see chart 5).","For the first time since the survey began, many respondents in Latin America see crime as a greater problem in their country than unemployment (see chart 5).","For the first time since the beginning of the poll, many respondents in Latin America see crime as a greater problem in their country than unemployment (see Diagram 5).","For the first time since the beginning of the poll, many respondents in Latin America see crime as a greater problem in their country than unemployment (see Diagram 5).",0.844,21.25,10.05,10.05,-11.2,0.8907,0.8878,0.8878,-0.0029000000000000137
Eine Entscheidung darüber wird voraussichtlich bereits im kommenden Jahr fallen.,A decision is expected to be made in the coming year.,A decision on this is expected to be taken in the coming year.,A decision on this is likely to be taken in the coming year.,A decision on this is likely to be taken in the coming year.,0.844,48.42,34.99,34.99,-13.43,0.9283,0.9189,0.9189,-0.009399999999999964
"Im Dezember 2004 fiel der letzte scharfe Schuss auf dem Truppenübungsplatz Münsingen, der Ende 2005 nach 110 Jahren militärischen Betriebs geschlossen wurde.","The last live round to be fired at the military training ground in Münsingen was in December 2004, which, at the end of 2005, after 110 years of military operation, was closed down.","In December 2004, the last sharp shot was fired at the Münsingen military training area, which was closed at the end of 2005 after 110 years of military operations.","In December 2004, the last sharp shot was fired at the Münsingen military training area, which was closed in December 2005 after 110 years of military operation.","In December 2004, the last shot was fired at the Münsingen training area, which closed in December 2005 after 110 years of military service.",0.844,28.75,23.52,17.89,-10.86,0.8615,0.8535,0.8332,-0.028299999999999992
"Bei der ""Search for Extraterrestrial Intelligence"" (SETI) kann jeder Computerbesitzer mithelfen, indem er Rechenleistung zur Verfügung stellt.","In the ""Search for Extraterrestrial Intelligence"" (SETI) every computer owner can be of assistance, by making his/her processing capacity available.","Every computer owner can help with the ""Search for Extraterrestrial Intelligence"" (SETI) by providing computing power.",Anyone who owns a computer can help with the 'Search for Extraterrestrial Intelligence' (SETI) by providing computing power.,"With the ""Search for Extraterrestrial Intelligence"" (SETI) anyone who owns a computer can help by offering computational power.",0.844,37.16,7.24,34.35,-2.809999999999995,0.8855,0.8771,0.8852,-0.00029999999999996696
Die Intensität baut sich gerade erst auf: Fast alle wichtigen Minister sind jetzt hier und ab Mittwoch werden 60 Regierungsführer in Kopenhagen sein.,"The intensity is only building: nearly all of the key ministers are now here, and as early as Wednesday 60 heads of government will be in Copenhagen.","The intensity is just starting to build: Almost all of the major ministers are here now, and 60 heads of government will be in Copenhagen starting Wednesday.",The intensity is just beginning to build: almost all the important ministers are here now and 60 heads of government will be in Copenhagen from Wednesday.,The intensity is just beginning to build: almost all the important ministers are here now and 60 heads of government will be in Copenhagen from Wednesday.,0.844,36.72,32.56,32.56,-4.159999999999997,0.8991,0.8903,0.8903,-0.00880000000000003
"Ein verbrannter Körper wurde entdeckt und Beamte sagen, basierend auf DNA-Tests, dass es seiner ist.","A burned body has been discovered and officials say it is his, based on DNA tests.","A charred body was found and officials say, based on DNA tests, it's his.","A burnt body was found and police say, based on DNA tests, it is his.","A charred corpse was discovered and officials say, based on DNA tests, it is his.",0.844,29.88,30.36,41.92,12.040000000000003,0.9077,0.9226,0.9197,0.01200000000000001
"Immer wenn es in Gemeinderatssitzungen um den Haushalt geht, hat Bürgermeister Ralph Gerster gut lachen.","Every time discussion in Town Council meetings turns to the budget, Mayor Ralph Gerster has good reason to smile.","Whenever the subject of the budget comes up in council meetings, Mayor Ralph Gerster has a good laugh.","Whenever there is a discussion about the budget in the municipal council, Mayor Ralph Gerster has a good laugh.","Whenever it comes to council meetings about the budget, Mayor Ralph Gerster has a good laugh.",0.844,21.96,21.89,30.99,9.029999999999998,0.8175,0.7999,0.7924,-0.02510000000000001
"Wer seine Lunge regelmäßig fordert, gerät auch im Alltag nicht so schnell aus der Puste.","If you push your lungs to their limits regularly, you will not run out of breath as quickly in day-to-day life.","If you regularly challenge your lungs, you are not so quickly out of breath in everyday life.","If you regularly challenge your lungs, you are not so quickly out of breath in everyday life.","If you challenge your lungs on a regular basis, you won't be out of breath in everyday life.",0.844,12.02,12.02,11.42,-0.5999999999999996,0.7747,0.7747,0.8102,0.035499999999999976
"Viele Frauen seien es so gewohnt, dass sie nichts sagen.","Many women are so used to it that they do not say anything, she says.",Many women are so used to not saying anything.,Many women are used to not saying anything.,Many women have been brought up not to say anything.,0.844,28.41,10.32,7.07,-21.34,0.8566,0.8461,0.5855,-0.2711
Es scheint ein guter Winter für die deutschen Reiseveranstalter zu werden:,"It's going to be a good winter for German travel agencies, evidently:",It looks like it is going to be a good winter for German travel operators:,It seems that this winter is going to be a good one for German tour operators.,It seems that this winter is going to be a good one for German tour operators.,0.844,52.66,25.46,25.46,-27.199999999999996,0.9244,0.9117,0.9117,-0.012700000000000045
"Die Unternehmensbranche von Mazatlán fordert ein würdiges Parlament, frei von Absprachen zwiwchen den Parteien und der Regierung, denn Sinaloa ist aufgewühlt und steht vor großen Problemen.","A Legislature of decent works and free from agreements between parties and the Executive state is being demanded by the enterprise sector of Mazatlán, because there is a convulsed Sinaloa that faces great problems.","The business sector of Mazatlán demands a worthy parliament, free of agreements between the parties and the government, because Sinaloa is in turmoil and faces great problems.","The Mazatlán business community is calling for an honourable Parliament, free from agreements between the parties and the Government, because Sinaloa is in turmoil and facing major problems.","The Mazatlán business community is calling for an honourable Parliament, free from agreements between the parties and the Government, because Sinaloa is in turmoil and facing major problems.",0.844,15.08,12.55,12.55,-2.5299999999999994,0.8075,0.7845,0.7845,-0.02300000000000002
"Quebec ist sehr durch seine Verbindung mit dem Norden gewachsen, betonte er: die Straße zum Gold in Abitibi, die Technik Quebecs, die James-Bucht.","The province has built much by its relationship with the North, he said: the gold rush in Abitibi, Quebec engineering, James's Bay.","Quebec has grown a lot through its links with the North, he said: the road to gold in Abitibi, Quebec technology, James Bay.","Quebec has grown very much through its links with the north, he said: the road to gold in Abitibi, Quebec's technology, James Bay.","Quebec has grown very much through its connections with the north, he stressed: the road to gold in Abitibi, Quebec technology, the James Bay.",0.844,37.29,22.0,14.29,-23.0,0.8712,0.8635,0.8627,-0.008499999999999952
"""Das letztgenannte aus zwei Gründen - entweder aus Kummer wegen des schlechten Zeugnisses oder aus Freude auf die Ferien.""","""It's either to wash down the sadness from bad school report, conversely, to celebrate the start of the holiday.""","""The latter, for two reasons: either because of sadness at the bad report or because of joy at the holidays.""",The latter for two reasons - either because of sadness at the bad marks or because of joy at the holidays.,"""The latter for two reasons - either because of the bad grades or because of the joy of the holidays.""",0.844,4.61,2.57,5.46,0.8499999999999996,0.746,0.7263,0.7091,-0.036900000000000044
"Die britische Bildungsgruppe Pearson sagte am Freitag, sie werde weitere 3.000 Arbeitsplätze abbauen und ihre Zwischendividende um 72 Prozent kürzen, da ein weiteres Restrukturierungsprogramm gestartet werde, um den Druck zu überwinden, mit dem das Unternehmen konfrontiert sei.","British education group Pearson said on Friday it would cut another 3,000 jobs and slash its interim dividend by 72 per cent as it started another restructuring programme to tackle the pressures facing its business.","British education group Pearson said on Friday it would cut 3,000 jobs and slash its interim dividend by 72 percent as it launched a further restructuring program to cope with the pressure it is facing.",The British education group Pearson said on Friday it would cut 3 000 jobs and slash its interim dividend by 72 per cent as it launched a further restructuring programme to cope with the pressures facing the business.,The British education group Pearson said on Friday it would cut 3 000 jobs and cut its interim dividend by 72 per cent as it launched a further restructuring programme to cope with the pressures facing the business.,0.844,50.41,59.05,52.27,1.8600000000000065,0.9129,0.9198,0.9141,0.0011999999999999789
"Premierminister Thomas Thabane floh aus dem Land und teilte mit, dass die Armee des Landes seinen Amtswohnsitz umzingelt und Regierungsgebäude in der Hauptstadt Maseru besetzt habe.","Prime Minister Thomas Thabane fled the country, saying the country's military had surrounded his official home and seized government buildings in the capital of Maseru.","Prime Minister Thomas Thabane fled the country and said the country's army was surrounding his official residence and occupying government buildings in the capital, Maseru.","Prime Minister Thomas Thabane fled the country and said that the country's army had surrounded his official residence and occupied government buildings in the capital, Maseru.","Prime Minister Thomas Thabane fled the country and announced that the country's army has surrounded his official residence and taken over government buildings in the capital, Maseru.",0.844,41.49,46.56,40.85,-0.6400000000000006,0.8787,0.8855,0.8888,0.010099999999999998
Rund 20 maskierte Männer einer rockerähnlichen Gruppierung hatten laut Polizei im Juli Flaschen und Steine gegen die Schaufensterscheibe eines Imbisses geworfen.,"According to the police, around 20 masked men from a biker-esque clan had thrown bottles and stones against the window of the snack bar.","According to police, around 20 masked men from a group resembling a biker gang threw bottles and stones at the window of a snack bar in July.","According to the police, in July, around 20 masked men from a rocker-type group threw bottles and stones at the window of a snack bar.","According to the police, in July, around 20 masked men of a rocker-like group threw bottles and stones at the window of a snack bar.",0.844,36.28,45.53,37.36,1.0799999999999983,0.8778,0.8582,0.8559,-0.02190000000000003
"Michael Hesemann: Da herrschte zwar schon Disziplin, aber eben keine sadistische Gewalt.","Michael Hesemann: Discipline still ruled there, sure, but there was no sadistic violence.","Michael Hesemann: There was discipline, but no sadistic violence.","Michael Hesemann: There was discipline, but there was no sadistic violence.","Michael Hesemann: There was discipline, but no sadistic violence.",0.844,23.13,49.74,23.13,0.0,0.9004,0.9039,0.9004,0.0
"Die Beeinträchtigung kann ganz unterschiedlich aussehen: Man ist abgeschlagen, müde, unausgeschlafen, hat Schwierigkeiten mit der Aufmerksamkeit und der Konzentration, ist leicht reizbar, hat Stimmungsschwankungen oder körperliche Beschwerden wie Magen- oder Kopfschmerzen.","They can impact in various different ways: You could be exhausted, tired, poorly rested, suffer from difficulties concentrating and staying alert, be irritable, have mood swings or physical complains such as stomach ache or headaches.","The effects can be very different: you may feel tired, insomniac, have difficulty concentrating, be easily irritated, have mood swings or physical complaints such as stomach or headaches.","The impairment can take many different forms: you may be tired, sleep-deprived, have difficulty concentrating and paying attention, be irritable, have mood swings or physical symptoms such as stomach or headaches.","The impairment can take many different forms: you may be tired, sleep-deprived, have difficulty concentrating and paying attention, be irritable, have mood swings or physical symptoms such as stomach or headaches.",0.844,19.77,28.57,28.57,8.8,0.8594,0.8741,0.8741,0.014699999999999935
Kongress macht Zugeständnis: US-Regierung darf 700 Milliarden Dollar in die Banken pumpen,Congress yields: US government can pump 700 billion dollars into banks,Congress makes concession: US government is allowed to pump 700 billion dollars into the banks,Congress makes concessions: the US Government is allowed to pump 700 billion dollars into the banks.,Congress is making concessions: US government is allowed to inject 700 billion dollars into the banks.,0.844,32.38,23.29,20.71,-11.670000000000002,0.9055,0.8623,0.8636,-0.04189999999999994
"Die Beobachtungsstelle sagte, es habe am Donnerstag Verluste auf beiden Seiten gegeben, nannte aber keine Details.",The Observatory said there were casualties on both sides Thursday but had no specifics.,The observatory said there had been losses on both sides on Thursday but did not give details.,The monitoring centre said there had been losses on both sides on Thursday but did not give details.,"The Observation Centre said there were losses on both sides on Thursday, but did not provide details.",0.844,12.85,12.11,14.4,1.5500000000000007,0.8736,0.8689,0.8695,-0.0040999999999999925
"Er mag Leute mit guter Erziehung und den höchsten Titeln, und sie lieben ihn.","He loves well-educated people who come from good backgrounds, and they love him.","He likes people with good education and the highest titles, and they love him.","He likes people who are well-educated and have the highest titles, and they love him.","He likes people with good manners and the highest ranks, and they love him.",0.844,33.34,33.51,33.34,0.0,0.8215,0.8267,0.7281,-0.09340000000000004
Er ist Mitglied des russischen Sicherheitsrates und wie Putin ehemaliges Mitglied des Staatssicherheitsdienstes KGB.,"He is a member of the Russian Security Council and a former member of the KGB state security service, like Mr Putin.","He is a member of the Russian Security Council and, like Putin, a former KGB officer.","He is a member of the Russian Security Council and, like Putin, a former member of the KGB.","He is a member of the Russian Security Council and, like Putin, a former member of the KGB.",0.844,44.52,61.34,61.34,16.82,0.9097,0.9205,0.9205,0.010800000000000032
"Das Ministerium ließ sich von ähnlichen Kampagnen in den angelsächsischen Ländern inspirieren, wo man ganz normal Bilder mit drastischen Aufnahmen von Unfallopfern sehen kann.","The ministry found inspiration in similar campaigns in Anglo-Saxon countries, where it is common to find pictures with drastic images of accident victims.","The ministry was inspired by similar campaigns in Anglo-Saxon countries, where it is quite normal to see images of the victims of accidents.","The Ministry was inspired by similar campaigns in the Anglo-Saxon countries, where you can see pictures with dramatic images of victims of accidents.","The Ministry was inspired by similar campaigns, where you can see pictures with dramatic images of victims.",0.844,38.57,17.64,6.76,-31.810000000000002,0.8419,0.8691,0.785,-0.05689999999999995
"Aber ich würde dem auch nicht zu viel Gewicht beimessen wollen, das ist keine völlig einseitige Beziehung.","However, I wouldn't want to ascribe too much weight to this. This is not an entirely one-sided relationship.","But I do not want to put too much weight on that either, it is not a completely one-sided relationship.","But I do not want to put too much weight on that, it is not a completely one-sided relationship.","But I don't want to put too much emphasis on that, it's not a completely one-sided relationship.",0.844,14.23,14.96,10.9,-3.33,0.8778,0.8811,0.8454,-0.032399999999999984
"Käufer in Primark empört über Frau, die mitten im Geschäft schamlos Unterwäsche anprobiert",Primark shopper outraged at woman who brazenly tried on underwear in the middle of the shop,Shoppers at Primark outraged by woman brazenly trying on underwear in store,Shoppers in Primark are outraged by a woman trying on underwear in the middle of the store.,Customers in Primark are outraged by a woman trying on knickers in the middle of the store.,0.844,11.54,35.75,23.29,11.75,0.8779,0.8635,0.7784,-0.09950000000000003
