source,reference,prediction
劳动者们离开爱尔兰或者希腊并不是因为那里的生产力低下，而是因为只有离开那里，他们才能摆脱掉父母遭受的债务负担。,"Workers may leave Ireland or Greece not because their productivity there is lower, but because, by leaving, they can escape the debt burden incurred by their parents.","Workers leave Ireland or Greece not because productivity is low, but because only by leaving can they escape the debt burden that their parents face."
城市的人均收入高于农村，因此预计如今世界城市占据着全球收入的80%以上，其中最大的600个城市就占据了一半。,"Because per capita incomes are higher in cities than in rural areas, the world’s cities today are estimated to account for more than 80% of global income, with the largest 600 accounting for around half.","Cities have higher per capita incomes than rural areas, so it is expected that the world’s cities now account for more than 80% of global income, with the top 600 cities accounting for half."
所有这一切都凸显了一场不断深化的道德领导力危机，由此可能造成的损害丝毫不亚于不受控制的移民甚至贸易战。,All of this highlights a deepening crisis of ethical leadership that could do as much damage as uncontrolled migration or even a trade war.,"All of this underscores a deepening crisis of moral leadership, which could potentially do as much damage as an uncontrolled migration or trade war."
事实上，对TTIP协定的支持大幅滑坡，以至于欧盟委员会主席容克要求领导人在本月的欧洲理事会上重申他们对该协定的承诺。,"Support for the agreement has weakened so significantly, in fact, that European Commission President Jean-Claude Juncker has called for leaders to reaffirm their commitment to the deal at this month’s European Council.","Indeed, support for the TTIP deal has plummeted so much that European Commission President Jean-Claude Juncker has called on leaders to reaffirm their commitment to the deal at this month’s European Council."
就连外交政策也尽可能与崛起的中产阶级经济利益保持一致（虽然叙利亚干预行动反映外交政策重点发生了变化 ） 。,"Even foreign policy was, wherever possible, aligned with the economic interests of the rising middle class (though the Syrian intervention reflects a shift in foreign-policy priorities).",Even foreign policy has been aligned with the interests of the emerging middle class (though the intervention in Syria reflects a shift in priorities).
但一些观察者已经看到一些迹象表明这次冲击将带来更大的后果，发达经济体将陷入令人沮丧的反常长期低增长轨道。,"But some observers already saw signs that this shock would prove more consequential, with the advanced economies finding themselves locked into a frustrating and unusual long-term low-growth trajectory.","But some observers have already seen signs that this shock will have more far-reaching consequences, leading advanced economies into a sadly familiar pattern of sub-par growth."
所有美国的袭击都发生在偏远的北部，巴基斯坦部落的瓦齐里斯坦地区，尽管阿富汗塔利班及其哈卡尼组织和希克马蒂亚尔组织等盟友没有隐藏在那里。,"All of the US strikes have occurred farther north, in Pakistan’s tribal Waziristan region, although the leadership of the Afghan Taliban and of its allied groups, like the Haqqani network and the Hekmatyar band, is not holed up there.","All of America’s attacks have taken place in Pakistan’s far-flung tribal areas of North Waziristan, where the Afghan Taliban and its Haqqani and Hekmatyar allies are not hiding."
低利率使美元更具竞争力，但因为房地产的现状和信贷市场的功能失灵，除此之外的货币政策似乎失去了牵引力。,"The low interest rate helped by making the dollar more competitive, but otherwise monetary policy appears to have lost traction because of the condition of the housing sector and the dysfunctional state of the credit markets.","Low interest rates make the dollar more competitive, but, given the state of the housing market and the dysfunction of the credit markets, monetary policy otherwise seems to have little traction."
得到会做出更加稳健和平衡的政策响应的暗示能带来相当大的积极效应，尽管可能只是暂时有效（取决于实施情况 ） 。,"Hints that more robust and balanced policy responses are coming have had a noticeably positive effect, though it may be transitory, depending on implementation.","The suggestion of a more balanced and calibrated policy response can have a significant positive effect, even if only temporary (depending on implementation)."
作为一个政府办事员的女儿，玛雅瓦提曾攻读法律并做过教师，后来被社会报党（ BSP ）的创始人，已故的Kanshi RAM 发现，并培养了她的政治领导才能。,"The daughter of a government clerk, Mayawati studied law and worked as a teacher before being spotted by the BSP’s founder, the late Kanshi Ram, and groomed for political leadership.","As the daughter of a government clerk, Mayawati studied law and taught before being discovered by Kanshi Ram, the founder of the Bahujan Samaj Party (BSP), who nurtured her political leadership skills."
委内瑞拉总统查韦斯已经公开提议废除央行的独立地位。 他呈交了一份允许他自由支配该国外汇储备的宪法改革方案。,"Venezuelan Preseident Hugo Chávez has openly proposed abolishing the central bank’s independence, submitting a constitutional reform that would allow him to use the country’s international reserves as he sees fit.","Venezuela’s president, Hugo Chávez, has publicly proposed abolishing the central bank’s independence. He has presented a constitutional reform that would allow him free access to the country’s foreign-exchange reserves."
欧盟国家有两个选择：它们可以徒劳地试图恢复过时的单一民族国家；也可以带着民族文化不但能存活下来、还能繁荣昌盛的认识接受多元化。,"The countries of the EU have two options: They can either make a vain attempt to revert to outdated, mono-ethnic models of statehood, or they can accept diversity with the realization that their national cultures will not only survive, but flourish.","European countries have two options: they can try in vain to restore the obsolete nation-state; or they can embrace multiculturalism not only as a way of surviving, but also as a way of thriving."
而8国的另外4个¾斯洛文尼亚、波兰、立陶宛和斯洛伐克¾都具备直选总统，但从政治和宪法的角度却没有一个能与库奇马领导的乌克兰相媲美。,"The other four - Slovenia, Poland, Lithuania, and Slovakia - have directly elected presidents, but none comes constitutionally and politically close to Kuchma's Ukraine.","And of the other four, Slovenia, Poland, Lithuania, and Slovakia, three – Slovenia, Poland, and Slovakia – have directly elected presidents, but none has a political and constitutional system comparable to Ukraine’s."
人们现在都想，当一个大到不允许崩坍的金融机构遇到问题的时候，政府便会介入疏通。 但是政府要帮到什么程度呢？,"In the past, government bailouts have typically protected all contributors of capital of a rescued bank other than shareholders.",Now everyone wants to know how far governments will go to bail out a financial institution that is too big to fail.
基于实用主义政治考虑（比如利比亚-意大利关系）或裙带主义的大资金分配应该被重新评估，并要以更好更强的治理实践作为标准。,"Large allocations based on pragmatic political concerns, such as Libya-Italy relations, or cronyism should be reevaluated in the light of better and stronger governance practices.","Pragmatic political considerations, such as the Libya-Italy relationship, or discreet money flows, should be re-evaluated, and governance practices should be held to a higher standard."
此外，在意大利等国家的比例选举制度（proportional voting system）中，通常无法产生单一的议会多数政党，总统往往需要行使任命总理的重要职责。,"Moreover, in proportional voting systems like Italy’s, where no single political party normally wins a majority of seats in parliament, the president often plays a key role in appointing the prime minister.","Moreover, in countries with proportional voting systems, such as Italy, it is often impossible to produce a single majority party in parliament, and presidents often exercise the important power of appointing prime ministers."
虽然他在1996年就当选巴勒斯坦立法委员会，但是他声名大振还是在2000年9月开始的因提法达起义中。,"Although he was elected to the Palestinian Legislative Council in 1996, Barghouti’s reputation soared when the current Intifada began in September 2000.","Though he was elected to the Palestinian Legislative Council in 1996, it was his role in the Intifada that began in September 2000 that made his name."
一些气象学家认为400 ppm的大气二氧化碳浓度已经超过了气候灾难触发点，数十亿人有成为难民的危险。,Some climate scientists believe that 400 ppm of CO2 in the atmosphere is already enough to take us past the tipping point at which we risk a climate catastrophe that will turn billions of people into refugees.,"Some climate scientists believe that atmospheric CO2 concentrations of 400 ppm have already triggered a climate catastrophe, with billions of people at risk of becoming climate refugees."
所幸中国的家庭和国企创造了庞大的储蓄，才使中国经济得以承受权贵资本主义造成的资源巨大浪费和扭曲配置。,"And, thanks to the large pool of savings generated by Chinese households and state-owned companies, the Chinese economy can for the time being bear the waste and misallocation implied by such crony capitalism.","Fortunately, China’s households and state-owned enterprises created large savings, enabling the economy to absorb the waste and misallocation caused by rent-seeking capitalism."
投资者认为这些风险或许不会升级，或者发达经济体的宽松货币政策和持续复苏能够遏制这些风险，这也许是对的。,"Investors may be right that these risks will not materialize in their more severe form, or that loose monetary policies in advanced economies and continued recovery will contain such risks.","Investors may be right that these risks will not materialize, or that advanced economies’ loose monetary policies and continued recovery will contain them."
多数历史学家都认为恐怖的伊凡名副其实；他不仅杀害了他的儿子和其他亲属，还下令执行1565到1572年令俄国陷入恐怖氛围的由国家主导的清洗运动（oprichnina ） 。,"Most historians agree that Ivan lived up to his name; not only did he kill his son and other relatives, he also ordered the oprichnina, the state-led purges that terrorized Russia from 1565 to 1572.","Most historians agree that Ivan the Terrible lived up to his name; not only did he kill his son and other relatives, he also ordered the state-sponsored pogroms (oprichnina) that terrorized Russia from 1565 to 1572."
相反，它们反映了变化的全球政治日程，在这个日程中，巴勒斯坦问题的重要性已经推举次席，这可能削弱以色列反思其镇压巴勒斯坦的行为的激励。,"On the contrary, they reflect a changing global political agenda that has relegated the question to a lower tier of importance, which is likely to weaken Israel’s incentive to rethink its suppression of Palestine.","Instead, they reflect the changing global political agenda, in which the Palestinian issue has been relegated to second place, which may weaken Israel’s incentive to reflect on its repression of the Palestinians."
在智利，如今53%的学生在受教育券资助的学校上学（其中许多直到最近才开始转为非盈利性学校 ） ， 尽管常常还需要缴纳额外的学费。,"In Chile today, 53% of all children attend voucher-financed private schools (many of them until recently run for profit), despite the top-up fees they often charge.","In Chile, for example, 53% of students now attend subsidized schools (many of which have recently become non-profit institutions), despite the need to pay additional fees."
因此，我们不能因为它限制了自由而拒绝这样的法律，相反，我们应该捍卫它，将它视为让个人和企业巨头平等竞争的方法，让我们的理性和思考不再受到掣肘。,"Instead of rejecting such laws as restricting freedom, therefore, we should defend them as ways to level the playing field between individuals and giant corporations that make no pretense of appealing to our capacities for reasoning and reflection.","So, instead of rejecting such laws because they restrict freedom, we should defend them as a way to level the playing field between individuals and corporate giants, and to liberate our reason and thought."
欧洲央行一直都尝试收拾南欧地区在推行欧元的最初一段时期形成的大量泡沫崩溃的残局，而这些政策只是这一系列尝试中的最新一项。,"These policies are, in essence, the latest in a string of attempts by the ECB to address the fallout of the collapse of the massive bubble that formed in southern Europe in the early years of the euro.","The ECB has been trying to clean up the mess left by the bursting of a large number of bubbles in the eurozone’s initial phase, and these policies are the latest in a series of such attempts."
比如，跨太平洋合作伙伴关系（Trans-Pacific Partnership，TPP）表明了奥巴马与占全球贸易三分之一、全球GDP百分之四十的地区形成一致的决心。,"For example, the negotiations on the Trans-Pacific Partnership (TPP) reflect President Obama’s determination to strike an accord with countries that represent one-third of global trade and 40% of global GDP.","For example, the Trans-Pacific Partnership (TPP) demonstrates Obama’s commitment to the region, which accounts for one-third of global trade and 40% of global GDP."
与此相反，中国的腐败通常都是“利益分享”型，那些国有企业高管的家庭成员都拥有股份，他们的收益随着企业盈利的上升而增加 — — 这是某种促进经济增长的腐败。,"By contrast, in China, the corruption has largely been of the “profit-sharing” variety, whereby family members are given a stake in the enterprise so that their earnings increase as profits increase – a type of corruption that promotes growth.","By contrast, corruption in China is often “share-the-loot” corruption, in which the family members of top state-owned enterprise executives are given shares in the enterprises, and their income rises with the enterprises’ profits – a form of corruption that can promote economic growth."
在民主制度的推动下，印度的政治决策分散化了，但相当多的经济决策当局仍嵌在新德里僵硬的官僚体制中，阻挠着经济增长。,"India was compelled by its democracy to pursue a politically decentralizing route, yet much economic decision-making authority remained embedded in New Delhi’s ossified bureaucracy, retarding growth.","India’s democratic system has dispersed political decision-making, but a large number of economic policymaking bodies remain embedded in New Delhi’s rigid bureaucracy, impeding growth."
除非从现在开始，否则战火将会在政治和宗教的助长下蔓延 — — 受害者也决不会仅限于尼尼微（Nineveh ） 。,"Unless we start now, the fires will spread – fanned by politics and religion – and it will not only be Nineveh that is consumed by them.","Unless action is taken now, the war will spread, fueled by politics and religion – not just in Nineveh."
如果欧洲对英施加贸易壁垒，企业选择投资其他地方来衔接欧洲单一市场，那么那些弱势地区的低收入工作岗位可能会完全消失或者进一步下调工资。,"If intra-European trade barriers are imposed, and companies choose to invest elsewhere to access Europe’s single market, lower-paid jobs in disadvantaged regions may disappear altogether, or wages will fall further.","If Europe erects trade barriers against the UK, firms will choose to invest elsewhere to access the single market, and low-paid jobs in the weakest regions could disappear or be further downgraded."
他在1991年发表的货币政策论文被广泛引用，其中开创性地提出了要避免出现设定极低的通胀目标，以便在某种程度上给中央银行创造降低利率的空间。,"His 1991 paper on monetary policy is widely cited as among the first to make the case for avoiding very low inflation targets, in part to give the central bank more room to lower interest rates.","His paper on monetary policy, published in 1991, has been widely cited for its innovative proposal to avoid setting a low inflation target in order to create some room for the central bank to lower interest rates."
但是，据盖洛普的调查，只有32%的美国人对传统媒体机构有“极大”或“相当大”的信任 — — 这一比例为历史最低。,"But, according to Gallup, only 32% of Americans have a “great deal” or “fair amount” of trust in traditional media outlets – an all-time low.","But, according to Gallup, only 32% of Americans have “a great deal” or “quite a lot” of trust in traditional media outlets – the lowest percentage on record."
他们可以随着治疗的进展而继续跟踪检查资金，他们的数据可以纳入医疗记录，提供对他们健康状况的长期检视，而不是在就医当日进行插入式拍片。,"They can continue to track themselves as their treatments progress, and their data can be integrated with medical records to provide a long-term view of their health, rather than an episodic snapshot of the day they visit a doctor.","They can continue to be tracked with follow-up funding as their treatment progresses, and their data can be incorporated into their medical records, providing long-term monitoring of their health, rather than a snapshot on the day of their visit."
考虑到普天间位于人口稠密的市区 — — 该地区有100多个学校、医院和商店，批评家们断言“鱼鹰”计划会危及到岛上成千上万居民的生命。,"Given that Futenma is located in a densely-populated urban area that includes more than 100 schools, hospitals, and shops, critics contend that the Osprey would endanger the lives of thousands of island residents.","Given that Palau is a densely populated urban area – home to more than 100 schools, hospitals, and shops – critics claimed that the project would endanger the lives of thousands of islanders."
多边开发银行和海外开发援助每年对基础设施融资的支持充其量也只能有40—60亿美元，即预计需要量的2—3 % 。,"Annual infrastructure financing from multilateral development banks and overseas development assistance is likely to amount to no more than $40-60 billion, or 2-3% of projected needs.","The Multilateral Development Banks and the Overseas Development Assistance agencies provide only $4-6 billion a year in support for infrastructure finance, or 2-3% of what is needed."
坦白说，选举结果只能影响制宪大会200个议席中的80席。 制宪大会将任命总理、政府以及宪法起草委员会。,"To be sure, the results will affect only 80 of the 200 seats in the constituent assembly, whose mandate is to appoint a prime minister, government, and a committee to draft the constitution.","To be sure, the outcome of the election will affect only 80 of the 200 seats in the Constituent Assembly, which will appoint the prime minister, the government, and the constitutional drafting committee."
它们尤其应该号召美国承担全球责任，用奥巴马描述对叙利亚的干涉的话说 ， “ 创造让他人崛起的条件和联盟 ” 。,"They should specifically call on the US to assume the mantle of global responsibility and, in the phrase that Obama used to describe the intervention in Libya, “create the conditions and coalitions for others to step up.”","They should especially call on the US to assume global responsibilities, as Obama described his intervention in Syria, by “creating the conditions and alliances for others to rise.”"
姆贝基应该知道，如果他关于引起艾滋病的原因和抗逆转录酶病毒药物功效的非正统观点是错误的，他的政策就会导致许多不必要的死亡。,"Mbeki must have known that, if his unorthodox views about the cause of AIDS and the efficacy of anti-retrovirals were wrong, his policy would lead to a large number of unnecessary deaths.","Mbeki should know that if his unconventional views about the causes of AIDS and the efficacy of anti-retroviral drugs are wrong, his policies will lead to many avoidable deaths."
像巴库提这样的当地法塔赫领袖掌握着民族主义武装的制高权力，它们组成了 “阿克萨烈士旅”这样的松散型组织。,Local Fatah leaders like Marwan Barghouti have tremendous power over the nationalist armed units that are loosely organized under the title of the Al Aqsa Martyrs’ Brigades.,"Local Fatah leaders, such as Baku, wielded power over nationalist militias, such as the Aksa Martyrs’ Brigade, which were loosely organized."
但欧元债券是解决欧元危机根源 — — 加入欧元让成员国政府债券暴露在违约风险之下 — — 的显而易见的方案。,"Yet they are the obvious solution to the root cause of the euro crisis, which is that joining the euro exposed member countries’ government bonds to the risk of default.",But eurobonds are an obvious solution to the eurozone’s underlying problem – the exposure of member governments’ bonds to the risk of default.
其中曝光率最高的就是佐治亚州对特雷·戴维斯（Troy Davis）执行的死刑，此人被法庭裁定于1989年杀害了非当值警官马克·麦克费尔（Mark McPhail ） 。,"The one that gained the most publicity was the execution in Georgia of Troy Davis, who had been convicted of the 1989 murder of Mark McPhail, an off-duty police officer.","The most high-profile case was that of Troy Davis, who was executed in Georgia in 2011 after being convicted of murdering off-duty police officer Mark McPhail in 1989."
由于气候变化的影响，非洲正在经历1945年来最严重的干旱，尤其是在南苏丹、索马里、埃塞俄比亚和北尼日利亚等地区。,"Owing to the effects of climate change, Africa is experiencing its worst drought since 1945, especially in Southern Sudan, Somalia, Ethiopia, and Northern Nigeria.","As a result of climate change, Africa is experiencing its worst drought since 1945, particularly in South Sudan, Somalia, Ethiopia, and northern Nigeria."
它们是为国内不平��所困扰的正在崛起的力量，不停地向民族主义的方向发展、向处于主导地位的力量发起挑战，最终引发逆转经济全球化进展的世界战争。,"A rising power, beset with internal inequality, turns to nationalism and challenges the dominant power, provoking a war that turns back the progress of economic globalization.","They are the forces of domestic discontent that are on the rise, constantly challenging dominant powers and developing in a nationalist direction, ultimately triggering a world war to reverse economic globalization."
在东非共同体成员国看来，这个问题关乎去殖民化，即南苏丹民众几百年来被阿拉伯人奴役、羞辱、及遭受非人的待遇。,"To EAC members, this is a matter of de-colonization, for southern Sudan’s people have been enslaved, dehumanized, and humiliated for centuries by the Arabs.","For EAC member states, the issue is decolonization, as the people of South Sudan have been enslaved, humiliated, and subjected to inhuman treatment by Arabs for centuries."
我本人关于今天的停滞的理论关注人们对技术的迅速进步的焦虑。 技术的迅速进步可能最终取代大量乃至大部分工作岗位，造成巨大的经济不平等。,"My own theory about today’s stagnation focuses on growing angst about rapid advances in technologies that could eventually replace many or most of our jobs, possibly fueling massive economic inequality.","My own theory about today’s stagnation focuses on people’s fears about the rapid progress in technology that could eventually replace much of the workforce, causing massive economic inequality."
一位美国政治顾问迪克·莫里斯（Dick Morris）凭经验总结说 ： “ 魅力是政治特征中最难以捉摸的部分，因为它并不是任何实质性的存在；只有在一位候选人通过勤奋和某些巧妙的议题将其创造出来后，它才会出现于我们的观念之中 。 ”,"Dick Morris, an American political consultant, reports that in his experience, “charisma is the most elusive of political traits, because it doesn’t exist in reality; only in our perception once a candidate has made it by hard work and good issues.”","As the American political consultant Dick Morris has observed, “Charisma is the most elusive of the political characteristics, because it is not a real thing; it appears only when a candidate creates it through hard work and the right issues.”"
现在唯一的问题就是祖布科夫或者他的继任者是否会最终成功地把弗拉基米尔沙皇也变成像普京的对手已经变成的同样的那种“非人 ” 。,"The only question now is whether Zubkov, or his successor, will eventually succeed in turning Czar Vladimir into the same sort of non-person that Putin’s rivals have become.",The only question now is whether Zubkov or his successor will ultimately succeed in turning the Russian tsar into the same kind of “non-person” as Putin’s opponents have become.
国家主体要想找到方案，就有必要缓解紧张局势并实现妥协 — — 先是全球层面在美俄之间，后是地区层面，涉及伊朗、土耳其、沙特阿拉伯和以色列。,"For national actors to have space to find solutions, it is necessary to de-escalate tensions and find compromises – first globally, between the US and Russia, and then regionally, among Iran, Turkey, Saudi Arabia, and Israel.","In order to find a solution, it is necessary to de-escalate tensions and reach compromises – first globally, between the US and Russia, and then regionally, involving Iran, Turkey, Saudi Arabia, and Israel."
正如他的同一时代人熊彼得一样，罗伯森认为这些包含建立新资本和消灭旧资本的泡沫和破灭周期是��进步不可分离的。,"Like his contemporary, Schumpeter, Robertson regarded these boom-bust cycles, which involved both the creation of new capital and the destruction of old capital, as inseparable from progress.","Like his contemporaries Karl Marx and Peter Kropotkin, Roberts believed that these cycles of boom and bust, of creation and destruction of capital, were integral to progress."
具有讽刺意味的是，尽管法塔赫在议会选举中败北，冻结了巴勒斯坦资金的以色列人和国际社会还是想让阿巴斯继续控制安全部队。,"Ironically, the Israelis and the world community, which had basically frozen Palestinian finances, wanted Abbas to continue to control the security forces, despite Fatah’s loss in the parliamentary elections.","Ironically, despite Fatah’s electoral defeat, Israelis and the international community want Abbas to continue to control the security forces."
发自墨尔本 — — 许多年前，当我和太太开车载着三个年幼的女儿出行时，其中一个突然问了一句 ： “ 爸爸妈妈你们是希望我们聪明一点呢，还是快乐一点呢 ？ ”,"MELBOURNE – Many years ago, my wife and I were driving somewhere with our three young daughters in the back, when one of them suddenly asked: “Would you rather that we were clever or that we were happy?”","MELBOURNE – Many years ago, when my wife and I were driving our three young daughters somewhere, one of them suddenly asked, “Mummy, Daddy, do you want us to be smart or happy?”"
与此同时，著名波兰制片人阿格涅丝卡·霍兰德发表强烈抗议，反对自由媒体将皮奥特的抗议归结为精神病的结果。,"Meanwhile, the renowned Polish filmmaker Agnieszka Holland issued a strong rebuke against liberal media outlets that would attribute Piotr’s protest to mental illness.","Meanwhile, Agnieszka Holland, a renowned Polish filmmaker, protested strongly against the free press’s characterization of Piotrowski’s protest as a symptom of mental illness."
过去的经验表明，真实率将至少升至2 % ， 即使通胀预期继续维持在2 % ， 总名义利率也将升至4%以上。,"Past experience implies that the real rate will rise to at least 2%, taking the total nominal interest rate to more than 4%, even if expected inflation remains at just 2%.","Past experience suggests that the real rate will rise to at least 2%, even if inflation expectations remain anchored at 2%, implying a nominal interest rate of 4% or more."
总而言之，新兴经济体遭遇的是由外部产生的宏观经济转变，非常规货币政策，大范围的市场波动以及发达市场缓慢增长所带来的挑战。,"In short, emerging economies have been challenged by externally generated macroeconomic shifts, unconventional monetary policies, widespread volatility, and slow growth in developed markets.","In short, emerging economies are facing a macroeconomic transformation driven by external factors, unconventional monetary policies, wide swings in markets, and slow growth in advanced economies."
他并未设定具体的收入目标，但可以肯定地说，他或许预期中国能有更好的表现：根据世界银行的标准，世纪之交的中国依然属于中低收入国家。,"He did not set a specific income goal, but it is safe to say that he probably expected China to do better than it did: by World Bank standards, China at the turn of the century was a lower-middle-income country.","He did not set specific income targets, but it is likely that he expected China to do better: according to World Bank standards, China at the turn of the century was still a lower-middle-income country."
（另外一个被选中的国家伊拉克同样被原来的禁穆令所激怒；其他目标国包括利比亚、索马里、苏丹、叙利亚和也门 ） 。,"(Iraq, one of the other states singled out, was equally incensed by the original order; the other countries targeted were Libya, Somalia, Sudan, Syria, and Yemen).","(Another country selected, Iraq, is also on the original list; other targets include Libya, Somalia, Sudan, Syria, and Yemen.)"
一旦他们意识到他们不能威吓ECB进行不必要的自我消亡式的利率降低，欧盟领导人也许能鼓起领导的勇气 — — 这毕竟是他们被选举出来所要完成的任务。,"Once they realize they can’t bully the ECB into unwanted and self-destructive interest rate cuts, EU leaders actually might summon up the will to lead—which is, after all, what they have been elected to do.","Once they realize that they cannot intimidate the ECB into engaging in self-destructive interest-rate cuts, EU leaders may find the courage to lead – after all, that is what they were elected to do."
这些进步部分可以归因于创新，包括只需要几分钟的新型快速诊断测试、更普及和廉价的抗疟疾药物，以及越来越普遍的长效防虫蚊帐（LLIN）的使用。,"Progress can be attributed partly to innovations, including new rapid diagnostic tests that work in just minutes, more accessible and affordable anti-malarial drugs, and rising use of long-lasting insecticide-treated nets (LLINs).","Much of this progress can be attributed to innovation, including new rapid diagnostic tests that can be administered in just a few minutes, more affordable and accessible antimalarial drugs, and increasingly widespread use of long-lasting insecticide-treated nets (LLINs)."
9月，世界领导人齐聚联合国参与了年度讨论，他们一致通过了以一个中心点：战胜贫困、饥饿和疾病的重要性事关人类整体生存大事。,"The world leaders who met at the UN in September for the annual General Debate all agreed on a central point: the importance of fighting poverty, hunger, and disease is crucial for our collective survival.","In September, world leaders gathered at the United Nations to participate in the annual discussion, and they unanimously agreed on a central theme: the importance of combating poverty, hunger, and disease to the survival of humanity as a whole."
非洲领导人需要铲除贪污，加强能源公用事业治理（其中某些已经成为腐败和效率低下的核心）透明度、强化法律法规并加大对能源基础设施的公共投入。,"African leaders need to root out graft, make the governance of energy utilities – some of which have been centers of corruption and inefficiency – more transparent, strengthen regulations, and increase public spending on energy infrastructure.","African leaders need to root out corruption, strengthen the governance of energy utilities (some of which have become corrupt and inefficient), improve transparency, strengthen the rule of law, and increase public investment in energy infrastructure."
最有效的征税方法之一是美国工资税，该税种的边际税率接近于平均税率（因为不存在减税，税率结构的累进性也较低 ） 。,"One of the most efficient tax-raising methods is the US payroll tax, for which the marginal tax rate is close to the average rate (because deductions are absent and there is little graduation in the rate structure).","One of the most efficient taxes is the US wage tax, which has a marginal rate close to the average rate (because there is no deduction and the tax structure is less progressive)."
为了重塑美国的道德领导力，总统奥巴马必须兑现他曾经说过的话，真正给受压迫的人民带去曙光 — — 如他在就任总统早期在伊斯坦布尔和开罗说的那样。,"In order to restore America’s moral leadership, President Barack Obama must make good on his early rhetoric – exemplified in his speeches in Istanbul and Cairo early in his presidency – which demonstrated genuine regard for the oppressed.","To restore America’s moral leadership, President Barack Obama must fulfill the promise he made in Istanbul and Cairo early in his presidency to bring light to the oppressed."
历史告诉我们，外交通常只有在强权的支持下才能带来结果。 这就是美国前总统、诺贝尔和平奖获得者西奥多·罗斯福的存在主义世界观。,History teaches that diplomacy all too frequently produces results only when backed by overwhelming power.,"History teaches us that diplomacy often works only with the support of power. This is the existentialist worldview of former US President Theodore Roosevelt, a Nobel Peace Prize laureate."
作为在抗击HIV领域有10余年经验的非洲活动家，我希望世卫组织能在迈出建议使用PrEP这关键一步的基础上更上一层楼。,"As an African activist with more than ten years of experience in the fight against HIV, I hope that the WHO will build on its important first step of advising the use of PrEP.","As an African activist with more than a decade of experience in the fight against HIV, I hope that WHO will build on this critical step and take the next one."
如果美国成功地施展其军事力量，将会缔造出一个崭新、民主的中东；可如果军事霸权遭受失败，带来的必将是地区的动荡和权力的真空。,"Were the US to succeed in using its military strength, it would create a new, democratic Middle East. But were it, despite its military might, to fail, it would create a power vacuum and destabilize the region.","If the US succeeds in exercising its military power, it will create a new, democratic Middle East; if it fails, the result will be chaos and power vacuums in the region."
如果支付公平合理的一次性补偿，那么绝大多数公务员就都可以接受，公众舆论也会对拒绝接受的贪婪或懒惰之辈表示不满。,"If a fair one-time payment is offered, it is likely to be taken up by a majority of civil servants, and public opinion will frown upon the greedy or lazy ones who turn it down.","If a fair and reasonable one-time payment were offered, most civil servants would accept it, and the public would be outraged by those who refused."
叙利亚的残酷战争已经夺去了250，000人的生命、导致2100万民众近半数流离失所，并驱使百万难民赴欧洲寻求庇护。,"In Syria, a brutal war has already taken 250,000 lives, displaced half of the country’s 21 million people, and sent a million refugees to Europe seeking asylum.","Syria’s brutal war has claimed more than 250,000 lives, displaced nearly half of the country’s population, and driven millions of refugees to Europe."
我们需要建立不会因为爆发被控制住就马上被撤销的研究项目，这能够极大地丰富我们更好地管理下一次传染病暴发的办法。,"By creating research grants that do not expire as soon as an outbreak is under control, we would substantially increase our portfolio of solutions to manage the next epidemic better.","We need to establish research projects that will not be shut down as soon as an outbreak is brought under control, thereby enriching our ability to manage future outbreaks more effectively."
在10月5日的首轮投票后，两位女性之间的斗争看起来已是不可避免，因为民调显示两人都不太可能获得50%的选票。,"A run-off between the two women, following the October 5th first round, seems inevitable, as opinion polls give neither close to 50% of the vote.","After the first round of voting on October 5, the contest between the two women looked inevitable, as polls showed that neither was likely to get 50% of the vote."
首先，他为核武器辩护，认为它是地区或全球稳定之源，这大大低估了核武器落入恐怖分子之手或因为误算而使用的危险。,"First, by defending nuclear weapons as a source of regional or global stability, he profoundly underestimated the danger that they could fall into the hands of terrorists or be used because of a miscalculation.","First, he defends nuclear weapons as a source of regional or global stability, which greatly underestimates the dangers of nuclear weapons falling into the hands of terrorists or being used by mistake."
在2011年，欧盟启动了塞尔维亚和科索沃之间的对话，并随之带来了行动自由、贸易自由、经济机会、安全、公正、互联互通以及其他许多方面的重大利益。,"In 2011, the EU initiated a dialogue between Serbia and Kosovo that has since produced significant benefits in terms of freedom of movement, trade, economic opportunities, security, justice, connectivity, and much else.","In 2011, the EU initiated a dialogue between Serbia and Kosovo, bringing with it significant benefits in terms of action, trade, economic opportunities, security, justice, connectivity, and many other areas."
一部分 ， “ 记忆的丰富遗产”是植根于过去。 而另一部分，与现在相关并通往未来，是以公民共同建造公共生活的普遍意愿为构成要素的。,"One part, the “rich inheritance of memories,” is rooted in the past, while the other, related to the present and opening the way to the future, consists in the common will of citizens to build their public life together.","One part is rooted in the past, while the other is relevant to the present and points to the future, and is constituted by elements of a general will to build public life together as citizens."
美国 — — 以及全世界 — — 需要通过协商和熟虑制定公共政策，而不是让一个病态日深的人来制定公共政策。,"The US – and the world – needs public policy by consultation and deliberation, not one man’s worsening pathology.","The United States – and the world – needs to develop public policies through negotiation and deliberation, not by allowing a sick person to dictate them."
