source,reference,base_prediction,sc_initial,sc_corrected,sc_final,base_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,base_comet,sc_initial_comet,sc_final_comet,comet_diff
Boll befand sich zu diesem Zeitpunkt auf dem Flug zu einem langfristig vereinbarten Sponsorentermin in China.,At this time Boll was on a flight to a long arranged appointment with sponsors in China.,Boll was at this time on the flight to a long-term sponsored event in China.,"At that time, Boll was on a flight to a long-term sponsorship meeting in China.",Boll was on the way to a long-term sponsorship meeting in China at that time.,0.824,17.4,42.25,12.57,-4.829999999999998,0.8137,0.8583,0.8186,0.0049000000000000155
"Am Samstag hatte Herr Hollande seine Mitsozialisten dringend dazu aufgerufen, sich ""vereint"" mit der Regierung zu zeigen.","On Saturday, Mr Hollande had implored his fellow Socialists to remain ""united"" with the government.","On Saturday, Mr. Hollande urgently called on his fellow socialists to ""unite"" with the government.","On Saturday, Mr Hollande called on his Socialist colleagues to 'unite' with the government.","On Saturday, Mr Hollande urgently called on his fellow Socialists to show up together with the government.",0.824,34.67,33.43,44.48,9.809999999999995,0.8944,0.8986,0.8224,-0.07199999999999995
"Mit dem Trio auf dem Feld sind der ehemalige Masters-Sieger Ian Woosnam und die Senior Major Champions Paul Broadhurst, Roger Chapman, Mark James und Mark McNulty.","Joining the trio in the field are former Masters winner Ian Woosnam and Senior major champions Paul Broadhurst, Roger Chapman, Mark James and Mark McNulty.","With the trio on the field are the former Masters champion Ian Woosnam and the Senior Major Champions Paul Broadhurst, Roger Chapman, Mark James, and Mark McNulty.","With the trio on the field are the former Masters champion Ian Woosnam and the senior major champions Paul Broadhurst, Roger Chapman, Mark James and Mark McNulty.","With the trio on the course are the former Masters champion Ian Woosnam and the senior major champions Paul Broadhurst, Roger Chapman, Mark James and Mark McNulty.",0.824,41.35,57.16,54.0,12.649999999999999,0.8939,0.9013,0.8952,0.0012999999999999678
"""Ich hätte mich gefreut, wenn Mesut Özil weiter für Deutschland gespielt hätte.",I would be happy if Mesut Özil continued to play for Germany.,"""I would have been happy if Mesut Özil had continued to play for Germany.""",I would have been delighted if Mesut Özil had continued to play for Germany.,I would have been happy if Mesut Özil had played more for Germany.,0.824,46.15,44.8,28.66,-17.49,0.9272,0.9124,0.8939,-0.033299999999999996
"Menge: Normalerweise in Steinfurt in der Möbelbörse, einmal in der Woche helfe ich hier in Greven in der Möbelbrücke aus.","Menge: Normally in Steinfurt in the furniture exchange, and once a week I help out here in Greven in the Möbelbrücke.","Quantity: Usually in Steinfurt in the furniture exchange, once a week I help here in Greven in the furniture bridge.","Menge: normally in Steinfurt in the furniture market, once a week I help here in Greven in the furniture bridge.","Menge: normally in Steinfurt in the furniture bazaar, once a week I help here in Greven in the furniture bridge.",0.824,55.16,47.92,47.92,-7.239999999999995,0.6949,0.7506,0.7454,0.05049999999999999
"40 Prozent der Opfer zahlten bereitwillig die von den Tätern geforderten Lösegelder, um die angegriffenen Systeme und Daten wieder nutzen zu können.",40 percent of the victims willingly paid up the ransom demanded by the perpetrators so that they were able to use their systems and data that had been affected by the attack.,40 percent of the victims willingly paid the ransom demanded by the attackers to be able to use the attacked systems and data again.,40% of the victims paid willingly the ransom demanded by the perpetrators to be able to use the attacked systems and data again.,40% of the victims paid willingly the ransom demanded by the perpetrators to be able to use the attacked systems and data again.,0.824,35.22,25.5,25.5,-9.719999999999999,0.8892,0.888,0.888,-0.0011999999999999789
"Der inzwischen achtjährige Tiago sei aber gut vorwärtsgekommen und lerne nun privat in New York, wo es die besten Therapeuten gebe.","Tiago is now eight years old and has made great strides, being schooled privately in New York, where the best therapists are located.","The eight-year-old Tiago has made good progress and now learns privately in New York, where the best therapists can be found.","Tiago, who is now eight years old, has made good progress and is now studying privately in New York, where the best therapists are to be found.","Tiago, who is now eight years old, has made good progress and is now learning privately in New York, where the best therapists are to be found.",0.824,35.47,44.31,44.31,8.840000000000003,0.8756,0.8828,0.8857,0.010099999999999998
"Manche Umgebungen sind dazu noch ausgesprochen hübsch anzusehen, obwohl das technische Niveau der Grafik nicht über das der früheren Teile der Serie hinausgeht.","Despite the graphics being on the same level of previous parts of the series, some of the environments are very nice to look at.","Some environments are still exceptionally beautiful to look at, even though the technical level of the graphics does not exceed that of the earlier parts of the series.","Some environments are very pretty to look at, although the technical level of the graphics does not go beyond that of the earlier parts of the series.","Some environments are beautiful to look at, although the technical level of the graphics does not go beyond that of the earlier parts of the series.",0.824,16.49,19.11,17.73,1.240000000000002,0.8653,0.876,0.8709,0.005600000000000049
Am Vormittag suchten etwa 150 Fahrer die Niederlassung eines Komitees in Paris auf.,"During the morning, some 150 drivers invaded a works council meeting at the company's seat in Paris.","In the morning, about 150 drivers visited the office of a committee in Paris.",About 150 drivers visited the office of a committee in Paris in the morning.,About 150 drivers visited the office of a committee in Paris.,0.824,15.25,7.72,9.62,-5.630000000000001,0.7436,0.7224,0.6758,-0.06780000000000008
"Während sich in der Dieselkrise übers Wochenende eine Annäherung abgezeichnet hat, liegen Union und SPD beim geplanten Fachkräftezuwanderungsgesetz noch weit auseinander.","While over the weekend a rapprochement has emerged in the diesel crisis, the Union and SPD are still far apart in the planned skilled labor immigration law.","During the diesel crisis over the weekend, a rapprochement has become apparent, but the Union and the SPD are still far apart on the planned skilled worker immigration law.","While there has been an approach over the weekend in the diesel crisis, the Union and the SPD are still far apart on the planned professional migration law.","While there has been an approach over the weekend in the diesel crisis, the Union and the SPD are still far apart on the planned professional migration law.",0.824,29.92,43.29,43.29,13.369999999999997,0.8614,0.8404,0.8404,-0.02100000000000002
"Spirit Airlines Inc. verlangte vor drei Jahren als Erste Gebühren für Handgepäck und später folgte Allegiant Air, ebenfalls ein Billigflieger.","Spirit Airlines Inc. started the first carry-on fee three years ago, and fellow discounter Allegiant Air later followed.","Spirit Airlines Inc. demanded fees for checked baggage three years ago as the first airline, and later followed Allegiant Air, also a low-cost carrier.","Three years ago, Spirit Airlines was the first to charge for checked baggage, followed by Allegiant Air, also a low-cost carrier.","Spirit Airlines Inc. asked for fees three years ago for carry-on luggage, and later followed by Allegiant Air, also a low-cost carrier.",0.824,17.22,9.76,17.8,0.5800000000000018,0.813,0.8136,0.8158,0.0028000000000000247
"Abtreibungsbefürworter und das American College of Ostretricians and Gynecologists sowie die American Medical Association sagen übereinstimmend, dass Einweisungsrechte von Ärzten unnötige Einschränkungen verlangen.","Abortion rights campaigners, along with the American College of Obstetricians and Gynecologists and the American Medical Association, say admitting privileges laws impose medically unnecessary requirements on doctors.","Pro-choice advocates and the American College of Obstetricians and Gynecologists, as well as the American Medical Association, unanimously state that restrictions on physicians' admission rights are unnecessary.","Pro-choice advocates and the American College of Obstetricians and Gynecologists, as well as the American Medical Association, agree that doctors should not have the right to refer.","Abortion-rights advocates and the American College of Obstetricians and Gynecologists, as well as the American Medical Association, agree unanimously that require unnecessary restrictions on doctors' rights to refer.",0.824,35.71,34.67,34.49,-1.2199999999999989,0.8217,0.7897,0.7688,-0.05289999999999995
"Ich habe dunkle Haare, bin Studentin und mein Kleid ist secondhand.","I have dark hair, am a student, and my dress is second-hand.","I have dark hair, am a student, and my dress is secondhand.","I have dark hair, I am a student and my dress is second-hand.","I have black hair, I am a student and my dress is second-hand.",0.824,86.66,65.85,48.11,-38.55,0.9596,0.9557,0.9422,-0.01739999999999997
"Es würde dem Ansehen der katholischen Kirche sehr dienen, wenn Müller und Ratzinger ihr tiefes Bedauern über eigene Unterlassungen oder ihre damals falsche Einschätzung der Vorgänge ausdrücken würden.",It would be of great service to the reputation of the Catholic Church if Müller and Ratzinger were to express their deep regret over their own failures or their false assessments of events back then.,It would greatly benefit the reputation of the Catholic Church if Müller and Ratzinger were to express their deep regret over their own omissions or their incorrect assessment of the events at that time.,It would be very helpful to the reputation of the Catholic Church if Müller and Ratzinger were to express their deep regret for their own omissions or their false assessment of events at the time.,It would be very helpful to,0.824,56.29,56.75,0.22,-56.07,0.8964,0.8968,0.3956,-0.5007999999999999
"Die chinesische Schwimmerin Ai Yanhan, 14, schwamm die zweite Etappe der Schwimmstaffel 1:57,79 - 1,61 Sekunden langsamer als Kanadas Taylor Ruck, was es den Kanadiern ermöglichte, die Lücke zu China aufzuschließen.","Chinese swimmer Ai Yanhan, 14, swam the second leg of the relay in 1:57.79 - 1.61 seconds slower than Canada's Taylor Ruck, allowing the Canadians to close the gap on China.","The Chinese swimmer Ai Yanhan, 14, swam the second leg of the 1:57.79 relay, 1.61 seconds slower than Canada's Taylor Ruck, allowing Canada to close the gap on China.","The Chinese swimmer Ai Yanhan, 14, swam the second leg of the swimming relay in 1:57.79 - 1.61 seconds slower than Canada's Taylor Ruck, which allowed Canada to close the gap on China.","The Chinese swimmer Ai Yanhan, 14, swam the second leg of the swimming relay in 1:57.79 - 1.61 seconds slower than Canada's Taylor Ruck, giving Canada the opportunity to close the gap on China.",0.824,72.79,78.19,76.71,3.9199999999999875,0.8752,0.8765,0.8746,-0.0005999999999999339
"Jorge versichert, 35 Freunde zu kennen, die er in FB hat und neun Folger in Twitter.",Jorge says he knows the 35 friends he has on FB and his nine followers on Twitter.,Jorge claims to know 35 friends on Facebook and nine followers on Twitter.,Jorge says he has 35 friends on Facebook and nine followers on Twitter.,Jorge says he has 35 friends and nine followers in Twitter.,0.824,25.12,32.42,13.92,-11.200000000000001,0.8736,0.8762,0.8575,-0.016100000000000003
Für die zahlreichen Musiker und Schauspieler gab es vom Publikum Jubel und Applaus - Buhrufe dagegen für den republikanischen Senator Jeff Flake.,"For the numerous musicians and actors there were cheers and applause from the audience - by contrast, Republican Senator Jeff Flake was booed.","For the numerous musicians and actors, the audience gave cheers and applause - boos against the Republican Senator Jeff Flake.","There was cheering and applause from the audience for the many musicians and actors, but boos for the Republican Senator Jeff Flake.",There was cheering and applause from the audience for the many musicians and actors - standing ovations for the Republican Senator Jeff Flake.,0.824,36.78,30.46,30.46,-6.32,0.7695,0.8479,0.7772,0.00770000000000004
"""Dieser Wettkampf ist der ranghöchste und in China angesehenste"", erklärte der sympathische Pfundskerl.","""This competition is the most often mentioned and the most prestigious in China,"" explained the agreeable, strapping young man.","""This competition is the highest-ranking and most respected in China,"" explained the sympathetic pounder.","'This competition is the highest and most prestigious in China,' said the affable pounder.","""This competition is the highest and most respected in China,"" said the affable pound man.",0.824,35.47,20.54,28.18,-7.289999999999999,0.7602,0.7205,0.6945,-0.06569999999999998
"Werner Söllner ist, so weit man nach bisherigem Kenntnisstand sagen kann, nicht nur Täter, sondern auch Opfer.","Werner Söllner is, inasmuch as can be said on the basis of the current knowledge, not only a perpetrator, but also a victim.","Werner Söllner is, as far as one can say based on current knowledge, not only a perpetrator, but also a victim.","Werner Söllner is, as far as we know, not only a perpetrator, but also a victim.","Werner Söllner is, so far as we can tell, not only a perpetrator, but also a victim.",0.824,56.6,45.71,46.95,-9.649999999999999,0.9022,0.8632,0.8619,-0.0403
"Er hasste den Ort, fand ihn provinziell und kleinkariert und lehnte ihn für seine marxistisch-deterministische Geschichtsperspektive ab.","He loathed the place as provincial and petty, and for its adherence to the Marxist-determinist view of history.","He hated the place, found it provincial and petty-minded, and rejected it for its Marxist-deterministic historical perspective.","He hated the place, found it provincial and parochial, and rejected it for its Marxist-determinist historical perspective.","He hated the place, found it provincial and parochial and rejected it for its Marxist-determinist historical perspective.",0.824,8.1,8.29,7.74,-0.35999999999999943,0.8705,0.8362,0.8329,-0.03760000000000008
"Wir brauchen Dutzende Jahre, um es ein klein wenig zu vergessen.",We need dozens of years to pass in order to forget it a little.,We need dozens of years to forget it a little bit.,We need decades to forget it a little.,It will take hundreds of years to forget it a little.,0.824,57.23,33.92,40.16,-17.07,0.8674,0.8179,0.7903,-0.07709999999999995
"Er sagte, verletzliche Schwellenmärkte müssten ""Krisenpläne"" erstellen, um sich selbst für einem Abwärtstrend und einem signifikanten Kapitalabwanderung ihrer Wortschaften zu schützen.","He said vulnerable emerging markets needed to make ""contingency plans"" to protect themselves from a downturn and significant capital outflows from their economies.","He said that vulnerable threshold markets should create ""crisis plans"" to protect themselves from a downward trend and a significant capital outflow.",He said that vulnerable markets should create 'crisis plans' to protect themselves from a downward trend and significant capital outflow.,He said that vulnerable markets should create 'crisis plans' to protect themselves against a downward trend and significant,0.824,29.11,21.03,8.24,-20.869999999999997,0.8285,0.851,0.76,-0.0685
"Hemingway erzählte die Geschichte eines Kämpfers, eines mutigen Mannes, der nicht aufgibt und letztendlich durch sein Wissen und auch seine Willensstärke den Kampf gegen den Fisch gewinnt.","Hemingway told the story of a fighter, a courageous man who doesn't give up and who ultimately wins the battle against the fish as a result of his knowledge and his strong will.","Hemingway told the story of a fighter, a brave man who does not give up and ultimately wins the fight against the fish through his knowledge and also his willpower.","Hemingway told the story of a fighter, a brave man who does not give up and in the end wins the fight against the fish through his knowledge and also his strength of will.","Hemingway told the story of a fisherman, a brave man who doesn't give up and in the end wins the fight against the fish through his knowledge and also his strength of will.",0.824,38.66,37.01,38.11,-0.5499999999999972,0.8987,0.8914,0.8821,-0.01660000000000006
"Unter den wenigen, nicht überzeugten Rechten bezeichnete der ehemalige UNO-Botschafter John Bolton, ein Falke der Ära Bush, die Rede auf der Website des National Review Online als ""langweilig, hochtrabend und inspirationslos"".","Among the few unconvinced right-wingers, a hawkish character from the Bush era, the former UN ambassador, John Bolton, described the speech as ""drab, turgid, and uninspired"" on the National Review Online's website.","Among the few, unimpressed conservatives, the former UN ambassador John Bolton, a hawk of the Bush era, called the speech on the website of the National Review Online ""boring, pompous, and uninspired"".","Former UN ambassador John Bolton, a hawk from the Bush era, described the speech on the National Review Online website as 'boring, pompous and uninspiring'.","Among the few unimpressed conservatives, the former UN ambassador John Bolton, a hawk from the Bush era, described it as 'boring, pompous and uninspired'.",0.824,31.38,24.24,23.97,-7.41,0.8107,0.7471,0.7532,-0.057499999999999996
"Diese Dienstleistung kann schon an und für sich ein schlagendes Argument dafür sein, warum man sich ein Musikhandy zulegen sollte.",This service by itself could be a substantial reason for obtaining a music cell phone.,This service can already be a convincing argument in itself for why one should get a music phone.,This service alone can be a convincing argument for why you should get a music mobile phone.,This service on its own can be a powerful argument for why you should get a music phone.,0.824,8.56,8.85,8.34,-0.22000000000000064,0.8635,0.8703,0.881,0.01749999999999996
"Correa versicherte, dass er diese Entscheidung nicht bedauere, weil er damit nicht seine Prinzipien verraten habe, sondern seinen ""tiefen demokratischen Werten und Ansichten über Menschenrechte"" nachgekommen sei.","Correa said he does not regret that decision because with it he has not betrayed his principles, but has respected his ""deep democratic and human rights values.""","Correa assured that he did not regret this decision because he had not betrayed his principles, but had followed his ""deep democratic values and views on human rights.""","Correa said that he did not regret this decision because he had not betrayed his principles, but because he had followed his 'deep democratic values and views on human rights'.","Correa said that he did not regret this decision because he had not betrayed his principles, but because he had followed his ""deep democratic values and views on human rights"".",0.824,29.92,21.98,28.36,-1.5600000000000023,0.9138,0.9011,0.8937,-0.020099999999999896
"Die US-Regierung hatte jahrelang versucht, Weißrussland davon zu überzeugen, nicht mehr hoch angereichertes Uran zu sammeln und schien letztes Frühjahr eine Hürde erreicht zu haben.",The U.S. government had been trying for years to persuade Belarus to give up its highly enriched uranium and seemed to have hit a roadblock last spring.,The US government had been trying for years to convince Belarus not to collect highly enriched uranium and seemed to have reached a hurdle last spring.,The US Government had been trying for years to persuade Belarus not to collect highly enriched uranium and seemed to have reached a hurdle last spring.,The US Government had been trying for years to persuade Belarus not to acquire highly enriched uranium and seemed to have overcome an obstacle last spring.,0.824,42.93,45.97,45.41,2.479999999999997,0.9026,0.9049,0.8961,-0.00649999999999995
"Laut einer RAND-Studie aus dem Jahr 2015 enthalten die Erstattungssätze für DoD nicht die Personalkosten, sondern berücksichtigen die Kosten für Treibstoff, Wartung und Vertragsabschluss.","According to a 2015 RAND study, DoD reimbursement rates do not include the cost of personnel, but do account for fuel, maintenance, and contracting costs.","According to a RAND study from 2015, the reimbursement rates for DoD do not include personnel costs, but rather take into account the costs for fuel, maintenance, and contract closure.","According to a RAND study from 2015, the reimbursement rates for DoD do not include personnel costs, but take into account fuel, maintenance and contract costs.","According to a RAND study from 2015, the reimbursement rates for DoD do not include personnel costs, but take into account fuel, maintenance and contract costs.",0.824,25.86,15.45,15.45,-10.41,0.8735,0.9056,0.9056,0.032099999999999906
"""Wie im Mai besteht ein reeller Mangel an Klarheit und politischer Wahrnehmbarkeit, die besonders auf den Bankensystemen lastet"", so die Meinung der Volkswirte der Exane BNP Paribas.","The economists of Exane BNP Paribas feel that as in May, there is a real lack of clarity and political transparency encumbering banking systems in particular.","""As in May, there is a real lack of clarity and political perception, which particularly weighs on the banking systems"", so the opinion of the economists of Exane BNP Paribas.","As in May, there is a real lack of clarity and political awareness, particularly on the banking systems, according to the views of the Exane BNP Paribas economists.","""As in May, there is a real lack of clarity and political awareness, which is particularly felt by the banking systems,"" according to the views of the Exane BNP Paribas economists.",0.824,42.42,42.33,36.37,-6.050000000000004,0.7828,0.8053,0.8054,0.022599999999999953
"Mit verständlicherweise gemischten Gefühlen blickte GWA-Trainer Sven Lewandowski auf die 90 Minuten zurück, die hinter ihm lagen.","With understandably mixed feelings, GWA coach Sven Lewandowski looked back at the 90 minutes.","With understandable mixed feelings, GWA trainer Sven Lewandowski looked back on the 90 minutes that had passed behind him.","With mixed feelings, GWA trainer Sven Lewandowski looked back on the 90 minutes that had passed.","With understandable mixed feelings, Sven Lewandowski, the GWA trainer, looked back on the 90 minutes.",0.824,29.17,34.5,23.28,-5.890000000000001,0.8504,0.8664,0.8796,0.029200000000000004
Wie beim Cup-Aus war der Belgier Eden Hazard der beste Mann bei den Londoner.,As at the Cup exit the Belgian Eden Hazard was the best man for the London team.,"As in the Cup-Aus, the Belgian Eden Hazard was the best player for the Londoners.","Like in the Cup, the Belgian Eden Hazard was the best man in London.","As in the cup final, the Belgian Eden Hazard was the best player in London.",0.824,39.05,44.72,36.76,-2.289999999999999,0.8249,0.806,0.8449,0.020000000000000018
"Bushs Plan war zwar nicht perfekt, nun droht aber nach der Abstimmung im Kongress die Gefahr, dass Washington kein politisches Mittel zur Krisenmanagement parat hat.","Although Bush's plan was not perfect, now - pursuant to the congressional vote - the threatening risk is if Washington does not provide any political tool to handle the crisis.","Bush's plan was not perfect, but now, after the vote in Congress, there is the danger that Washington has no political means ready for crisis management.","Bush's plan was not perfect, but now, after the vote in Congress, there is a danger that Washington will have no political means to manage the crisis.","Bush's plan was not perfect, but after the vote in Congress, there is a danger that Washington will have no political means to manage the crisis.",0.824,17.99,21.03,20.67,2.6800000000000033,0.8613,0.8611,0.851,-0.010299999999999976
"Doch die Hoffnung, aus ihm ein Huhn zu machen, zerschlug sich, der Adler breitete auf einem hohen Berg seine Flügel aus und entschwand.",Yet hopes of making a chicken out of it were dashed; the eagle spread its wings out on a high mountain and vanished.,"However, the hope of turning him into a chicken shattered, the eagle spread its wings wide on a high mountain and disappeared.","But the hope of turning him into a chicken was in vain, the eagle spread its wings on a high mountain and disappeared.","But the hope of turning him into a chicken crumbled, the eagle spread its wings on a high mountain.",0.824,31.59,31.59,26.68,-4.91,0.8131,0.8136,0.7035,-0.10960000000000003
"Ich glaube, dass die deutsche Außenpolitik von der Wirtschaftspolitik motiviert ist, also von den Exporten und seinen Beziehungen zu bestimmten Regionen, etwa Russland, China oder dem Nahen Osten.","I believe that the German foreign policy is motivated by the economic policy, that is, by export and its relations with certain regions such as Russia, China or the Near East.","I believe that German foreign policy is motivated by economic policy, that is, by exports and its relationships with certain regions, such as Russia, China, or the Middle East.","I believe that German foreign policy is motivated by economic policy, that is, by exports and its relations with certain regions, such as Russia, China or the Middle East.","I believe that German foreign policy is motivated by economic policy, that is, by exports and its relations with certain regions, such as Russia, China or the Middle East.",0.824,50.72,63.7,63.7,12.980000000000004,0.9231,0.9269,0.9269,0.0037999999999999146
"Zwischen den Gesundheitsprogrammen und dem einfachen Bürger bestehen große Löcher, erklärt Ricardo Salazar, Journalist aus Guadalajara, der sich der Sache des HIV angenommen hat.","The gaps between health programmes and ordinary citizens are huge, said Ricardo Salazar, a journalist from Guadalajara who has taken up the HIV cause.","Between the health programs and the simple citizen, there are large gaps, explains Ricardo Salazar, a journalist from Guadalajara, who has taken on the issue of HIV.","There are big gaps between the health programmes and the simple citizen, says Ricardo Salazar, a journalist from Guadalajara who has taken up the cause of HIV.","There are big gaps between the health programmes and the simple citizen, says Ricardo Salazar, a journalist from Guadalajara who has taken up the cause of HIV.",0.824,25.16,46.4,46.4,21.24,0.8772,0.9005,0.9005,0.023299999999999987
"Die Erfahrungen hätten gezeigt, dass sich viele Flüchtige an Urlaubsdestinationen verstecken, hieß es seitens Europol.","Experience has shown that many fugitives hide out in holiday destinations, was the word from Europol.","The experiences have shown that many refugees hide at holiday destinations, it was said by Europol.",Europol said that experience had shown that many asylum seekers were hiding in holiday destinations.,Europol said that experience had shown that many refugees were hiding in holiday resorts.,0.824,16.15,14.52,10.95,-5.199999999999999,0.8808,0.8787,0.8789,-0.0019000000000000128
"Mitglieder der New Yorker Baruch College Pi-Delta-Psi-Bruderschaft griffen Chun ""Michael"" Deng während eines Einführungsrituals im September 2013 brutal an und verzögerten seinen Transport ins Krankenhaus, was zu seinem Tod beigetragen hat, teilte die Polizei mit.","Members of New York City's Baruch College Pi Delta Psi fraternity brutally assaulted Chun ""Michael"" Deng during an initiation rite in September 2013 and delayed taking him to the hospital, contributing to his death, police said.","Members of the New York Baruch College Pi-Delta-Psi fraternity brutally attacked Chun ""Michael"" Deng during an initiation ritual in September 2013 and delayed his transport to the hospital, which contributed to his death, according to the police.","Members of the New York Baruch College Pi-Delta-Psi fraternity brutally attacked Chun 'Michael' Deng during an initiation ceremony in September 2013 and delayed his transport to hospital, which contributed to his death, the police said.","Members of the Pi Delta Psi fraternity at Baruch College in New York attacked Chun ""Michael"" Deng during an initiation ceremony in September 2013 and delayed his transport to the hospital, which contributed to his death, the police said.",0.824,41.03,28.39,45.2,4.170000000000002,0.8715,0.8703,0.8735,0.0020000000000000018
"Obwohl noch kein Ergebnis verkündet worden war, waren zahlreiche Jugendliche gekommen, um gegen die Macht von Alexander Lukachenko zu demonstrieren: `Der Diktator soll zurücktreten'.","While no results have as yet been announced, many young people came to demonstrate against the power of President Alexander Lukashenko: ""the dictator, resignation.""","Although no result had been announced yet, many young people had come to demonstrate against the power of Alexander Lukachenko: 'The dictator should step down'.","Although no result had yet been announced, many young people had come to demonstrate against the power of Alexander Lukachenko: 'The dictator must go'.","Although no result had been announced, many young people had come to demonstrate against the power of Alexander Lukachenko: ""The dictator should step down.""",0.824,27.77,37.12,35.96,8.190000000000001,0.8916,0.8877,0.8932,0.0016000000000000458
"Im Shakespeare-Jahr präsentieren die Salzburger Festspiele die ""West Side Story"" mit Tony und Maria als tragischem Liebespaar, ähnlich wie Romeo und Julia.","In the Shakespeare anniversary year, the Salzburger Festspiele is putting on ""West Side Story"" with Tony and Maria as tragic couple just like Romeo and Juliet.","In the Shakespeare year, the Salzburg Festival presents ""West Side Story"" with Tony and Maria as tragic lovers, similar to Romeo and Juliet.","In the Shakespeare year, the Salzburg Festival is presenting 'West Side Story' with Tony and Maria as tragic lovers, like Romeo and Juliet.","In the Shakespeare Year, the Salzburg Festival is presenting ""West Side Story"" with Tony and Maria as a tragic love story, similar to Romeo and Juliet.",0.824,50.27,35.97,43.77,-6.5,0.8605,0.8606,0.8557,-0.0048000000000000265
"Ich sagte ihm: ""Wenn ich Sie spielen werde, muss ich Sie treffen.","I told him: 'If I'm going to play you, I'll need access to you"".","I told him: ""If I play with you, I have to meet you.","I said to him: 'If I play with you, I have to meet you.","I told him: ""If I play with you, I have to meet you.",0.824,18.68,12.29,18.68,0.0,0.721,0.7258,0.721,0.0
"Das FBI sagte, es wird untersucht, ob das dieselben Männer sind, die letzen Monat im US-Bundesstaat Virginia als vermisst gemeldet wurden.",The FBI has said it is investigating whether they are the same men who were reported missing from their homes in the US state of Virginia last month.,The FBI said it is investigating whether these are the same men who were reported missing last month in the U.S. state of Virginia.,The FBI said that it is investigating whether the same men are the ones who were reported missing last month in the US state of Virginia.,The FBI said that it is investigating whether the same men are the ones who were reported missing last month in the US state of Virginia.,0.824,46.17,41.79,41.79,-4.380000000000003,0.9186,0.9093,0.9093,-0.009299999999999975
`Dieses Gerät benötigt nur jede ein Paar Sekunden die Information zu verarbeiten und sich nach diesen Angaben zu handeln.,"""This device only needs to process new information every few seconds, and acting from this data.",This device only needs to process information every couple of seconds and act based on that information.,This device needs only a few seconds to process the information and act on it.,This device needs only a few seconds to process the information and act on it.,0.824,30.48,8.17,8.17,-22.310000000000002,0.8713,0.8193,0.8193,-0.051999999999999935
Die meisten Straßen in Südmähren sind nur mit erhöhter Vorsicht befahrbar.,"Most of the roads in southern Moravia are now passable, but only with caution.",Most roads in South Moravia are only drivable with increased caution.,Most of the roads in South Moravia are only passable with increased caution.,Most of the roads in South Moravia are drivable with increased caution.,0.824,9.3,31.74,30.22,20.919999999999998,0.8457,0.8671,0.8564,0.010700000000000043
"„Ich wusste, dass ich kein Mädchen bin“, erklärte er gegenüber ABCNews.com","""I knew that I wasn't a girl,"" he told ABCNews.com.","""I knew I wasn't a girl,"" he explained to ABCNews.com.",He told ABCNews.com that he knew he was not a girl.,"""I knew I wasn't a girl, "" he told ABCNews. com.",0.824,61.28,20.82,81.97,20.689999999999998,0.923,0.8123,0.9193,-0.0037000000000000366
Eine ähnliche Konstruktion verschafft seit einigen Jahren dem italienischen Alpenort Viganella winterlichen Sonnenschein.,A similar construction has provided sunshine to the Italian alpine resort of Viganella for a number of years.,"A similar construction has been providing Viganella, an Italian Alpine resort, with winter sunshine for several years.",A similar construction has provided Viganella in the Italian Alps with winter sunshine for several years.,A similar construction has given the mountain resort of Viganella in Italy winter sunlight for several years.,0.824,16.59,26.22,21.56,4.969999999999999,0.8727,0.8581,0.854,-0.01870000000000005
In den nächsten Tagen soll eine endgültige Entscheidung durch das wissenschaftliche Programmkomitee fallen.,"Over the coming days, a final decision is to be made by the Scientific Programme Committee.","In the next few days, a final decision is expected to be made by the scientific program committee.","In the next few days, a final decision will be made by the scientific programme committee.","In the next few days, a final decision will be made by the scientific programme committee.",0.824,43.32,35.41,35.41,-7.910000000000004,0.9069,0.9076,0.9076,0.0006999999999999229
"Laut der ""New York Times"" sollen nur vier Zeugen gehört werden.",According to the ‘New York Times’ only four witnesses will be heard.,"According to the ""New York Times"", only four witnesses will be heard.","According to the New York Times, only four witnesses will be heard.","According to the New York Times, only four witnesses will be heard.",0.824,46.89,54.45,54.45,7.560000000000002,0.9468,0.9425,0.9425,-0.0042999999999999705
Die Namensgebung war von der Arbeitsgemeinschaft der evangelischen Kirchen in Rom beantragt worden.,The consortium of Evangelical churches in Rome proposed the choice of name.,The naming was requested by the Working Group of the Evangelical Churches in Rome.,The naming was requested by the Working Group of the Evangelical Churches in Rome.,The naming was requested by the Working Group of the Evangelical Churches in Rome.,0.824,7.19,7.19,7.19,0.0,0.7991,0.7991,0.7991,0.0
Ende Oktober wird über das Schicksal des gefallenen Duos Huber-Beckstein entschieden,Decision About Defeated Huber-Beckstein Duo At The End Of October,"By the end of October, the fate of the fallen duo Huber-Beckstein will be decided.","By the end of October, the fate of the fallen duo Huber-Beckstein will be decided.","By the end of October, the fate of the fallen couple Huber-Beckstein will be determined.",0.824,2.72,2.72,2.72,0.0,0.7231,0.7231,0.6816,-0.04149999999999998
