source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
"Michael Hesemann: Da herrschte zwar schon Disziplin, aber eben keine sadistische Gewalt.","Michael Hesemann: Discipline still ruled there, sure, but there was no sadistic violence.","Michael Hesemann: There was discipline, but not sadistic violence.","Michael Hesemann: There was already discipline, but not sadistic violence.","Michael Hesemann: There was indeed discipline, but no sadistic violence.",0.843,16.35,16.64,23.53,7.18,0.8966,0.8724,0.9087,0.0121
"Die Beeinträchtigung kann ganz unterschiedlich aussehen: Man ist abgeschlagen, müde, unausgeschlafen, hat Schwierigkeiten mit der Aufmerksamkeit und der Konzentration, ist leicht reizbar, hat Stimmungsschwankungen oder körperliche Beschwerden wie Magen- oder Kopfschmerzen.","They can impact in various different ways: You could be exhausted, tired, poorly rested, suffer from difficulties concentrating and staying alert, be irritable, have mood swings or physical complains such as stomach ache or headaches.","The impairment can be very different: you are tired, sleepy, have difficulty concentrating, are easily irritated, have mood swings or physical discomfort such as stomach or headaches.","The symptoms can be very varied: you are tired, you have not slept well, you have difficulty concentrating, you are easily irritated, you have mood swings or physical discomfort such as stomach or headaches.","The disturbance can look very different: you are tired, exhausted, sleepless, you have difficulties with attention and concentration, you are easily irritated, you have mood swings or physical discomfort such as stomach or headaches.",0.843,18.96,16.1,17.12,-1.8399999999999999,0.8513,0.8491,0.8558,0.0045000000000000595
Kongress macht Zugeständnis: US-Regierung darf 700 Milliarden Dollar in die Banken pumpen,Congress yields: US government can pump 700 billion dollars into banks,Congress makes concession: US government can pump $700 billion into banks,Congress makes concession: US government can pump $700 billion into banks.,Congress makes concession: US government may pump $700 billion into banks.,0.843,38.06,34.99,16.54,-21.520000000000003,0.9172,0.9086,0.9009,-0.01629999999999998
"Die Beobachtungsstelle sagte, es habe am Donnerstag Verluste auf beiden Seiten gegeben, nannte aber keine Details.",The Observatory said there were casualties on both sides Thursday but had no specifics.,The monitoring group said there were losses on both sides on Thursday but did not provide details.,"The monitoring centre said there had been losses on both sides on Thursday, but did not give any details.","The observatory said there were losses on both sides on Thursday, but did not give any details.",0.843,16.15,10.11,14.4,-1.7499999999999982,0.8783,0.8647,0.8733,-0.0050000000000000044
"Er mag Leute mit guter Erziehung und den höchsten Titeln, und sie lieben ihn.","He loves well-educated people who come from good backgrounds, and they love him.","He likes people with good breeding and the highest titles, and they love him.","He likes people with good upbringing and the highest titles, and they love him.","He likes people, with the highest titles, and they love him.",0.843,33.34,33.34,35.0,1.6599999999999966,0.6636,0.8047,0.6052,-0.05840000000000001
Er ist Mitglied des russischen Sicherheitsrates und wie Putin ehemaliges Mitglied des Staatssicherheitsdienstes KGB.,"He is a member of the Russian Security Council and a former member of the KGB state security service, like Mr Putin.","He is a member of the Russian Security Council and, like Putin, a former member of the KGB.","He is a member of the Russian Security Council and, like Mr Putin, was a former member of the KGB.","He is a member of the Russian Security Council and, like Mr Putin, was a former member of the KGB.",0.843,61.34,68.28,68.28,6.939999999999998,0.9205,0.9135,0.9135,-0.007000000000000006
"Das Ministerium ließ sich von ähnlichen Kampagnen in den angelsächsischen Ländern inspirieren, wo man ganz normal Bilder mit drastischen Aufnahmen von Unfallopfern sehen kann.","The ministry found inspiration in similar campaigns in Anglo-Saxon countries, where it is common to find pictures with drastic images of accident victims.","The Ministry was inspired by similar campaigns in the Anglo-Saxon countries, where it is quite normal to see pictures with dramatic images of accident victims.","The Ministry was inspired by similar campaigns in the Anglo-Saxon countries, where it is quite normal to see pictures of accident victims.","The Ministry was inspired by similar campaigns in the Anglo-Saxon countries, where you can see pictures of accident victims.",0.843,37.84,34.92,24.11,-13.730000000000004,0.8799,0.8491,0.8405,-0.03939999999999999
"Aber ich würde dem auch nicht zu viel Gewicht beimessen wollen, das ist keine völlig einseitige Beziehung.","However, I wouldn't want to ascribe too much weight to this. This is not an entirely one-sided relationship.","But I would not put too much weight on that, it is not a completely one-sided relationship.","But I would not put too much weight on that either, it is not a completely one-sided relationship.","But I wouldn't give it too much weight, it's not a completely one-sided relationship.",0.843,13.7,13.7,13.46,-0.23999999999999844,0.8752,0.874,0.8512,-0.02400000000000002
"Käufer in Primark empört über Frau, die mitten im Geschäft schamlos Unterwäsche anprobiert",Primark shopper outraged at woman who brazenly tried on underwear in the middle of the shop,Primark shoppers outraged by woman brazenly trying on underwear in the middle of the store,Shoppers in Primark outraged by woman trying on underwear in the middle of the store.,Shoppers in Primark outraged by woman trying on underwear in the middle of the shop.,0.843,41.91,40.71,47.95,6.040000000000006,0.9176,0.8682,0.8711,-0.046499999999999986
"Seit dem Monat Oktober ist ein Manifest im Umlauf, das von prominenten Persönlichkeiten der Palliativpflege wie Dr. Balfour Mount und Dr. Bernard Lapointe unterzeichnet wurde, um ihren Widerspruch zu einer derartigen Initiative zu bekunden.","Since October, a manifesto, signed by palliative care luminaries including Dr Balfour Mount and Dr Bernard Lapointe, has been circulating to demonstrate their opposition to such an initiative.","Since October, a manifesto has been circulating, signed by prominent figures in palliative care such as Dr. Balfour Mount and Dr. Bernard Lapointe, to express their opposition to such an initiative.","Since October, a manifesto has been circulating, signed by prominent figures in palliative care such as Dr Balfour Mount and Dr Bernard Lapointe, to express their opposition to such an initiative.","Since October, a manifesto has been circulating, signed by prominent figures in palliative care such as Dr Balfour Mount and Dr Bernard Lapointe, to express their opposition to such an initiative.",0.843,42.72,54.67,54.67,11.950000000000003,0.9007,0.9034,0.9034,0.0027000000000000357
"Hinweise, die über die Ursache des Unfalls Aufschluss geben, können unter rund um die Uhr geschalteten und kostenfreien Hotline der Bundespolizei unter Telefon 0800/6888000 oder jede anderen Polizeidienststelle gegeben werden.",Any information that can be provided about the cause of the accident can be given by calling the free 24-hour police hotline on 0800/688 8000 or at any police station.,Hints as to the cause of the accident can be given to the Federal Police's 24-hour free hotline on 0800/6888000 or any other police station.,Information on the cause of the accident can be obtained from the Federal Police's 24-hour free hotline on 0800/6888000 or any other police station.,Information on the cause of the accident can be obtained from the Federal Police's 24-hour free hotline on 0800/6888000 or any other police station around the clock.,0.843,34.66,31.15,29.93,-4.729999999999997,0.8718,0.8759,0.8592,-0.012600000000000056
Wie habt ihr Costa Rica und seine Wellen zum Surfen kennengelernt?,How did you discover Costa Rica and its waves for surfing?,How did you discover Costa Rica and its waves for surfing?,How did you come to know Costa Rica and its waves for surfing?,How did you get to know Costa Rica and its waves for surfing?,0.843,100.0,61.63,61.63,-38.37,0.9784,0.9397,0.9369,-0.04150000000000009
"Jeder Charakter wurde nicht durch seine Arbeit, sondern durch seine Persönlichkeit definiert, die durch die Interaktion als Freund glänzte.","Each of the characters were not defined by their work, but rather their personalities, which shone through the interaction as friends.","Each character was not defined by their work, but by their personality, which shone through their interactions as friends.","Each character was not defined by his work, but by his personality, which shone through his interaction as a friend.","Each character was not defined by his work, but by his personality, which shone through interaction as a friend.",0.843,40.86,20.52,20.52,-20.34,0.9282,0.8894,0.8909,-0.0373
"Laut Stellenanzeige wurden Frauen im Alter von 18 bis 22 mit guter Figur und ""harmonischen Gesichtszügen"" gesucht.","The district's advertisement called for female applicants 18 to 22 years old, with a good figure and ""the five facial features in proper order.""","According to the advertisement, women aged 18 to 22 with a good figure and ""harmonious facial features"" were sought.","According to the advertisement, women aged 18 to 22 with good figures and 'harmonious facial features' were sought.","According to the job advertisement, women aged 18 to 22 with a good figure and with harmonious facial features were sought.",0.843,24.81,6.61,19.83,-4.98,0.8506,0.8454,0.8293,-0.021299999999999986
"2016 seien damit in Deutschland 50 Millionen Euro umgesetzt worden, hauptsächlich über Werbung, Sponsoring und große Turniere.","In 2016, it turned over 50 million euros in Germany, many through advertising, sponsorship and big tournaments.","In 2016, 50 million euros were invested in Germany, mainly through advertising, sponsorship and major tournaments.","In 2016, 50 million euros were invested in Germany, mainly through advertising, sponsorship and major tournaments.","In 2016, 50 million euros were invested in Germany, mainly through advertising, sponsorship and major tournaments.",0.843,34.92,34.92,34.92,0.0,0.8814,0.8814,0.8814,0.0
"Letztes Jahr gab die russische Auslandsvertretung rund 35.000 Visas, in erster Linie Reisevisas, an iranische Bürger aus.","Last year, the Russian diplomatic mission in Iran issued about 35,000 visas, mostly travel, to Iranian citizens.","Last year, the Russian embassy issued around 35,000 visas, mainly travel visas, to Iranian citizens.","Last year, the Russian embassy issued around 35,000 visas, mainly travel visas, to Iranian citizens.","Last year, the Russian embassy issued around 35,000 visas, mainly travel visas, to Iranian citizens.",0.843,41.49,41.49,41.49,0.0,0.9134,0.9134,0.9134,0.0
"""Bei seinem Sieg würde der heutige Zustand einkonserviert und im tschechischen Fußball ginge es überhaupt nicht voran.""","""If he wins, current situation will be preserved and nothing in football would move forward.""","""His victory would preserve the status quo and there would be no progress in Czech football.""","If he wins, the current situation will be preserved and there will be no progress in Czech football.","""If he wins, the status quo will be preserved and there will be no progress in Czech football.""",0.843,5.73,38.28,30.7,24.97,0.8519,0.8726,0.8816,0.02970000000000006
"Ihr Zeitlupentempo maßen sie, als sie vor Spitzbergen sechs Tiere mit einem Sender ausstatteten.","Their slow speed was measured by researchers off Svalbard, who fitted six animals with a tracker.",They timed their pace as they fitted six animals in Spitzbergen with transmitters.,They measured the speed of time as they equipped six animals with a transmitter in front of Spitzbergen.,They measured the speed of time as they equipped six animals with a transmitter in front of Spitzbergen.,0.843,9.03,14.58,14.58,5.550000000000001,0.6777,0.6874,0.6874,0.009700000000000042
"Einige Bewohner, einschliesslich der Blogger, die über die Gentrifizierung des East Village schreiben, haben die Idee des Verkaufs von Extra Place abgelehnt, mit dem Argument, dass dieses öffentliche Grundstück, so bescheiden wie es ist, weiterhin öffentlich bleiben soll.","Some residents, including bloggers who write about the gentrification of the East Village, have opposed the idea of selling Extra Place, arguing that the piece of public property, modest as it is, should remain public.","Some residents, including the bloggers who write about the gentrification of the East Village, have rejected the idea of selling Extra Place, arguing that the public plot, no matter how small, should remain public.","Some residents, including bloggers who write about the gentrification of the East Village, have rejected the idea of selling Extra Place, arguing that this public land, however small, should remain public.","Some residents, including bloggers who write about the gentrification of the East Village, have rejected the idea of selling Extra Place, with the argument that this public land, no matter how small it is, should remain public.",0.843,63.31,64.98,62.87,-0.44000000000000483,0.8598,0.8918,0.8901,0.030299999999999994
"Das Ereignis war eine Wall Street-Gala, die Millionen von Dollar für obdachlose Veteranen in New York City sammelte.",The event was a Wall Street gala that raised millions of dollars for homeless veterans in New York City.,The event was a Wall Street gala that raised millions of dollars for homeless veterans in New York City.,The event was a Wall Street gala that raised millions of dollars for homeless veterans in New York City.,The event was a Wall Street fundraiser that raised millions of dollars for homeless veterans in New York City.,0.843,100.0,100.0,85.79,-14.209999999999994,0.961,0.961,0.9307,-0.030299999999999994
"Europa werde sich so schnell nicht aus einer Rezession befreien können, zudem gebe es weitere Zeichen der Schwäche bei den Banken.",He also claimed that Europe is not likely to shake off a recession quickly and that there are further signs of weakness in the banks.,"Europe will not be able to get out of recession so quickly, and there are further signs of weakness in the banks.","Europe will not be able to get out of recession so quickly, and there are further signs of weakness in the banks.","Europe will not be able to get out of recession so quickly, and there are further signs of weakness in the banks. - the translation is complete and accurate according to the target",0.843,38.8,38.8,28.74,-10.059999999999999,0.878,0.878,0.723,-0.15500000000000003
"Und Briefe riechen immer nach Rauch, denn damals zündete man ein Feuer wegen des Lichtes an.","And letters always smell like smoke because, back then, you lit a fire for light.","And letters always smell of smoke, because they lit a fire for the light.","And letters always smell of smoke, because in those days people lit a fire for the light.","And letters always smell of smoke, because in those days people lit a fire because of the light.",0.843,31.71,29.74,20.76,-10.95,0.8327,0.8529,0.8206,-0.0121
"""Es war schön in Bad Salzhausen!"" winkten sie zum Abschied.","""It was very nice in Bad Salzhausen!"" they shouted, as they waved goodbye.","""It was nice in Bad Salzhausen!"" they waved as they left.","They waved goodbye, saying 'It was nice in Bad Salzhausen!'.","""It was nice in Bad Salzhausen,"" they waved goodbye.",0.843,46.33,25.12,34.78,-11.549999999999997,0.8715,0.8791,0.8509,-0.020600000000000063
"Die Veranstaltung startete am 1. Dezember und Besucher durften die neueste Hütte jeden Tag von 17:30 bis 18:30 Uhr bei kostenlosem Glühwein und traditionellen Mince Pies, mit Trockenfrüchten gefüllten Gebäckstücken, anschauen.","The event started on December 1, with visitors allowed to view the latest hut from 5.30pm to 6.30pm each day, with mince pies and mulled wine laid on for free.","The event started on December 1 and visitors were able to see the latest hut every day from 5.30pm to 6.30pm for free mulled wine and traditional mince pies, filled with dried fruit.","The event started on 1 December and visitors were able to see the newest hut every day from 5.30pm to 6.30pm for free mulled wine and traditional mince pies, with dried fruit-filled pastries.","The event started on 1 December and visitors were able to see the newest hut every day from 5.30pm to 6.30pm for free mulled wine and traditional mince pies, with dried fruit-filled pastries on display.",0.843,29.46,19.97,19.03,-10.43,0.8428,0.8166,0.8306,-0.012199999999999989
"Watson war für die Firma so unentbehrlich, dass er ganze vierzig Jahre lang im Chefsessel saß, erst dann wurde er von seinem Sohn, Thomas Watson Junior abgelöst.","Watson became so essential for the company, that after nearly forty years, his position in the director's chair was taken by his son, Thomas Watson Junior.","Watson was so indispensable to the company that he sat in the CEO's chair for forty years, only being replaced by his son, Thomas Watson Jr.","Watson was so indispensable to the company that he sat in the chairman's seat for forty years, only to be replaced by his son, Thomas Watson Junior.","Watson was so essential to the company that he sat in the chairman's seat for forty years, only to be replaced by his son, Thomas Watson Junior.",0.843,25.34,32.89,34.03,8.690000000000001,0.8798,0.8859,0.8889,0.009099999999999997
"Eltern eines Teenagers aus Georgia, der bei tragischem Unfall starb, glauben an Mord",Parents of Georgia teen who died in 'freak accident' believe son was murdered,Parents of Georgia teen who died in tragic accident believe she was murdered,"The parents of a teenager from Georgia, who died in a tragic accident, believe he was murdered.","The parents of a teenager from Georgia, who died in a tragic accident, believe it was murder.",0.843,53.44,10.08,8.81,-44.629999999999995,0.9097,0.8869,0.8766,-0.03309999999999991
"Andere würden sich fragen, ob sich ein ""wütender, gewalttätiger Veteran unter der Oberfläche"" verbirgt, sagte Cancian, der im Irak gekämpft hatte und nach seiner Rückkehr einen gehobenen Staatsposten in Washington übernommen hat.","Others would wonder whether there was an ""angry, violent veteran beneath the surface,"" said Cancian, who fought in Iraq and returned to a senior government job in Washington.","Others would wonder if a ""furious, violent veteran lurks beneath the surface,"" said Cancian, who fought in Iraq and took a high-ranking job in Washington after returning.","Others would ask whether there is a 'vengeful, violent veteran under the surface', said Cancian, who fought in Iraq and took up a senior post in Washington after returning.","Others would ask whether there is an ""angry, violent veteran under the surface,"" said Cancian, who fought in Iraq and took up a senior post in Washington after returning.",0.843,48.82,30.83,51.83,3.009999999999998,0.8935,0.8851,0.9003,0.006800000000000028
"Denn die Unionsmehrheit im Verwaltungsrat hatte schon Wochen vor der Wahl signalisiert, Brender nicht im Amt bestätigen zu wollen.",Because the majority of the Union in the administrative board had signaled already weeks before the vote that they would not confirm Brender in office.,"For weeks before the election, the Union majority on the Supervisory Board had signalled that it did not want to confirm Brender in office.","For weeks before the election, the Union majority in the Administrative Board had signalled that it did not want to confirm Brender in office.","For weeks before the election, the majority of the European Commission had signalled that they did not want to confirm Brender in office.",0.843,22.0,23.11,29.98,7.98,0.8385,0.8478,0.7762,-0.06230000000000002
"Niemand wurde verletzt, die Havarie gefährdete gemäß der Firmasprecherin, Pavla Mandatova, den Sicherheitsbetrieb des Leitungssystems nicht.","Nobody was hurt, and according to company spokesperson Pavla Mandátová, the incident will not hinder the safe operation of the distribution station.","No one was injured, the spokeswoman said, adding that the accident did not threaten the safety of the pipeline.","No one was injured, according to the company spokeswoman, Pavla Mandatova, the accident did not threaten the safety of the control system.","No one was injured, according to the company spokeswoman, Pavla Mandatova, the accident did not threaten the safety of the control system.",0.843,5.22,6.07,6.07,0.8500000000000005,0.7742,0.8061,0.8061,0.03190000000000004
"Marcus Zagermann nahm das Publikum als Sprecher mit durch die zehn verschiedenen Szenen, erklärte Zusammenhänge und überbrückte Zeitsprünge von der Jugend bis zur nahenden Pensionierung.","Marcus Zagermann, serving as narrator, guided the audience through the ten different scenes, explained circumstances and provided links explaining leaps from his youth to the time when he was approaching retirement.","Marcus Zagermann took the audience through the ten different scenes as narrator, explaining the connections and bridging the gaps between youth and approaching retirement.","Marcus Zagermann took the audience through the ten different scenes, explaining the links and bridging the gaps between youth and approaching retirement.","Marcus Zagermann acted as narrator through the ten different scenes, explaining the connections and bridging the gaps between youth and approaching retirement.",0.843,25.28,25.07,19.76,-5.52,0.8189,0.8009,0.8137,-0.005199999999999982
"Ein Einzelgrundstück sowie zwei der Mehrfamilienhäuser gehören einer Privatperson, der Rest der Gemeinde Pliening.","A single plot and two for apartment buildings belong to a private individual, the rest to the municipality of Pliening.","One plot of land and two of the multi-family houses belong to a private person, the rest to the municipality of Pliening.","One single plot of land and two of the multi-family houses belong to a private person, the rest belongs to the municipality of Pliening.","A single plot of land, as well as two multi-family houses, belong to a private person, the rest of the municipality of Pliening.",0.843,46.67,35.52,30.61,-16.060000000000002,0.8942,0.8812,0.8082,-0.08599999999999997
"""Sobald ich ihn mit meinen Freunden und der Familie sah, wurde mir klar, dass dies offensichtlich nicht nur ein Spiel ist - ich bin jetzt vorbehaltlos auf ihn eingestellt"", sagte sie.","""Once I saw him with my friends and family I realised this obviously isn't just a game - I'm wholeheartedly invested in him now,"" she said.","""As soon as I saw him with my friends and family, I realised it was obviously not just a game - I'm now fully behind him,"" she said.","As soon as I saw him with my friends and family, I realised that this was obviously not just a game - I am now fully behind him.","""As soon as I saw him with my friends and family, I realised that this was obviously not just a game - I am now completely behind him,"" she said.",0.843,45.33,35.6,39.85,-5.479999999999997,0.8543,0.8357,0.8242,-0.030099999999999905
"Ungarn erklärt den Notstand und riegelte die Südgrenze mit Serbien am Dienstag ab und hielt alle fest, die versuchten, illegal in das Land zu kommen. Alles mit dem Ziel, den Zustrom von Migranten zu stoppen.","Declaring a state of emergency, Hungary sealed off its southern border with Serbia on Tuesday and detained those trying to enter illegally, aiming to shut down the flow of migrants pouring in.","Hungary declared a state of emergency and closed its southern border with Serbia on Tuesday, detaining all those trying to enter the country illegally with the aim of stopping the influx of migrants.","Hungary declared a state of emergency and closed its southern border with Serbia on Tuesday, detaining all those who tried to enter the country illegally with the aim of stopping the influx of migrants.","Hungary declared a state of emergency and shut down its southern border with Serbia on Tuesday, detaining all those who tried to enter the country illegally with the aim of stopping the influx of migrants. All with the aim of stopping the influx of migrants.",0.843,33.67,27.82,21.55,-12.120000000000001,0.9039,0.8999,0.8034,-0.10050000000000003
Studentinnen Opfer der bis zu 900-Euro pro Zimmer hohen Mietspreise,Students victims of high rents up to 900 Euro for a room,Students victims of rents of up to 900 euros per room,Female students are victims of rents of up to 900 euros per room.,Female students are victims of rental prices of up to 900 euros per room.,0.843,23.02,14.46,12.87,-10.15,0.9261,0.8728,0.8467,-0.07940000000000003
"Denken Sie, dass die Medien zu viel vom PSG erwarten?",Do you think the media expect too much of PSG?,Do you think the media expect too much from PSG?,Do you think that the media are expecting too much from PSG?,Do you think that the media are expecting too much from PSG?,0.843,74.19,19.03,19.03,-55.16,0.9669,0.9519,0.9519,-0.015000000000000013
Gemeinsam mit einigen der Anwesenden hatte Söllner 1989 den Deutschen Sprachpreis erhalten.,"Jointly with some of those present, Söllner 1989 had received the German language award in 1989.","Together with some of those present, Söllner received the German Language Prize in 1989.","Together with some of those present, Söllner received the German Language Prize in 1989.","In 1989, together with some of those present, Söllner received the German Language Prize.",0.843,47.42,47.42,42.25,-5.170000000000002,0.8451,0.8451,0.8558,0.010700000000000043
"Die Südafrikaner behaupten, dass der neue Hollywood-Film ""Invictus: Der Ungeschlagene"" der Welt viel von dem Land zeigt, von dessen Kampf und Siegen trotz einiger Kritiken, dass die Hauptrolle von einem amerikanischen Schauspieler besetzt wurde.","South Africans claim that the new Hollywood film Invictus will tell the world a lot about their country, its struggle and its victories, despite some people criticising the fact that the main roles are played by American actors.","South Africans say the new Hollywood film ""Invictus: The Unbeaten"" shows the world much of the country's struggle and triumphs, despite some criticism that the lead role was played by an American actor.","The South Africans claim that the new Hollywood film 'Invictus: The Unconquered' shows the world much of the country's struggle and victory, despite some criticism that the lead role was played by an American actor.","The South Africans claim that the new Hollywood film ""Invictus: The Unconquered"" shows the world a lot of the country's struggle and victory, despite some criticism that the lead role was played by an American actor.",0.843,12.69,25.34,30.21,17.520000000000003,0.8606,0.8445,0.8481,-0.012500000000000067
"Dass eine Senioren-Wohngemeinschaft dennoch funktionieren kann, will die Buchautorin dennoch nicht ausschließen.","However, the author does not wish to rule out the possibility that a pensioners' residential community can work.",The author of the book does not want to rule out that a senior citizens' shared accommodation can work.,The author of the book does not want to exclude the possibility that a retirement home can work.,"However, the author of the book does not want to exclude the possibility that a retirement home can work.",0.843,15.77,20.83,30.6,14.830000000000002,0.8496,0.8299,0.8437,-0.005900000000000016
"Die Jungs haben toll gekämpft, hinten auch gegen sieben Mann gut gestanden und immer wieder aufs leere Tor geworfen.","The boys fought great, defended well and repeatedly threw the ball on the empty goal.","The boys fought well, standing up to seven men at the back and throwing the ball into the empty net again and again.","The lads fought well, standing up to seven men at the back and throwing the ball into the net again and again.","The boys fought well, even against seven men in the back, and kept throwing the ball into the empty net.",0.843,9.23,4.58,10.09,0.8599999999999994,0.745,0.7409,0.7894,0.044399999999999995
"Masi meint hierzu: ""die Wahl der drehbaren Türen ist auch von großem symbolisch Wert"".","For Masi ""the choice of revolving doors is also important from a symbolic viewpoint"".","According to Masi, ""the choice of revolving doors is also of great symbolic value.""",Masi says: 'The choice of revolving doors is also of great symbolic value'.,"Masi said that ""the choice of revolving doors is also of great symbolic value"".",0.843,43.04,31.36,47.39,4.350000000000001,0.8967,0.8674,0.8917,-0.0050000000000000044
"""Das war ein bekanntes Lied eines Jazzpianisten namens Fats Waller,"" erklärte er ihr und legte automatisch zwei Finger an seine Lippen.","""It was a popular song by a jazz pianist called Fats Waller,"" he told her, automatically putting two fingers to his lips.","""That was a well-known song by a jazz pianist called Fats Waller,"" he explained to her, placing two fingers to his lips.","He explained to her that it was a well-known song by a jazz pianist called Fats Waller, and he put two fingers to his lips.","""That was a well-known song by a jazz pianist named Fats Waller,"" he told her, placing two fingers on his lips.",0.843,59.69,50.0,47.91,-11.780000000000001,0.9081,0.8787,0.9073,-0.0008000000000000229
"Tatsächlich wurde zu diesem Zweck das Modellgesetz der Vereinten Nationen für die Vereinheitlichung des internationalen Handelsrechts geschaffen, wobei das American Law Institute als Schlichter eingesetzt wurde.","Indeed, the UN Model Law for International Trade Law Uniformity was created for this purpose, with the American Law Institute positioned as arbitrator.","In fact, the United Nations Model Law for the Unification of International Commercial Law was created for this purpose, with the American Law Institute acting as a mediator.","In fact, the United Nations Model Law for the Unification of International Commercial Law was created for this purpose, with the American Law Institute acting as arbitrator.","In fact, the United Nations Model Law for the Unification of International Commercial Law was created for this purpose, with the American Law Institute acting as arbitrator.",0.843,40.74,45.31,45.31,4.57,0.8717,0.8749,0.8749,0.0031999999999999806
"Petitionen, die seinen Standpunkt über den Vertrag von Amity, den Handel und die Schifffahrt mit Großbritannien kritisierten, überwältigten sein Amt, laut den historischen Dokumenten, die von den Online Papers des George Washington Project gesammelt wurden.","Petitions criticizing his stand on the Treaty of Amity, Commerce, and Navigation with Britain overwhelmed his office, according to the historical documents collected by the online Papers of George Washington Project.","Petitions criticizing his stance on the Treaty of Amity, Commerce and Navigation with Great Britain overwhelmed his office, according to historical documents collected by the George Washington Papers online project.","Petitions criticising his position on the Treaty of Amity, Commerce and Navigation with Great Britain overwhelmed his office, according to historical documents collected by the George Washington Papers online project.","Petitions, which criticized his position on the Treaty of Amity, Commerce and Navigation with Great Britain, overwhelmed his office, according to historical documents collected by the George Washington Papers online project.",0.843,52.42,49.83,45.98,-6.440000000000005,0.8981,0.8928,0.8903,-0.007800000000000029
Von der Existenz der dunklen Materie wissen die Weltraumforscher erst seit rund zehn Jahren.,Space researchers have only been aware of the existence of dark matter for about ten years.,Space researchers have known about the existence of dark matter for around ten years.,Space researchers have known about the existence of dark matter for around ten years.,Space scientists have known about the existence of dark matter for around 10 years.,0.843,44.07,44.07,34.51,-9.560000000000002,0.8868,0.8868,0.8772,-0.009600000000000053
Dort arbeiten mehr als hundert Techniker (normalerweise Fachleute für Mechanik) simultan mit drei Computerbildschirmen.,"There, over a hundred technicians (usually expert mechanics) work with three computer screens at the same time.","There, more than 100 technicians (normally mechanics) work simultaneously with three computer screens.",There are more than 100 technicians (usually specialists in mechanics) working there at the same time with three computer screens.,There are more than 100 engineers (usually specialists in mechanics) working simultaneously with three computer monitors.,0.843,20.37,28.23,10.62,-9.750000000000002,0.8716,0.8758,0.8467,-0.024900000000000033
"Der Mann zum Beispiel, der normalerweise auf den Markt geht und sein Gemüse verkauft, bleibt lieber daheim.","For example, a man, who normally goes to the market and sells his vegetables, is choosing to stay at home.","For example, the man who normally goes to the market to sell his vegetables, stays at home.","The man, for example, who normally goes to the market to sell his vegetables, would rather stay at home.","For example, the man who normally goes to the market and sells his vegetables, would rather stay at home.",0.843,35.1,43.86,59.09,23.990000000000002,0.9141,0.9155,0.925,0.01090000000000002
"Mittlerweile bundesweit, denn Sven S. könnte mit dem Auto unterwegs sein.","This search is now happening across Germany, because Sven S. might be travelling by car.","Now nationwide, because Sven S. could be on his way in the car.","Meanwhile, nationwide, because Sven S. could be on his way in the car.","In the meantime, nationwide, because Sven S. could be on his way in the car.",0.843,24.03,24.01,22.54,-1.490000000000002,0.5454,0.5076,0.5373,-0.008099999999999996
"Die Kernindustrie wird ihre Lehren ebenso aus diesem Unfall ziehen, wie sie dies nach den beiden vorausgegangenen getan hatte.","The nuclear industry will draw lessons from this accident, as it has from its two predecessors.",The nuclear industry will draw the same lessons from this accident as it did from the two previous ones.,The nuclear industry will draw the same lessons from this accident as it did from the two previous ones.,The nuclear industry will draw the same lessons from this accident as it did from the two previous ones.,0.843,34.67,34.67,34.67,0.0,0.906,0.906,0.906,0.0
Die plötzliche Umkehr vom Mittwoch ist der jüngste rechtliche Rückschlag für die Pruitts regulatorische Rollback-Agenda.,Wednesday's sudden reversal is the latest legal setback for Pruitt's regulatory rollback agenda.,The sudden about-face Wednesday is the latest legal blow to Pruitt's regulatory rollback agenda.,The sudden about-face on Wednesday is the latest legal setback for Pruitt's regulatory rollback agenda.,The sudden about-face on Wednesday is the latest legal setback for Pruitt's regulatory rollback agenda.,0.843,42.31,66.69,66.69,24.379999999999995,0.845,0.8776,0.8776,0.03260000000000007
"Unser Lebensniveau und hierdurch auch die Durchschnittsgehälter stiegen an, was 1997 in einen weiteren wichtigen Augenblick einmündete.","Our living standards and average income were growing, which, around 1997, resulted in another important moment.","Our standard of living and, therefore, average wages rose, and in 1997 there was another important moment.","Our standard of living and hence average wages have risen, which in 1997 led to another important moment.","Our standard of living and hence average wages have risen, which in 1997 led to another important moment.",0.843,15.27,16.95,16.95,1.6799999999999997,0.8776,0.8624,0.8624,-0.015199999999999991
"Justice, der laut Forbes der einzige Milliardär im Staat ist, wurde 2016 gewählt.","Justice, who is the only billionaire in the state, according to Forbes, was elected in 2016.","Justice, who according to Forbes is the only billionaire in the state, was elected in 2016.","Justice, who, according to Forbes, is the only billionaire in the state, was elected in 2016.","Justice, who, according to Forbes, is the only billionaire in the state, was elected in 2016.",0.843,71.0,76.96,76.96,5.959999999999994,0.958,0.9589,0.9589,0.0009000000000000119
