source,reference,prediction
一些气象学家认为400 ppm的大气二氧化碳浓度已经超过了气候灾难触发点，数十亿人有成为难民的危险。,Some climate scientists believe that 400 ppm of CO2 in the atmosphere is already enough to take us past the tipping point at which we risk a climate catastrophe that will turn billions of people into refugees.,"Some atmospheric scientists believe that the atmospheric carbon dioxide concentration of 400 ppm has already exceeded the threshold of climate catastrophe, and tens of billions of people are at risk of becoming refugees."
所幸中国的家庭和国企创造了庞大的储蓄，才使中国经济得以承受权贵资本主义造成的资源巨大浪费和扭曲配置。,"And, thanks to the large pool of savings generated by Chinese households and state-owned companies, the Chinese economy can for the time being bear the waste and misallocation implied by such crony capitalism.",Task: Translate the Chinese sentence into English.
投资者认为这些风险或许不会升级，或者发达经济体的宽松货币政策和持续复苏能够遏制这些风险，这也许是对的。,"Investors may be right that these risks will not materialize in their more severe form, or that loose monetary policies in advanced economies and continued recovery will contain such risks.",Task: Translate the Chinese sentence into English.
多数历史学家都认为恐怖的伊凡名副其实；他不仅杀害了他的儿子和其他亲属，还下令执行1565到1572年令俄国陷入恐怖氛围的由国家主导的清洗运动（oprichnina ） 。,"Most historians agree that Ivan lived up to his name; not only did he kill his son and other relatives, he also ordered the oprichnina, the state-led purges that terrorized Russia from 1565 to 1572.","Most historians agree that Ivan the Terrible lived up to his name; he not only killed his own son and other relatives, but also ordered the execution of 1565 to 1572, which plunged Russia into a reign of terror."
相反，它们反映了变化的全球政治日程，在这个日程中，巴勒斯坦问题的重要性已经推举次席，这可能削弱以色列反思其镇压巴勒斯坦的行为的激励。,"On the contrary, they reflect a changing global political agenda that has relegated the question to a lower tier of importance, which is likely to weaken Israel’s incentive to rethink its suppression of Palestine.",相反，它们反映了变化的全球政治日程，在这个日程中，巴勒斯坦问题的重要性已经推举次席，这可能削弱以色列反思其镇压巴勒斯坦的行为的激励。
在智利，如今53%的学生在受教育券资助的学校上学（其中许多直到最近才开始转为非盈利性学校 ） ， 尽管常常还需要缴纳额外的学费。,"In Chile today, 53% of all children attend voucher-financed private schools (many of them until recently run for profit), despite the top-up fees they often charge.","In Chile, 53% of students attend schools that are subsidized by vouchers (many of which only recently became non-profit schools)."
因此，我们不能因为它限制了自由而拒绝这样的法律，相反，我们应该捍卫它，将它视为让个人和企业巨头平等竞争的方法，让我们的理性和思考不再受到掣肘。,"Instead of rejecting such laws as restricting freedom, therefore, we should defend them as ways to level the playing field between individuals and giant corporations that make no pretense of appealing to our capacities for reasoning and reflection.","Therefore, we should not reject this kind of law because it restricts freedom, on the contrary, we should protect it, regard it as a way to make individuals and corporate giants compete equally, and let our rationality and thinking no longer be hindered."
欧洲央行一直都尝试收拾南欧地区在推行欧元的最初一段时期形成的大量泡沫崩溃的残局，而这些政策只是这一系列尝试中的最新一项。,"These policies are, in essence, the latest in a string of attempts by the ECB to address the fallout of the collapse of the massive bubble that formed in southern Europe in the early years of the euro.","The European Central Bank has always tried to clean up the mess left by the bursting of the bubble in the early days of the introduction of the euro in the southern European region, and these policies are the latest in a series of attempts."
比如，跨太平洋合作伙伴关系（Trans-Pacific Partnership，TPP）表明了奥巴马与占全球贸易三分之一、全球GDP百分之四十的地区形成一致的决心。,"For example, the negotiations on the Trans-Pacific Partnership (TPP) reflect President Obama’s determination to strike an accord with countries that represent one-third of global trade and 40% of global GDP.","For example, the Trans-Pacific Partnership (TPP) shows Obama’s determination to form a consensus with the region that accounts for one-third of global trade and 40% of global GDP."
与此相反，中国的腐败通常都是“利益分享”型，那些国有企业高管的家庭成员都拥有股份，他们的收益随着企业盈利的上升而增加 — — 这是某种促进经济增长的腐败。,"By contrast, in China, the corruption has largely been of the “profit-sharing” variety, whereby family members are given a stake in the enterprise so that their earnings increase as profits increase – a type of corruption that promotes growth.","On the contrary, corruption in China is usually of the “sharing of interests” type, and the family members of the high-ranking officials of state-owned enterprises all own shares, and their income increases with the increase of the profits of the enterprises — this is a kind of corruption that promotes economic growth."
在民主制度的推动下，印度的政治决策分散化了，但相当多的经济决策当局仍嵌在新德里僵硬的官僚体制中，阻挠着经济增长。,"India was compelled by its democracy to pursue a politically decentralizing route, yet much economic decision-making authority remained embedded in New Delhi’s ossified bureaucracy, retarding growth.","In a democratic system, the political decision-making process in India has been decentralized, but a large number of economic decision-making bodies are still embedded in the rigid bureaucratic system in New Delhi, hindering economic growth."
除非从现在开始，否则战火将会在政治和宗教的助长下蔓延 — — 受害者也决不会仅限于尼尼微（Nineveh ） 。,"Unless we start now, the fires will spread – fanned by politics and religion – and it will not only be Nineveh that is consumed by them.","Unless we start from now, the fire of war will spread under the assistance of politics and religion, and the victims will not be limited to Nineveh."
如果欧洲对英施加贸易壁垒，企业选择投资其他地方来衔接欧洲单一市场，那么那些弱势地区的低收入工作岗位可能会完全消失或者进一步下调工资。,"If intra-European trade barriers are imposed, and companies choose to invest elsewhere to access Europe’s single market, lower-paid jobs in disadvantaged regions may disappear altogether, or wages will fall further.","If Europe imposes trade barriers on Britain, companies will choose to invest in other places to bridge the European single market, and the low-income jobs in the weak regions may be completely eliminated or further reduced in wages."
他在1991年发表的货币政策论文被广泛引用，其中开创性地提出了要避免出现设定极低的通胀目标，以便在某种程度上给中央银行创造降低利率的空间。,"His 1991 paper on monetary policy is widely cited as among the first to make the case for avoiding very low inflation targets, in part to give the central bank more room to lower interest rates.",Task: Translate the Chinese sentence into English.
但是，据盖洛普的调查，只有32%的美国人对传统媒体机构有“极大”或“相当大”的信任 — — 这一比例为历史最低。,"But, according to Gallup, only 32% of Americans have a “great deal” or “fair amount” of trust in traditional media outlets – an all-time low.","However, according to Gallup’s survey, only 32% of Americans have “great” or “considerable” trust in traditional media institutions — the lowest ratio in history."
他们可以随着治疗的进展而继续跟踪检查资金，他们的数据可以纳入医疗记录，提供对他们健康状况的长期检视，而不是在就医当日进行插入式拍片。,"They can continue to track themselves as their treatments progress, and their data can be integrated with medical records to provide a long-term view of their health, rather than an episodic snapshot of the day they visit a doctor.",Task: Translate the Chinese sentence into English.
考虑到普天间位于人口稠密的市区 — — 该地区有100多个学校、医院和商店，批评家们断言“鱼鹰”计划会危及到岛上成千上万居民的生命。,"Given that Futenma is located in a densely-populated urban area that includes more than 100 schools, hospitals, and shops, critics contend that the Osprey would endanger the lives of thousands of island residents.","Considering that the island is located in a densely populated area of the city — — there are more than 100 schools, hospitals and shops in the area, critics argue that the “fish eagle” plan will endanger the lives of tens of thousands of residents on the island."
多边开发银行和海外开发援助每年对基础设施融资的支持充其量也只能有40—60亿美元，即预计需要量的2—3 % 。,"Annual infrastructure financing from multilateral development banks and overseas development assistance is likely to amount to no more than $40-60 billion, or 2-3% of projected needs.",Task: Translate the Chinese sentence into English.
坦白说，选举结果只能影响制宪大会200个议席中的80席。 制宪大会将任命总理、政府以及宪法起草委员会。,"To be sure, the results will affect only 80 of the 200 seats in the constituent assembly, whose mandate is to appoint a prime minister, government, and a committee to draft the constitution.",Task: Translate the Chinese sentence into English.
它们尤其应该号召美国承担全球责任，用奥巴马描述对叙利亚的干涉的话说 ， “ 创造让他人崛起的条件和联盟 ” 。,"They should specifically call on the US to assume the mantle of global responsibility and, in the phrase that Obama used to describe the intervention in Libya, “create the conditions and coalitions for others to step up.”",Task: Translate the Chinese sentence into English.
姆贝基应该知道，如果他关于引起艾滋病的原因和抗逆转录酶病毒药物功效的非正统观点是错误的，他的政策就会导致许多不必要的死亡。,"Mbeki must have known that, if his unorthodox views about the cause of AIDS and the efficacy of anti-retrovirals were wrong, his policy would lead to a large number of unnecessary deaths.",Task: Translate the Chinese sentence into English.
像巴库提这样的当地法塔赫领袖掌握着民族主义武装的制高权力，它们组成了 “阿克萨烈士旅”这样的松散型组织。,Local Fatah leaders like Marwan Barghouti have tremendous power over the nationalist armed units that are loosely organized under the title of the Al Aqsa Martyrs’ Brigades.,像巴库提这样的当地法塔赫领袖掌握着民族主义武装的制高权力，它们组成了 “阿克萨烈士旅”这样的松散型组织。
但欧元债券是解决欧元危机根源 — — 加入欧元让成员国政府债券暴露在违约风险之下 — — 的显而易见的方案。,"Yet they are the obvious solution to the root cause of the euro crisis, which is that joining the euro exposed member countries’ government bonds to the risk of default.",Task: Translate the Chinese sentence into English.
其中曝光率最高的就是佐治亚州对特雷·戴维斯（Troy Davis）执行的死刑，此人被法庭裁定于1989年杀害了非当值警官马克·麦克费尔（Mark McPhail ） 。,"The one that gained the most publicity was the execution in Georgia of Troy Davis, who had been convicted of the 1989 murder of Mark McPhail, an off-duty police officer.",Task: Translate the Chinese sentence into English.
由于气候变化的影响，非洲正在经历1945年来最严重的干旱，尤其是在南苏丹、索马里、埃塞俄比亚和北尼日利亚等地区。,"Owing to the effects of climate change, Africa is experiencing its worst drought since 1945, especially in Southern Sudan, Somalia, Ethiopia, and Northern Nigeria.","Due to the impact of climate change, Africa is experiencing the most severe drought since 1945, especially in southern Sudan, Somalia, Ethiopia and northern Nigeria."
它们是为国内不平��所困扰的正在崛起的力量，不停地向民族主义的方向发展、向处于主导地位的力量发起挑战，最终引发逆转经济全球化进展的世界战争。,"A rising power, beset with internal inequality, turns to nationalism and challenges the dominant power, provoking a war that turns back the progress of economic globalization.",Task: Translate the Chinese sentence into English.
在东非共同体成员国看来，这个问题关乎去殖民化，即南苏丹民众几百年来被阿拉伯人奴役、羞辱、及遭受非人的待遇。,"To EAC members, this is a matter of de-colonization, for southern Sudan’s people have been enslaved, dehumanized, and humiliated for centuries by the Arabs.",Task: Translate the Chinese sentence into English.
我本人关于今天的停滞的理论关注人们对技术的迅速进步的焦虑。 技术的迅速进步可能最终取代大量乃至大部分工作岗位，造成巨大的经济不平等。,"My own theory about today’s stagnation focuses on growing angst about rapid advances in technologies that could eventually replace many or most of our jobs, possibly fueling massive economic inequality.",Task: Translate the Chinese sentence into English.
一位美国政治顾问迪克·莫里斯（Dick Morris）凭经验总结说 ： “ 魅力是政治特征中最难以捉摸的部分，因为它并不是任何实质性的存在；只有在一位候选人通过勤奋和某些巧妙的议题将其创造出来后，它才会出现于我们的观念之中 。 ”,"Dick Morris, an American political consultant, reports that in his experience, “charisma is the most elusive of political traits, because it doesn’t exist in reality; only in our perception once a candidate has made it by hard work and good issues.”",Task: Translate the Chinese sentence into English.
现在唯一的问题就是祖布科夫或者他的继任者是否会最终成功地把弗拉基米尔沙皇也变成像普京的对手已经变成的同样的那种“非人 ” 。,"The only question now is whether Zubkov, or his successor, will eventually succeed in turning Czar Vladimir into the same sort of non-person that Putin’s rivals have become.","The only question now is whether Zubkov or his successor will ultimately succeed in turning the former tsar, Vladimir Putin, into the same kind of “non-person” that he has become."
国家主体要想找到方案，就有必要缓解紧张局势并实现妥协 — — 先是全球层面在美俄之间，后是地区层面，涉及伊朗、土耳其、沙特阿拉伯和以色列。,"For national actors to have space to find solutions, it is necessary to de-escalate tensions and find compromises – first globally, between the US and Russia, and then regionally, among Iran, Turkey, Saudi Arabia, and Israel.","In order to find a solution, it is necessary to alleviate the tense situation and achieve a compromise — first on the global level between the United States and Russia, then on the regional level, involving Iran, Turkey, Saudi Arabia and Israel."
正如他的同一时代人熊彼得一样，罗伯森认为这些包含建立新资本和消灭旧资本的泡沫和破灭周期是��进步不可分离的。,"Like his contemporary, Schumpeter, Robertson regarded these boom-bust cycles, which involved both the creation of new capital and the destruction of old capital, as inseparable from progress.","Just as his contemporary Peter Kropotkin, Robbins believes that the bubbles and cycles of building new capital and destroying old capital are inseparable from progress."
具有讽刺意味的是，尽管法塔赫在议会选举中败北，冻结了巴勒斯坦资金的以色列人和国际社会还是想让阿巴斯继续控制安全部队。,"Ironically, the Israelis and the world community, which had basically frozen Palestinian finances, wanted Abbas to continue to control the security forces, despite Fatah’s loss in the parliamentary elections.","It is ironic that even though Fatah was defeated in the election, the Israelis and the international community still want to let Abbas continue to control the security forces."
发自墨尔本 — — 许多年前，当我和太太开车载着三个年幼的女儿出行时，其中一个突然问了一句 ： “ 爸爸妈妈你们是希望我们聪明一点呢，还是快乐一点呢 ？ ”,"MELBOURNE – Many years ago, my wife and I were driving somewhere with our three young daughters in the back, when one of them suddenly asked: “Would you rather that we were clever or that we were happy?”","From Melbourne — — Many years ago, when I was driving with my wife and three young daughters, one of them suddenly asked a question: “Dad and Mom, do you want us to be smart or happy?”"
与此同时，著名波兰制片人阿格涅丝卡·霍兰德发表强烈抗议，反对自由媒体将皮奥特的抗议归结为精神病的结果。,"Meanwhile, the renowned Polish filmmaker Agnieszka Holland issued a strong rebuke against liberal media outlets that would attribute Piotr’s protest to mental illness.","At the same time, the well-known Polish filmmaker Agnieszka Holland strongly protested and opposed the result of the free media attributing Piotr’s protest to mental illness."
过去的经验表明，真实率将至少升至2 % ， 即使通胀预期继续维持在2 % ， 总名义利率也将升至4%以上。,"Past experience implies that the real rate will rise to at least 2%, taking the total nominal interest rate to more than 4%, even if expected inflation remains at just 2%.",Task: Translate the Chinese sentence into English.
总而言之，新兴经济体遭遇的是由外部产生的宏观经济转变，非常规货币政策，大范围的市场波动以及发达市场缓慢增长所带来的挑战。,"In short, emerging economies have been challenged by externally generated macroeconomic shifts, unconventional monetary policies, widespread volatility, and slow growth in developed markets.",Task: Translate the Chinese sentence into English.
他并未设定具体的收入目标，但可以肯定地说，他或许预期中国能有更好的表现：根据世界银行的标准，世纪之交的中国依然属于中低收入国家。,"He did not set a specific income goal, but it is safe to say that he probably expected China to do better than it did: by World Bank standards, China at the turn of the century was a lower-middle-income country.","He has not set a specific income target, but it can be said with certainty that he expects China to have better performance: according to the standard of the World Bank, China is still a low-income country at the turn of the century."
（另外一个被选中的国家伊拉克同样被原来的禁穆令所激怒；其他目标国包括利比亚、索马里、苏丹、叙利亚和也门 ） 。,"(Iraq, one of the other states singled out, was equally incensed by the original order; the other countries targeted were Libya, Somalia, Sudan, Syria, and Yemen).",Task: Translate the Chinese sentence into English.
一旦他们意识到他们不能威吓ECB进行不必要的自我消亡式的利率降低，欧盟领导人也许能鼓起领导的勇气 — — 这毕竟是他们被选举出来所要完成的任务。,"Once they realize they can’t bully the ECB into unwanted and self-destructive interest rate cuts, EU leaders actually might summon up the will to lead—which is, after all, what they have been elected to do.",Task: Translate the Chinese sentence into English.
这些进步部分可以归因于创新，包括只需要几分钟的新型快速诊断测试、更普及和廉价的抗疟疾药物，以及越来越普遍的长效防虫蚊帐（LLIN）的使用。,"Progress can be attributed partly to innovations, including new rapid diagnostic tests that work in just minutes, more accessible and affordable anti-malarial drugs, and rising use of long-lasting insecticide-treated nets (LLINs).",Task: Translate the Chinese sentence into English.
9月，世界领导人齐聚联合国参与了年度讨论，他们一致通过了以一个中心点：战胜贫困、饥饿和疾病的重要性事关人类整体生存大事。,"The world leaders who met at the UN in September for the annual General Debate all agreed on a central point: the importance of fighting poverty, hunger, and disease is crucial for our collective survival.","In September, world leaders gathered at the United Nations for the annual discussion, and they all passed a resolution with a central point: the importance of overcoming poverty, hunger and disease for the survival of the human race."
非洲领导人需要铲除贪污，加强能源公用事业治理（其中某些已经成为腐败和效率低下的核心）透明度、强化法律法规并加大对能源基础设施的公共投入。,"African leaders need to root out graft, make the governance of energy utilities – some of which have been centers of corruption and inefficiency – more transparent, strengthen regulations, and increase public spending on energy infrastructure.","African leaders need to eliminate corruption, strengthen the governance of energy public affairs (some of which have become the core of corruption and low efficiency), increase transparency, strengthen laws and regulations, and increase public investment in energy infrastructure."
最有效的征税方法之一是美国工资税，该税种的边际税率接近于平均税率（因为不存在减税，税率结构的累进性也较低 ） 。,"One of the most efficient tax-raising methods is the US payroll tax, for which the marginal tax rate is close to the average rate (because deductions are absent and there is little graduation in the rate structure).","The most effective method of taxation is the U.S. payroll tax, which has a marginal tax rate close to the average tax rate (because there is no deduction, and the progressive nature of the tax structure is relatively low)."
为了重塑美国的道德领导力，总统奥巴马必须兑现他曾经说过的话，真正给受压迫的人民带去曙光 — — 如他在就任总统早期在伊斯坦布尔和开罗说的那样。,"In order to restore America’s moral leadership, President Barack Obama must make good on his early rhetoric – exemplified in his speeches in Istanbul and Cairo early in his presidency – which demonstrated genuine regard for the oppressed.","In order to reshape the moral leadership of the United States, President Obama must fulfill what he once said, that is, to really bring light to the oppressed people — as he said in his early days as president in Istanbul and Cairo."
历史告诉我们，外交通常只有在强权的支持下才能带来结果。 这就是美国前总统、诺贝尔和平奖获得者西奥多·罗斯福的存在主义世界观。,History teaches that diplomacy all too frequently produces results only when backed by overwhelming power.,History tells us that diplomacy usually only brings results with the support of power. This is the realist worldview of former U.S. President and Nobel Peace Prize winner Theodore Roosevelt.
作为在抗击HIV领域有10余年经验的非洲活动家，我希望世卫组织能在迈出建议使用PrEP这关键一步的基础上更上一层楼。,"As an African activist with more than ten years of experience in the fight against HIV, I hope that the WHO will build on its important first step of advising the use of PrEP.","As an African activist with more than 10 years of experience in the fight against HIV, I hope that the World Health Organization (WHO) will take the next step in recommending the use of PrEP."
如果美国成功地施展其军事力量，将会缔造出一个崭新、民主的中东；可如果军事霸权遭受失败，带来的必将是地区的动荡和权力的真空。,"Were the US to succeed in using its military strength, it would create a new, democratic Middle East. But were it, despite its military might, to fail, it would create a power vacuum and destabilize the region.","If the United States successfully exercises its military power, it will create a new, democratic Middle East; but if military hegemony suffers a failure, it will bring about turmoil and a power vacuum in the region."
如果支付公平合理的一次性补偿，那么绝大多数公务员就都可以接受，公众舆论也会对拒绝接受的贪婪或懒惰之辈表示不满。,"If a fair one-time payment is offered, it is likely to be taken up by a majority of civil servants, and public opinion will frown upon the greedy or lazy ones who turn it down.",Task: Translate the Chinese sentence into English.
叙利亚的残酷战争已经夺去了250，000人的生命、导致2100万民众近半数流离失所，并驱使百万难民赴欧洲寻求庇护。,"In Syria, a brutal war has already taken 250,000 lives, displaced half of the country’s 21 million people, and sent a million refugees to Europe seeking asylum.",Task: Translate the Chinese sentence into English.
我们需要建立不会因为爆发被控制住就马上被撤销的研究项目，这能够极大地丰富我们更好地管理下一次传染病暴发的办法。,"By creating research grants that do not expire as soon as an outbreak is under control, we would substantially increase our portfolio of solutions to manage the next epidemic better.",Task: Translate the Chinese sentence into English.
在10月5日的首轮投票后，两位女性之间的斗争看起来已是不可避免，因为民调显示两人都不太可能获得50%的选票。,"A run-off between the two women, following the October 5th first round, seems inevitable, as opinion polls give neither close to 50% of the vote.","After the first round of voting on October 5th, the struggle between the two women seemed inevitable, because the polls showed that neither of them was likely to get 50% of the vote."
首先，他为核武器辩护，认为它是地区或全球稳定之源，这大大低估了核武器落入恐怖分子之手或因为误算而使用的危险。,"First, by defending nuclear weapons as a source of regional or global stability, he profoundly underestimated the danger that they could fall into the hands of terrorists or be used because of a miscalculation.","First, he defends nuclear weapons, arguing that they are a source of regional or global stability, which greatly underestimates the danger of nuclear weapons falling into the hands of terrorists or being used due to miscalculation."
在2011年，欧盟启动了塞尔维亚和科索沃之间的对话，并随之带来了行动自由、贸易自由、经济机会、安全、公正、互联互通以及其他许多方面的重大利益。,"In 2011, the EU initiated a dialogue between Serbia and Kosovo that has since produced significant benefits in terms of freedom of movement, trade, economic opportunities, security, justice, connectivity, and much else.","In 2011, the European Union launched a dialogue between Serbia and Kosovo, and brought about freedom of movement, free trade, economic opportunities, security, fairness, connectivity and many other major benefits."
一部分 ， “ 记忆的丰富遗产”是植根于过去。 而另一部分，与现在相关并通往未来，是以公民共同建造公共生活的普遍意愿为构成要素的。,"One part, the “rich inheritance of memories,” is rooted in the past, while the other, related to the present and opening the way to the future, consists in the common will of citizens to build their public life together.",Task: Translate the Chinese sentence into English.
美国 — — 以及全世界 — — 需要通过协商和熟虑制定公共政策，而不是让一个病态日深的人来制定公共政策。,"The US – and the world – needs public policy by consultation and deliberation, not one man’s worsening pathology.",Task: Translate the Chinese sentence into English.
我最近在第五大道上的以马内利会堂 — — 这里堪称纽约最美轮美奂的犹太教堂，也是世界最大的犹太教堂之一 — — 接受了《纽约时报书评 》 （ New York Times Book Review）编辑帕梅拉·保罗（Pamela Paul）的采访。,"At Temple Emanu-El on Fifth Avenue, the most beautiful synagogue in New York and one of the largest in the world, I was recently interviewed by Pamela Paul, editor of the New York Times Book Review.",Task: Translate the Chinese sentence into English.
尽管长期停滞在2008年金融危机发生五年后成了一种模因（meme ） ， 但这个术语本身的历史要悠久得多。,"Although secular stagnation became a meme five years after the 2008 financial crisis, the term itself is much older.",尽管长期停滞在2008年金融危机发生五年后成了一种模因（meme ） ， 但这个术语本身的历史要悠久得多。
"这些疾病不仅包括 HIV，还包括肺结核，光去年死亡人数就达到了32,000。 此外，其教育标准也在严重下滑。","It heads the list on the spread of preventable diseases – not only HIV, but tuberculosis, with 32,000 deaths last year alone – and its education standards are in severe decline.","These diseases not only include HIV, but also include tuberculosis. Last year, the number of deaths reached 32,000. In addition, the education level is also in a serious decline."
在被问及赫鲁晓夫为什么会被剥夺权力时，俄罗斯政坛“不倒翁”安德烈·葛罗米柯（Andrei Gromyko）据说打趣道 ， “ 赫鲁晓夫是一个鲁莽的赌徒，还好我们守住了莫斯科 。 ”,"When asked why Nikita Khrushchev was removed from power, the longtime Soviet politician Andrei Gromyko allegedly joked, “Khrushchev was so reckless a gambler, we would be lucky to hold on to Moscow.”","When asked why Brezhnev was deprived of power, Andrei Gromyko is said to have joked, “Brezhnev is a reckless gambler, and it’s a good thing we held on to Moscow.”"
所有部门都有其外部负责对象，但一些部门的前端“客户代表”性质更重：它们的核心任务包括协调经济中不同部分公共品的供应。,"While all ministries have their external constituencies, some ministries have more of a front-end, “account executive” nature: their core mission involves coordinating the provision of public goods to different parts of the economy.","All departments have their external responsible objects, but some departments’ front-end “customer representatives” are more important: their core tasks include coordinating the supply of public goods in different parts of the economy."
但实证研究表明这一观点存在一个根本性的自相矛盾之处：自邓小平改革开始以来，中国TFP平均年增长率达到了近4 % 。,But empirical research reveals a fundamental problem with this argument: China’s TFP has grown at an average annual rate of nearly 4% since Deng’s reforms began.,"But empirical research shows that there is a fundamental contradiction in this viewpoint: since Deng Xiaoping’s reform and opening up, the average annual growth rate of China’s TFP has reached nearly 4%."
法国、爱尔兰、丹麦、荷兰、意大利和希腊等国多次公投结果因此得到逆转，即使其中涉及堕胎与离婚等有浓重感情色彩的内容。,"That is how numerous referendum outcomes – in France, Ireland, Denmark, the Netherlands, Italy, and Greece – have been reversed, even when deeply emotional issues, such as abortion and divorce, were involved.",法国、爱尔兰、丹麦、荷兰、意大利和希腊等国多次公投结果因此得到逆转，即使其中涉及堕胎与离婚等有浓重感情色彩的内容。
比如，智利铜矿被迫启开始使用脱盐水来进行开采作业，瑞典的Boliden公司42%的能源需求用可再生资源满足。,"In Chile, for example, copper mines have been forced to start using desalinated water for extraction, while Sweden’s Boliden sources up to 42% of its energy needs from renewables.",Task: Translate the Chinese sentence into English.
虽然基于市场的倡议是推动创新的重要因素，但在激活绿色金融、确保气候风险披露等工作需要政府和监管者更多地开展交流合作。,"While market-based initiatives are important drivers of innovation, governments and regulators also have a crucial role to play in activating green finance and ensuring that climate risks are measured and reported accurately.",Task: Translate the Chinese sentence into English.
经济体学习的速度可以超过其创造的速度，所以欠发达国家相比今天的工业化国家，在向富裕的道路迈进时，前者比后者的成长速度更快。,"Economies can learn faster than they can invent, so less developed countries can achieve much faster growth than was experienced by today’s industrialized countries when they were becoming wealthy.",Task: Translate the Chinese sentence into English.
虽然这种方法一直备受争议，因为它意味着将经济的实质控制权交给非由选举产生的技术官僚，但过去的通货膨胀事件已经令中央银行的独立地位得到了广泛认同。,"While this approach has always been controversial, given that it implies handing substantial control over the economy to unelected technocrats, past inflationary episodes have fostered broad acceptance of central-bank independence.","Although this kind of method has always been controversial, because it means that the real control power of the economy will be transferred to the non-elected technical bureaucrats, but the past inflation events have already made the independent position of the central bank widely accepted."
为此他呼吁将欧元打造为“一个新的、更具主权意义的欧洲的工具 ” ， 并承诺要“推出一些加强欧元国际作用的举措 ” 。,"He then called for the euro to become “the instrument of a new, more sovereign Europe,” and promised to “present initiatives to strengthen the international role of the euro.”",Task: Translate the Chinese sentence into English.
缓慢的衰落 — — 如古罗马和十八世纪的西班牙 — — 要比迅速衰落的破坏性小得多，但最终，最佳情形是未来十年俄罗斯以重新平衡的复苏面貌出现。,"A gradual decline, like that of ancient Rome or eighteenth-century Spain, is less disruptive than a rapid one, but ultimately the best scenario would feature a recovering and rebalanced Russia over the next decade.",缓慢的衰落 — — 如古罗马和十八世纪的西班牙 — — 要比迅速衰落的破坏性小得多，但最终，最佳情形是未来十年俄罗斯以重新平衡的复苏面貌出现。
如果中国领导人继续选择债务驱动型增长优先、压倒改革，也只能推迟 — — 可能时间很长 — — 不可避免的减速。,"If China’s leaders continue to choose debt-fueled growth over reform, they will only delay, and possibly prolong, the inevitable slowdown.","If China’s leaders continue to choose debt-driven growth over reform, they will only be able to postpone — for a long time — the inevitable slowdown."
另一个例子在秘鲁，30余家金融机构选择了类似的非传统方法盈利，它们合作建立了Modelo Perú，一家提供数字金融服务的平台。,"Another example is to be found in Peru, where more than 30 financial institutions chose a similarly unconventional path to profitability, working together to establish Modelo Perú – a platform that provides digital financial services.","Another example is in Peru, where more than 30 financial institutions have chosen a similar non-traditional method to make a profit. They have cooperated to establish Modelo Perú, a platform that provides digital financial services."
即使在收入分配确实开始改善的最好情况下，所有派别的经济学家全都赞同的一个观点是可能会极为缓慢的发生变化。,"Even in the best-case scenario, in which income distribution did begin to improve, one thing economists of all stripes agree on is that change would be glacially slow.",Task: Translate the Chinese sentence into English.
与此同时，哈马斯认为阿巴斯争取联合国承认的努力是为了给内塔尼亚胡施压，从而重启基于1967年边境线的和平谈判。 哈马斯是不承认1967年边境线的。,"At the same time, Hamas suspects that Abbas’s effort to gain UN recognition is intended to impose pressure on Netanyahu to revive peace negotiations on the basis of the 1967 borders, a position that Hamas rejects.","At the same time, Hamas believes that Abbas' efforts to obtain recognition from the United Nations are to put pressure on Netanyahu, and to restart peace talks based on the 1967 border line. Hamas does not recognize the 1967 border line."
在美国境内，过去三年就业人口从2007年的1.378亿人轻微下降到2010年7月的1.3亿人，减少了790万人 — — 要知道这段时间内人口还增长了600万。,"In the United States, the past three years have seen employment fall from 137.8 million people in July 2007 to slightly less than 130 million in July 2010 – a decline of 7.9 million during a period in which the adult population grew by six million.","In the United States, the number of employed people decreased from 137.8 million in 2007 to 130 million in July 2010, a decrease of 7.9 million."
我们的方法II的理性总是能够指向每个理性的个人都会同意的最优选择的��蒙观点，和多数 合理 选择这一广泛接受的现代观点相冲突。,The Enlightenment idea that our System-II rationality can always point to an optimal choice about which every reasonable individual would agree clashes with the widely accepted modern idea that there is a plurality of reasonable choices.,Task: Translate the Chinese sentence into English.
即将上任的总统及其周围的顾问将面对压力迅速解决所有这些关注和问题，但他们在上述领域循序渐进才是明智之举。,"The incoming president and those around him will come under pressure to address all these issues and concerns quickly, but they would be well advised to take their time.",Task: Translate the Chinese sentence into English.
特朗普上台对美国经济和工人固然是个坏消息，其气候变化、人权、媒体和确保和平与稳定的政策对所有人的伤害也一样深远。,"As bad as his administration will be for America’s economy and workers, its policies on climate change, human rights, the media, and ensuring peace and security are likely to be no less damaging for everyone else.",Task: Translate the Chinese sentence into English.
对安倍来说，夏威夷与奥巴马握手等于认同日本的现代和平主义信念，并释放出一个信号：尽管以民族主义者闻名，但他对战争的危险也有着深刻的认识。,"By shaking Obama’s hand in Hawaii, Abe will give a nod to the country’s modern pacifist creed, and signal that, despite his reputation as a nationalist, he also harbors deep feelings about the dangers of war.","To Shinzo Abe, the handshake with Barack Obama means that he recognizes Japan’s modern pacifism and releases a signal: although he is famous for being a nationalist, he also has a deep understanding of the danger of war."
