source,reference,base_prediction,sc_initial,sc_corrected,sc_final,base_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,base_comet,sc_initial_comet,sc_final_comet,comet_diff
"Er würde immer zu El Guayabo, der Bar gegenüber vom Büro, gehen und dort immer am selben Tisch sitzen.","He would go to El Guayabo, the bar across from the office, and would always sit at the same table.","He would always go to El Guayabo, the bar opposite the office, and sit at the same table.","He would always go to El Guayabo, the bar opposite the office, and always sit at the same table.","He would always go to El Guayabo, the bar next to the office, and always sit at the same table.",0.838,60.5,64.62,64.47,3.969999999999999,0.9238,0.9311,0.9303,0.006500000000000061
"Von Clintons Anhängern sagen mehr als die Hälfte, dass Biden ihre zweite Wahl weit vor Sanders wäre.","Among Clinton supporters, more than half say Biden would be their second choice, far ahead of Sanders.",More than half of Clinton's supporters say Biden would win the election by a wider margin than Sanders.,"More than half of Clinton's supporters say that Biden would be her second choice, far ahead of Sanders.","More than half of Clinton's supporters say that Biden would be her second choice, far ahead of Sanders.",0.838,11.19,46.1,46.1,34.910000000000004,0.8455,0.9292,0.9292,0.0837
"Sowohl dem einen, als auch dem anderen liegt zu jedem Preis daran zu vermeiden, internationale Hilfestellung erbitten zu müssen, bevor sie ihre eigenen Budgetkorrektive aufgestellt und über unumgängliche strukturelle Reformen beschlossen haben, die ihnen auf Dauer das Vertrauen zurückbringt.","Both are anxious to avoid in any circumstances asking for international help, before introducing its own budgetary correctives and deciding on structural reforms essential for restoring long-term confidence.","Both of them have to avoid requesting international assistance before they have set up their own budget adjustments and, through necessary structural reforms, have regained the trust of the public.","Both of them must, at any price, avoid having to ask for international help before they have put their own budgetary corrections in place and have decided on essential structural reforms which will restore their credibility in the long run.","Both of them must, at any price, avoid having to ask for international help before they have put their own budgetary corrections in place and have decided on essential structural reforms which will restore their credibility in the long run.",0.838,4.09,5.9,5.9,1.8100000000000005,0.8009,0.8249,0.8249,0.02400000000000002
"Während Murphy betonte, der Zweck der Reise sei die Verbesserung der Beziehungen, sprach er auch davon, dass es einige „ernste Worte“ geben würde.","While Murphy said the purpose of the trip is to help improve relationships, he said some ""tough love"" will also be dispensed.","While Murphy emphasized that the purpose of the trip was to improve relationships, he also said that there would be some ""serious words"" to say.","While Murphy stressed that the purpose of the trip was to improve relations, he also said that there would be some 'serious words' to say.","While Murphy stressed that the purpose of the trip was the improvement of relations, he also said there would be some ""serious words"".",0.838,25.9,19.23,19.99,-5.91,0.84,0.8105,0.8266,-0.013399999999999967
"In diesem Film geht es nicht um Dialoge oder eine stringente Handlung, es ist alles Atmosphäre, ein filmgewordener Fiebertraum.","This film is not about dialogue or a stringent plot, but all about atmosphere - a feverish dream that has become a film.","This film is not about dialogues or a strict plot, it's all about atmosphere, a cinematic fever dream.","This is not a film about dialogue or a tight plot; it is all atmosphere, a filmic fever dream.","This film is not about dialogue or a strict plot, it's all about atmosphere, a filmic fever dream.",0.838,23.63,15.16,36.73,13.099999999999998,0.84,0.8268,0.8423,0.0023000000000000798
Aus Anlass des 110-jährigen Bestehens lädt der TV Kaiseringen zu einer kleinen Wanderung mit anschließendem Kaffee und Kuchen ein.,"To mark 110 years in existence, Kaiseringen Gymnastics Club is inviting people on a small walking tour, followed by coffee and cake.","In celebration of its 110th anniversary, TV Kaiseringen invites you to a small hike followed by coffee and cake.","To celebrate its 110th anniversary, TV Kaiseringen is inviting you to a short walk followed by coffee and cake.","On the occasion of its 110th anniversary, TV Kaiseringen is inviting you to a little hike followed by coffee and cake.",0.838,21.99,23.02,22.65,0.6600000000000001,0.785,0.7856,0.778,-0.007000000000000006
"Zusätzlich dürfen sich alle Kinder am Sonntag auf den Clown Otsch freuen, der seinen Schabernack ab 11 Uhr mit den Museumsgästen treibt.","On the Sunday the children will also be able to enjoy the clown, Otsch, who will be doing pranks with the museum guests from 11.00 a.m.","In addition, all children can enjoy the Clown Otsch on Sunday, who drives his mischief from 11 o'clock with the museum visitors.","In addition, children can enjoy the clown Otsch on Sunday, who will be causing mischief from 11 o'clock with the museum visitors.","On Sunday, all children can enjoy the clown Otsch, who will be causing mischief from 11 o'clock with the museum visitors.",0.838,7.57,15.42,20.19,12.620000000000001,0.7277,0.8327,0.8278,0.10009999999999997
Im Zusammenhang mit den Berichten über die Missbrauchsfälle tauchte oft auch Papst-Bruder Georg Ratzinger auf.,"In connection with the reports on the cases of abuse, Pope brother Georg Ratzinger cropped up a lot.",Papst-Bruder Georg Ratzinger often appeared in connection with reports about abuse cases.,"In connection with the reports on the cases of abuse, there have been frequent references to Pope Brother George Ratzinger.","In connection with the reports on abuse cases, Pope's brother Georg Ratzinger often appeared.",0.838,6.06,48.95,32.74,26.680000000000003,0.7541,0.8354,0.8641,0.10999999999999999
"Ein besonderes Interesse verdient laut dem Institut für Stromgewinnungsforschung augenblicklich das Potenzial, welches in den Gezeiten steckt.","Particular interest, declare the people at the Electrical Energy Research Institute, is deserved at the moment by the potential of tides.","According to the Institute for Research on Power Generation, there is immediate interest in the potential that exists in the tides.","According to the Institute for Tidal Energy Research, there is immediate interest in the potential that exists in the tides.","It deserves special attention, according to the Institute for Energy Generation Research, the potential in the tides.",0.838,5.74,6.5,5.71,-0.03000000000000025,0.7659,0.7493,0.7642,-0.0017000000000000348
"Die Morgan Stanley-Aktie sank jedoch gegen 17.00 GMT um 6,79% auf 23,07 Dollar.","However, Morgan Stanley shares lost 6.79% down to 23.07 dollars around 17:00 GMT.",The Morgan Stanley stock fell by 6.79% to $23.07 against 17.00 GMT.,"However, the Morgan Stanley share price fell by 6.79% to 23.07 dollars at 17.00 GMT.","However, the Morgan Stanley stock sank against 17.00 GMT by 6.79% to 23.07 dollars.",0.838,8.01,14.56,13.97,5.960000000000001,0.9215,0.9247,0.9154,-0.006099999999999994
"Man muss sagen, dass letzteres noch große Mängel aufweist, da es keine Erklärung für die Schwerkraft (ups!) und die dunkle Materie bietet, die ca. 80% der Materie des Universums bildet (erneut ups!).","This, it must be said, still has huge shortcomings, offering no explanation for gravity (oops!) or dark matter, which forms approximately 80% of the matter in the Universe (re-oops!).","One must say that the last one still has great defects, since there is no explanation for gravity (ups!) and the dark matter, which makes up about 80% of the matter in the universe (again ups!).","One must say that the latter still has great shortcomings, because it does not explain gravity (oh dear!) and the dark matter, which makes up about 80% of the universe (oh dear again!).","One must say that the latter still has great shortcomings, because it does not explain gravity (oh dear!) and the fact that about 80% of the matter in the universe is made up of dark matter (oh dear again!).",0.838,30.53,17.47,19.8,-10.73,0.827,0.861,0.8563,0.029299999999999993
Kurz vor dem Start des Oktoberfestes war noch ein besonderes Schmankerl dabei: ein Lederhosen-Outfit mit Korsett.,Shortly before the start of Oktoberfest there was also a special treat in store: a Lederhosen outfit with a corset.,"Just before the start of Oktoberfest, there was still a special Schmankerl: a Lederhosen outfit with a corset.","Just before the start of the Oktoberfest, there was a special treat: a leather outfit with a corset.","Just before the start of Oktoberfest, there was a little surprise: a leather outfit with suspenders.",0.838,53.2,37.31,23.64,-29.560000000000002,0.8285,0.8711,0.8002,-0.028299999999999992
"Inzwischen bleibt der Zuccotti-Platz (ein Gelände in Privateigentum) geschlossen in Erwartung einer richterlichen Anhörung, die noch für diesen Dienstag angesetzt ist, und bei der die Rechtmäßigkeit der im Morgengrauen stattgefundenen Räumung analysiert werden soll.","Meanwhile, Zuccotti square, which is a privately owned site, remains closed waiting for a court hearing scheduled for this Tuesday in which to examine the legality of the evacuation of this morning.","Meanwhile, the Zuccotti Park (private property) remains closed in anticipation of a court hearing, which is scheduled for this afternoon, and during which the legality of the early morning eviction will be analyzed.","Meanwhile, Zuccotti Square (private property) remains closed in anticipation of a court hearing, which is scheduled for this afternoon, and at which the legality of the early morning eviction will be analysed.","Meanwhile, Zuccotti Square (private property) remains closed in anticipation of a court hearing, which is scheduled for this afternoon, and at which the legality of the eviction that took place at dawn will be analysed.",0.838,16.08,17.67,16.16,0.08000000000000185,0.8345,0.8477,0.8416,0.007099999999999995
"""Die ganze Welt sieht das gerade"", ist Lohan in dem Video zu hören, wie sie die Familie weiter die Straße entlang verfolgt.","The whole world is watching, says Lohan in the video as she follows the family further down the street.","""The whole world sees it now"", is Lohan heard in the video following the family further down the road.",'The whole world is watching' is what Lohan is heard saying in the video as she continues to follow the family down the road.,"""The whole world is watching"" is what Lohan can be heard in the video pursuing the family further down the road.",0.838,27.41,23.31,35.82,8.41,0.804,0.8832,0.7731,-0.03090000000000004
"Airbus erklärt, die konkurrierende Version des A350 befördere 350 Personen in 18 Zoll breiten Sitzen in der Touristenklasse, wobei es neun pro Reihe gibt.",Airbus says the competing version of its A350 will carry 350 people in 18-inch-wide economy seat laid out 9 abreast.,"Airbus has announced that the competing version of the A350 can carry 350 passengers in 18-inch-wide seats in the tourist class, with nine seats per row.","Airbus says that the competing version of the A350 carries 350 people in 18-inch-wide seats in the tourist class, with nine seats per row.","Airbus says that the competing version of the A350 carries 350 people in 18-inch-wide seats in economy class, with nine seats per row.",0.838,18.24,28.01,29.62,11.380000000000003,0.815,0.8182,0.8353,0.020300000000000096
"""Ein Mitglied unserer Familie wurde getötet"", sagt Yacobus mit gesenktem Kopf.","""A member of our family has been killed,"" says Yacobus, head bowed.","""A member of our family was killed"", says Yacobus with a lowered head.",Yacobus says: 'A member of our family was killed'.,"""One of our family members was killed,"" says Yacobus with a sunken head.",0.838,35.78,15.64,31.01,-4.77,0.9127,0.8366,0.8422,-0.07050000000000001
"Doch während man sich im Kongress nicht auf ein Vorgehen einigen kann, warten mehrere Bundesstaaten nicht länger.","And while Congress can't agree on whether to proceed, several states are not waiting.","However, while there is no agreement on a course of action in Congress, several states are no longer waiting.","However, while Congress cannot agree on a course of action, several states are not prepared to wait.","However, while Congress cannot agree on a course of action, several states are not prepared to wait.",0.838,14.23,24.16,24.16,9.93,0.844,0.8818,0.8818,0.037800000000000056
"Obwohl ich insgeheim vor Scham zerging, gab ich zu, dass mich meine Eltern einer ""Gehirnwäsche"" unterzogen hatten, und nannte sie ""alte Trottel"".","Inwardly blushing with shame, I admitted to being ""brainwashed by my parents"" and called them ""old fools.""","Although I was secretly ashamed, I agreed to let my parents give me a ""brainwash"", and I called them ""old fools"".","Although I felt ashamed inside, I admitted that my parents had had me 'brainwashed' and called them 'old fools'.","Although I felt ashamed inside, I admitted that I had been brainwashed by my parents, and called them ""old idiots"".",0.838,18.21,12.1,29.4,11.189999999999998,0.8009,0.7988,0.8517,0.05080000000000007
"Alle Beweise legen nahe, dass die Gesundheitsrisiken von E-Zigaretten im Vergleich dazu gering sind, aber dass wir weiterhin die langfristigen Auswirkungen zu studieren haben.","All of the evidence suggests that the health risks posed by e-cigarettes are small by comparison, but we must continue to study the long-term effects.","All evidence suggests that the health risks of e-cigarettes are lower compared to traditional cigarettes, but we still need to study the long-term effects.","All the evidence suggests that the health risks associated with e-cigarettes are lower than those associated with smoking, but we need to continue to study the long-term effects.","All the evidence suggests that the health risks associated with e-cigarettes are lower than those associated with smoking, but we need to continue to study the long-term effects.",0.838,42.25,44.76,44.76,2.509999999999998,0.9002,0.9031,0.9031,0.0029000000000000137
"Das Publikum habe nicht nur eine Form von Frieden mit Castorf gemacht, sondern es sei auch ein Verständnis für dessen Sichtweise gewachsen.","The audience has not only made a kind of peace with Castorf, but on top of that, an understanding for his point of view has grown.",The audience not only made a form of peace with Castorf but also grew an understanding of his perspective.,"The audience has not only made peace with Castorf, but it has also grown to understand his point of view.","The audience has not only accepted a kind of peace with Castorf, but there has also been an understanding of his point of view.",0.838,19.53,36.93,47.53,28.0,0.8396,0.8594,0.8386,-0.0010000000000000009
Der Konflikt zwischen Gewerkschaft und Airline führte in den vergangenen Monaten zu diversen Streiks.,The conflict between the union and the airline had led to a number of strikes over the past months.,The conflict between union and airline has led to various strikes in recent months.,The conflict between the trade union and the airline has led to various strikes in recent months.,The conflict between the union and the airline has led to various strikes in recent months.,0.838,12.2,29.19,41.73,29.529999999999998,0.919,0.9327,0.9427,0.023699999999999943
"Wenn die Männer dies wüssten, dann brauchten die Frauen möglicherweise nicht so viel zu meckern.","Maybe, if men realised that, women would not have to boss them around so much...","If men knew this, women might not have to complain as much.","If men knew this, women might not have to complain so much.","If men knew this, perhaps not so many women would have to complain so much.",0.838,10.47,13.55,11.47,1.0,0.8232,0.831,0.8157,-0.007500000000000062
"Der Sender zitierte ebenfalls den Ex-Präsidenten, der seine Absicht bestätigte, die Botschaft vor dem festgesetzten Termin zu verlassen: ""Mein Standpunkt ist, so bald wie nur möglich zu gehen, logischerweise mit der Rückendeckung der Regierung von Brasilien"", erklärte Zelaya am Telefon.","The station also quoted the former president, who confirmed his intention to leave the embassy before the deadline: ""My plan is to leave as soon as possible, obviously with the support of the Brazilian government,"" Zelaya said via telephone.","The broadcaster also quoted the former president, who confirmed his intention to leave the embassy before the set deadline: ""My position is to go as soon as possible, logically with the support of the Brazilian government,"" said Zelaya on the phone.","The channel also quoted the former president, who confirmed his intention to leave the embassy before the deadline: 'My position is to go as soon as possible, logically with the support of the Brazilian government', Zelaya said on the phone.","The channel also cited the former president, who confirmed his intention to leave the embassy before the deadline: ""My position is to go as soon as possible, logically with the support of the Brazilian government,"" Zelaya said on the phone.",0.838,62.43,58.69,67.21,4.779999999999994,0.8714,0.8795,0.8778,0.006400000000000072
"Der Marienplatz war um 1856 als ""Haupt Platz"" verzeichnet, die Kaufingerstraße hieß ""Kaufinger Gasse"".","Marienplatz was recorded as the ""main square"" in around 1856, and Kaufingerstraße was called ""Kaufinger Gasse"".","In 1856, the Marienplatz was listed as the ""Main Square"", and the Kaufingerstraße was called ""Kaufinger Lane"".","In 1856, the Marienplatz was known as the 'Main Square' and the Kaufingerstrasse was called 'Kaufinger Lane'.","In 1856, the Marienplatz was listed as ""Main Square"" and the Kaufingerstraße was called ""Kaufinger Street"".",0.838,26.62,7.31,24.87,-1.75,0.8658,0.8462,0.8625,-0.0032999999999999696
"Vasyl Lomachenko und Mikey Garcia, die in einem Kollisionskurs stehen sollten, um den spannendsten Boxkampf in naher Zukunft unter 147 Pfund zu inszenieren, trafen sich zum ersten Mal am Donnerstag.","Vasyl Lomachenko and Mikey Garcia, who should be on a collision course to stage the most compelling boxing match under 147 pounds in the near future, met each other for the first time Thursday.","Vasyl Lomachenko and Mikey Garcia, who were supposed to be on a collision course to stage the most anticipated boxing match under 147 pounds in the near future, met for the first time on Thursday.","Vasyl Lomachenko and Mikey Garcia, who should be on a collision course to stage the most exciting boxing match in the near future under 147 pounds, met for the first time on Thursday.","Vasyl Lomachenko and Mikey Garcia, who should be on a collision course to stage the most exciting boxing match in the near future under 147 pounds, met for the first time on Thursday.",0.838,69.1,65.67,65.67,-3.4299999999999926,0.8632,0.8643,0.8643,0.0010999999999999899
"""Wir wollen, dass Patti LaBelle die Verantwortung für ihr Verhalten übernimmt"", sagte Davis.","""The purpose is to hold Patti LaBelle responsible for her conduct,"" Davis said.","""We want Patti LaBelle to take responsibility for her behavior,"" said Davis.",Davis said: 'We want Patti LaBelle to take responsibility for her behaviour'.,"""We want Patti LaBelle to take responsibility for her actions,"" said Davis.",0.838,9.26,8.53,9.26,0.0,0.9034,0.8727,0.903,-0.00039999999999995595
Beim Absturz eines Segelflugzeugs in Essen ist der Pilot gestorben.,The pilot of a glider that crashed in Essen died.,"In an accident involving a glider in Essen, the pilot has died.","In the crash of a glider in Essen, the pilot has died.","In the crash of a glider in Essen, the pilot has died.",0.838,10.22,16.06,16.06,5.839999999999998,0.8405,0.8837,0.8837,0.043200000000000016
"Wenn das Ziel von 500 bis 600 Untersuchungspersonen erreicht ist, wird die Studie auf dem Sportplatz von Independencia (im Süden des Hauptstadtbezirks) fortgesetzt und auf dem von Morelos (im Norden des Hauptstadtbezirks) abgeschlossen.","Once reached the goal of bringing 500 to 600 children, the study will continue in the Independence Sport Unit (South the Mexico City) and finally in the Morelos Sports Unit (North the Mexico City).","If the target of 500 to 600 research participants is reached, the study will continue on the Independencia sports field (in the south of the city center) and will be completed on the Morelos sports field (in the north of the city center).","If the target of 500 to 600 participants is reached, the study will continue on the Independencia sports field (in the south of the city centre) and will be completed on the Morelos sports field (in the north of the city centre).","If the target of 500 to 600 investigators is reached, the study will continue on the Independencia sports field (in the southern part of the city) and will be completed on the Morelos sports field (in the northern part of the city).",0.838,14.28,14.58,14.58,0.3000000000000007,0.8179,0.8093,0.8036,-0.01429999999999998
"Today erzielte eine leichte Steigerung gegenüber den Ratings für Montag (317.000) und letzten Dienstag (283.000), aber seine Zahl blieb hinter der vom letzten Donnerstag (343.000) zurück.","Today scored a slight uptick compared to its ratings for Monday (317,000) and last Tuesday (283,000) but its figure was behind last Thursday's (343,000).","Today there was a slight increase in ratings compared to Monday (317,000) and Tuesday (283,000), but his number remained behind the one from Thursday (343,000).","Today there was a slight increase in the ratings for Monday (317,000) and last Tuesday (283,000), but its number remained behind that of last Thursday (343,000).","Today achieved a slight increase against the ratings for Monday (317.000) and last Tuesday (283.000), but its number remained behind the number from last Thursday (343.000).",0.838,29.45,45.11,22.79,-6.66,0.8716,0.8982,0.8971,0.025499999999999967
"2006 gaben die Anhänger Jacques Chiracs vor, ein drittes Mandat sei nicht ausgeschlossen, ohne selbst daran zu glauben.","In 2006, even without believing it, friends of Jacques Chirac pretended that a third mandate was not excluded.","In 2006, Jacques Chirac's supporters claimed that a third term was not ruled out, although they didn't believe it themselves.","In 2006, Jacques Chirac's supporters claimed that a third term was not ruled out without believing it themselves.","In 2006, the supporters of Jacques Chirac said that a third mandate was not ruled out without believing it themselves.",0.838,12.96,17.61,38.09,25.130000000000003,0.8583,0.8602,0.8635,0.0052000000000000934
"Das Gremium erklärte, dass Regierungen, Institutionen der Gesundheitspflege und Ärzte hinsichtlich schmerzlindernder Behandlung zusammenarbeiteten um die besten schmerzlindernden Mittel bereit zu stellen, und dies auch über die Krebsfälle hinausgehend.","Regarding palliative medicine, the committee claims that governments, healthcare institutions and doctors work together to provide the best possible palliative care, apart from cancer cases.","The committee declared that governments, healthcare institutions and doctors should work together to provide the best pain-relieving treatments, and this should also apply to cancer cases.","The group declared that governments, healthcare institutions and doctors should work together to ensure that the best painkillers are available and that this should be extended to cancer cases.","The group declared that governments, healthcare institutions and doctors should work together to make available pain-relieving treatment, and this should be extended beyond cancer cases.",0.838,41.17,27.97,28.84,-12.330000000000002,0.8128,0.7768,0.7871,-0.025699999999999945
"Dieser Service ist eine ideale Alternative für Studenten, die ansonsten ihre Habseligkeiten in einem gefährlich überladenen Auto durch das Land kutschieren müssten.",The service is an ideal alternative for students who would usually have to haul their belongings across the country in a dangerously overloaded car.,This service is an ideal alternative for students who would otherwise have to drive their belongings through the country in a dangerously overloaded car.,This service is an ideal alternative for students who would otherwise have to drive their possessions across the country in a dangerously overloaded car.,This service is an ideal alternative for students who would otherwise have to drive their possessions across the country in a dangerously overloaded car.,0.838,64.04,66.67,66.67,2.6299999999999955,0.9046,0.8933,0.8933,-0.011299999999999977
"Die einzige Grenze, die diesem verrückten technischen Perfektionismus gesetzt ist, sind die 40 Millionen Dollar, die ein Formel 1 - Team für seine Wettrennen in einer Saison ausgeben darf.",The only limitation of this spark of technological improvement is the figure of 40 million dollars that each team of Formula 1 can spend at the most every season in order to facilitate the competition.,The only limit to this crazy technical perfectionism is the 40 million dollars that a Formula 1 team can spend on its races in a season.,The only limit to this mad technical perfectionism is the 40 million dollars that a Formula 1 team can spend on its races in a season.,The only limit to this crazy technical perfectionism is the 40 million dollars that a Formula 1 team can spend on its races in a season.,0.838,11.21,11.21,11.21,0.0,0.8272,0.8309,0.8272,0.0
"Die neueste CNN/ORC-Umfrage, die letzte Woche veröffentlicht wurde, zeigt, dass Carson in den Umfragen steigt - er landet bei 19 % Unterstützung bei den Republikanern, hinter der Trump mit 32 % Unterstützung.","The latest CNN/ORC survey, released last week, showed Carson rising in the polls -- landing at 19% support among Republicans, behind Trump's 32% support.","The latest CNN/ORC poll, which was published last week, shows that Carson is gaining support - he is at 19% support among Republicans, behind Trump with 32% support.","The latest CNN/ORC poll, which was published last week, shows that Carson is on the rise in the polls - he is at 19% support among Republicans, behind Trump with 32% support.","The latest CNN/ORC poll, published last week, shows that Carson is on the rise in the polls - he has 19 percent support among Republicans, behind Trump, who has 32 percent support.",0.838,39.32,38.22,26.09,-13.23,0.8995,0.8934,0.896,-0.0034999999999999476
"Ein weiterer, besonders wichtiger Faktor sei die Vernetzung von Hochschulen und Unternehmen.","Another, particularly important factor is that of networking between universities and companies.",Another particularly important factor is the networking between universities and companies.,"Another, particularly important factor is the linking of universities and companies.",Another particularly important factor is networking between universities and companies.,0.838,54.97,54.84,54.71,-0.259999999999998,0.9359,0.9169,0.94,0.0040999999999999925
"Die Investoren behalten nicht nur Griechenland, sondern inzwischen auch Spanien, Frankreich, Österreich und andere Länder im Auge.","Investors are no longer looking at only Italy; they now focus on Spain, France, Austria, and others.","The investors are keeping not only Greece, but also Spain, France, Austria and other countries in their sights.","The investors are not only looking at Greece, but also at Spain, France, Austria and other countries.","The investors are keeping not only Greece but also Spain, France, Austria and other countries in their sights.",0.838,19.23,21.33,18.78,-0.4499999999999993,0.8577,0.878,0.8515,-0.006199999999999983
"Dabei hat sich gezeigt, dass die meisten an einer Zusammenarbeit mit uns interessiert sind, und Spaß daran haben.",It turns out that most of them are interested and enjoy working with us.,It has been shown that most are interested in working with us and having fun at it.,It has been shown that most people are interested in working with us and are enjoying it.,"As a result of this, most of them are interested in cooperation with us and are having fun.",0.838,12.85,12.85,21.95,9.1,0.8974,0.9114,0.8323,-0.06509999999999994
Geschichten über Schummeln in der Schule und bei College-Prüfungen sind weit verbreitet.,Tales of cheating on school and college tests are rife.,Stories about cheating in school and college exams are widespread.,Stories about cheating in school and college exams are widespread.,Stories about cheating in school and college exams are widespread.,0.838,16.59,16.59,16.59,0.0,0.9112,0.9112,0.9112,0.0
"Gerade deswegen sind eine konsequente Aufklärung solcher Geschehen und die Übergabe an die Staatsanwaltschaften in den Fällen, in denen Straftaten vorliegen können, von entscheidender Bedeutung.",It is for precisely this reason that it is so crucially important to have such occurrences thoroughly cleared up and passed over to public prosecutors in cases where crimes could have committed.,"Therefore, a consistent clarification of such events and the handover to the public prosecutors in cases where criminal offenses can be proven is of decisive importance.",That is why it is essential that there is a thorough explanation of such events and that they are handed over to the public prosecutors in cases where crimes have been committed.,That is why it is essential that there is a thorough explanation of such events and that they are handed over to the public prosecutors in cases where crimes have been committed.,0.838,12.43,20.19,20.19,7.760000000000002,0.8254,0.8648,0.8648,0.03939999999999999
Daher wurde der Großeinsatz am Mittwochmorgen auch von vier Beamten aus Palermo begleitet.,The major operation on Wednesday morning was thus attended by four officials from Palermo.,"Therefore, the large-scale deployment on Wednesday morning was also accompanied by four officials from Palermo.","Therefore, the large-scale operation on Wednesday morning was also accompanied by four officers from Palermo.","As a result, the massive deployment on Wednesday morning was also accompanied by four police officers from Palermo.",0.838,42.82,31.47,19.32,-23.5,0.7482,0.7865,0.7341,-0.014100000000000001
"Der neue Kooperationsvertrag sieht die Fortsetzung traditioneller Hilfen vor: Mädchen- und Jungengymnasien, Institut für Französisch an den Universitäten, Französisches Institut, Zusammenarbeit im militärischen, rechtlichen, medizinischen und landwirtschaftlichen Bereich, Unterstützung der archäologischen Delegation.","The new cooperation treaty provides for the continuation of traditional aid: girls' high school, boys' high school, French Department at the University, French Institute, cooperation in the military, legal, medical and agricultural fields, support to the archaeological Delegation.","The new cooperation agreement sees the continuation of traditional help: girls' and boys' gymnasiums, institutes for French at universities, French institutes, cooperation in the military, legal, medical and agricultural sectors, support for the archaeological delegation.","The new cooperation agreement envisages the continuation of traditional assistance: girls' and boys' gymnasiums, the French Institute at the universities, the French Institute, cooperation in the military, legal, medical and agricultural fields, and support for the archaeological delegation.","The new cooperation agreement envisages the continuation of traditional assistance: Girls' and boys' grammar schools, Institute of French at the universities, French Institute, cooperation in the military, legal, medical and agricultural fields, support for the archaeological delegation.",0.838,35.61,44.49,47.66,12.049999999999997,0.8332,0.8547,0.8628,0.02959999999999996
Bei den hauptsächlich privat verwendeten Postfächern spielen Yahoo und Google laut einer Untersuchung von Convios Consulting aus dem August 2013 nur eine untergeordnete Rolle.,"According to a study conducted by Convios Consulting in August 2013, among the main mail services in private use, Yahoo and Google play only a minor role.","According to a study by Convios Consulting in August 2013, Yahoo and Google play a minor role in the primarily privately used mailboxes.","According to a study by Convios Consulting in August 2013, Yahoo and Google play a minor role in the main private mailboxes.","According to a study by Convios Consulting in August 2013, Yahoo and Google play a minor role in mainly privately used mailboxes.",0.838,43.53,44.96,42.73,-0.8000000000000043,0.8701,0.865,0.8675,-0.0025999999999999357
"Seine Gesundheit besserte sich langsam, und er kehrte an seinen Arbeitsplatz zurück.",Slowly his health improved and he went back to work.,"His health improved slowly, and he returned to his workplace.","His health improved slowly, and he returned to work.","His health improved gradually, and he returned to his workplace.",0.838,11.02,20.5,11.02,0.0,0.9417,0.9528,0.9464,0.0047000000000000375
"Angesichts der räumlichen Einschränkungen in der Hauptstadt wird erwartet, dass ein bestehender Bahnhof ausgebaut werden würde, um das Hochgeschwindigkeitsnetz unterzubringen.","Given space constraints in the capital, it is expected that an existing station would be expanded to accommodate the high-speed network.","Due to the spatial constraints in the city, it is expected that an existing railway station will be expanded to accommodate the high-speed network.","Given the spatial constraints in the capital, it is expected that an existing station will be expanded to accommodate the high-speed network.","Given the space constraints in the capital, it is expected that an existing train station will be enlarged in order to accommodate the high-speed network.",0.838,54.12,75.91,60.5,6.380000000000003,0.8665,0.9136,0.8832,0.016699999999999937
Am zweiten Tag ging es nach Bad Dürkheim zur Saline und zum Volksfest Wurstmarkt.,"On the second day, they went to Bad Dürkheim, to the salt works and to the Wurstmarkt festival.","On the second day, we went to Bad Dürkheim to the saltworks and the Wurstmarkt festival.","On the second day, we went to Bad Dürkheim to the saltworks and to the Wurstmarkt festival.","On the second day, we went to Bad Dürkheim to the saltworks and to the people's festival Wurstmarkt.",0.838,43.08,53.87,38.31,-4.769999999999996,0.8772,0.8863,0.8719,-0.005299999999999971
"Letztendlich läuft es auf den Geschmack hinaus, es läuft darauf hinaus, dass man versucht, sich mit dem besten Zeug, das Menschen geschaffen haben, auseinander setzt und dann versucht, diese Sachen zu dem zusammenzubringen, was man macht.","Ultimately it comes down to taste - it comes down to trying to expose yourself to the best stuff humans have done, and then trying to bring those things in to what you're doing.","In the end, it comes down to taste, it comes down to the fact that we try to set ourselves apart with the best thing that humans have created and then try to bring these things together in a way that makes sense.","In the end, it is a matter of taste, it is a matter of trying to put together the best that man has created and then trying to bring these things together.","In the end, it is a matter of taste, it is a matter of trying to separate the wheat from the chaff and then trying to bring these things together.",0.838,17.83,13.99,13.13,-4.6999999999999975,0.8131,0.804,0.6742,-0.13890000000000002
""" (José Alfredo) sagte mir,'ich hätte so gern dieses Monster', aber ich antwortete ihm, 'lass uns abwarten, Junge', denn es war sehr teuer"", erinnerte sich Cayetana traurig.","He told me (Jose Alfredo), I would like this monster,"" but I said ""we will see son"" because it was very expensive,"" remembered Cayetana with sadness.","""José Alfredo said to me, 'I would have so liked this monster', but I answered him, 'Let's wait, young one', because it was very expensive,"" Cayetana remembered sadly.","(José Alfredo) said to me, 'I would have liked to have this monster', but I said to him, 'let us wait, young man', because it was very expensive, Cayetana remembered sadly.","""José said to me, 'I'd love to have this monster,' but I told him, 'Let's wait, kid, because it's expensive,'"" Cayetana remembered sadly.",0.838,20.5,18.19,7.01,-13.49,0.7904,0.753,0.7562,-0.03420000000000001
