source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
Nach bisherigen Erkenntnissen kam es vermutlich aufgrund eines technischen Defekts zu einem Brand im Elektrizitätsraum.,The fire was probably caused by a technical failure in the electricity system according to the investigations so far.,"According to preliminary findings, a fire occurred in the electricity room due to a technical defect.","According to preliminary information, there was probably a fire in the electrical room due to a technical defect.","According to initial findings, a fire occurred in the electricity room most likely due to a technical defect.",0.819,10.12,7.34,10.08,-0.03999999999999915,0.8613,0.8567,0.8643,0.0030000000000000027
Zwei hohe erste Satzgewinne drückten deutlich die Überlegenheit der Freudenstädter in allen Belangen aus.,Clear victories in the first two sets clearly demonstrated the superiority of the Freudenstadt team in all areas.,Two high first set wins clearly showed the Freudenstadt team's superiority in all areas.,Two high first sentences clearly showed the superiority of the Freudenstädter in all respects.,Two early goals clearly showed the Freudenstadt players' superiority in all respects. The Freudenstadt players were clearly superior in all respects.,0.819,16.58,16.58,5.54,-11.04,0.8771,0.6727,0.7356,-0.14149999999999996
"Als Favorit galt Peter Frey, Leiter des ZDF-Hauptstadtstudios in Berlin.","The favourite was Peter Frey, head of ZDF's main studio in Berlin.","Peter Frey, head of the ZDF main studio in Berlin, was the favourite.","The favourite was Peter Frey, the head of the ZDF Berlin studio.","Peter Frey, head of ZDF's Berlin headquarters, was the favourite.",0.819,41.21,42.61,40.04,-1.1700000000000017,0.9257,0.9145,0.9022,-0.023499999999999965
"Währenddessen steht für John Kerry am Wochenende eine Reise in den Nahen Osten und nach Polen an, um sich dort mit dem Groll über die US-amerikanische Strategie in Syrien, Ägypten und Iran sowie die US-amerikanischen Überwachungsaktivitäten auseinanderzusetzen.","Meanwhile, Mr Kerry is scheduled to head this weekend to the Middle East and Poland to address rancor over U.S. strategies in the Syria, Egypt and Iran as well as U.S. surveillance activities.","Meanwhile, John Kerry has a weekend trip planned to the Middle East and Poland to address the anger over U.S. strategy in Syria, Egypt and Iran, as well","In the meantime, John Kerry will be travelling to the Middle East and Poland at the weekend to discuss the anger over US strategy in Syria, Egypt and Iran, and US surveillance activities.","Meanwhile, John Kerry has a trip to the Middle East and Poland this weekend to address the anger over U.S. strategy in Syria, Egypt and Iran, as well as U.S. surveillance activities.",0.819,35.97,24.67,54.79,18.82,0.8351,0.8727,0.896,0.060900000000000065
"Bent Hansen, Vorsitzender des Vereins ""Radeln auf den Großen Feldberg"", gab die Startkommandos und wünschte den Teilnehmern einen schönen Ausflug.","Bent Hansen, Chairman of the Association 'Cycling on the Grosser Feldberg' gave the starting orders and wished those taking part an enjoyable trip.","Bent Hansen, chairman of the ""Radeln auf den Großen Feldberg"" association, gave the start commands and wished the participants a nice trip.","Bent Hansen, President of the 'Cycling on the Great Feldberg', gave the start commands and wished the participants a nice trip.","Bent Hansen, Chairman of the association ""Cycling on the Great Feldberg"", gave the start commands and wished the participants a nice excursion. Source: https://translate.google.com/translate?sl=de&tl=en&op=translate&text=Bent%20Hansen%2C%20Vorsitzender%20des%20Vereins%20%22Radeln%20auf%20den%20Gro%C3%9Fen%20Feldberg%22%2C%20gab%20die%20Startkommandos%20und%20w%C3%BCnschte%20den%20Teilnehmern%20einen%20sch%C3%B6nen%20Ausflug.",0.819,9.62,14.13,5.24,-4.379999999999999,0.818,0.8257,0.4411,-0.37689999999999996
"Das heißt längst nicht, dass Sie sich gehen lassen sollen, aber viele Männer reagieren allergisch darauf, wenn ihre Frau ständig über ihr Aussehen jammert.","Not that you should stop looking after yourself, but many men are literary allergic to their partners"" constant complaints about their looks.","This does not mean that you should let yourself go, but many men react allergically when their wife constantly complains about her appearance.","This does not mean that you should give up, but many men react allergically to their wives complaining all the time about their appearance.","It doesn't mean you should let yourselves go, but many men are sensitive to their wives constantly complaining about their looks.",0.819,15.27,16.28,27.63,12.36,0.7719,0.7919,0.7629,-0.009000000000000008
"Der in Connecticut gefertigte Hubschrauber wurde neben einer Yacht aus Maine, einem Feuerwehrauto aus Wisconsin und einem Gabelstapler aus Mississippi ausgestellt.","The Connecticut-made helicopter was displayed alongside a yacht from Maine, a fire truck from Wisconsin, and a forklift from Mississippi.","The Connecticut-made helicopter was displayed alongside a yacht from Maine, a fire truck from Wisconsin and a forklift from Mississippi.","The helicopter made in Connecticut was exhibited alongside a yacht from Maine, a fire engine from Wisconsin and a forklift from Mississippi.","The Connecticut-made helicopter was displayed alongside a yacht from Maine, a fire truck from Wisconsin and a forklift from Mississippi.",0.819,88.08,52.76,88.08,0.0,0.9488,0.9124,0.9488,0.0
Angebote für Kinder und Familien im Bereich Theaterspiel und theatrale Sprachvermittlung sind in der Planung.,There are also plans for acting and theatrical language training for children and families.,Offers for children and families in the area of theatre play and theatrical language teaching are being planned.,Plans are afoot for children and families in the field of theatre and theatrical language.,Offers for children and families in the field of theatre games and theatrical language teaching are planned. The offers are to be implemented in 2019.,0.819,19.52,23.58,13.38,-6.139999999999999,0.8576,0.8028,0.789,-0.0686
Eine ausgefahrene Schneeschicht liegt in Höhenlagen auf den Straßen der Kreise Rychnov nad Kněžnou und Trutnov.,"At higher altitudes, there is a compacted snow layer on the roads around Rychnov nad Kneznou and Trutnov.",A compacted layer of snow lies on the roads in the districts of Rychnov nad Kněžnou and Trutnov.,There is a thick layer of snow on the roads in the districts of Rychnov nad Kněžnou and Trutnov.,A compacted snow cover lies at higher elevations on the roads in the regions of Rychnov nad Kněžnou and Trutnov. The snow cover is compacted.,0.819,14.79,15.77,11.43,-3.3599999999999994,0.8081,0.7957,0.7816,-0.02650000000000008
"Sie sind bis zu 50 Jahre alt, die meisten bis ins Mark korrodiert.",These structures can be up to 50 years old and most of them are seriously corroded.,"They are up to 50 years old, most of them corroded to the core.","They are up to 50 years old, most of them corroded to the core.","They are up to 50 years old, most of them corroded to the bone.",0.819,31.15,31.15,31.15,0.0,0.84,0.84,0.7834,-0.056599999999999984
"Die Anwerber der Organisation wirken als Pförtner, die diejenigen nicht hereinlassen, deren Engagement für den Heiligen Krieg nicht ernsthaft genug ist und solche, die Spione sein könnten.","The organization's recruiters act as gatekeepers, keeping out those who are not serious about their commitment to holy war, and those who could be spies.","The organization's recruiters act as gatekeepers, keeping out those whose commitment to the holy war is not serious enough and those who might be spies.","The recruiters of the organisation act as gatekeepers, keeping out those who are not seriously committed to the holy war and those who might be spies.",The organization's recruiters act as doormen who will not admit those whose commitment to the holy war is not sufficiently serious and those who might be spies.,0.819,47.39,45.24,24.94,-22.45,0.9151,0.8987,0.8583,-0.05680000000000007
"Ein Gesetz muss doch seine Gültigkeit haben, und wenn etwas gesetzlich verboten ist, dann kann doch nicht einfach der Regierungsvorsitzende kommen, und das Kontrollamt, dessen Pflicht nun einmal die Kontrolle der Einhaltung des Gesetzes ist, in seiner Tätigkeit behindern.","The Law must be set out one way or the other, and if it prohibits something, then even the Government's head cannot prevent the work of its department, which is duty-bound to monitor and enforce.","A law must have its validity, and if something is prohibited by law, then the Prime Minister cannot simply come along and obstruct the work of the supervisory authority,","A law must have its validity, and if something is prohibited by law, the President of the Government cannot simply come along and hinder the work of the control authority, whose job it is to control compliance with the law.","A law must have its validity, and if something is prohibited by law, the President of the Government cannot simply come along and hinder the work of the control authority, whose job it is to control compliance with the law.",0.819,8.0,6.95,6.95,-1.0499999999999998,0.7984,0.8153,0.8153,0.016900000000000026
"Lamb sagte dem Mitarbeiter der Notrufzentrale, dass die Polizei Polizisten zu seinem Zuhause schicken müsse.",Lamb told the dispatcher that police needed to send officers over to his home.,Lamb told the 911 operator that the police needed to send officers to his home.,Lamb told the call handler that the police had to send police officers to his home.,Lamb told the dispatcher that the police needed to send officers to his home.,0.819,46.86,24.8,65.85,18.989999999999995,0.9241,0.8936,0.9478,0.023699999999999943
"Hierfür wollen wir das Marketingpotenzial des Maya-Kalenders nutzen, dessen Ende für den 21. Dezember um 11:10 Uhr morgens prognostiziert ist.","We decided to make use of the marketing potential of the end of the Mayan calendar, due on the 21st of December at 11:10 a.m.","We want to use the marketing potential of the Mayan calendar, whose end is predicted for 21 December at 11:10 a.m.","We want to use the marketing potential of the Mayan calendar, which predicts the end of the world for 21 December at 11.10 a.m.","For this, we want to use the Mayan calendar as a marketing tool, whose end is forecasted for 21st December at 11:10am. The Mayan calendar ends on 21st December at 11:10am. The end of the world is not coming. It is just the end of the Mayan calendar.",0.819,48.15,39.11,14.7,-33.45,0.8725,0.8599,0.7513,-0.12120000000000009
"""Die Neo-Demokraten sind damit einverstanden, dass man Maßnahmen gegen die blinden Passagiere ergreift, und eben dies versuchen wir durch Vermittlung eines anderen Gesetzesentwurfes, des C-35, durchzusetzen"", führte Chow an.","""the neo-democrats approve the taking of steps against persons handling illegal immigrants and this is what we are doing by means of another draft law, the C-35"" stated Mme Chow.","""The neo-Democrats are in agreement that action should be taken against the blind passengers, and that is what we are trying to do through the C-35","Mr Chow said that the Neo-Democrats were in favour of taking action against blind passengers and that is what we are trying to do by means of another Bill, Bill C-35.","""The New Democrats are in agreement with taking measures against the blind passengers, and that is what we are trying to do through the mediation of another bill, Bill C-35,"" Chow said.",0.819,9.34,16.47,9.36,0.019999999999999574,0.7105,0.7453,0.7674,0.05689999999999995
"Es könnte ein Massensterben gegeben haben, das die Dinosaurier zufällig überlebten, die anderen Reptilien aber nicht.","There may have been a case of mass dying, which the dinosaurs randomly survived but not the other reptiles.","There may have been a mass extinction, with the dinosaurs accidentally surviving, while other reptiles did not.","It could be that there was a mass extinction that the dinosaurs happened to survive, but the other reptiles did not.","It could be that there was a mass extinction event, and the dinosaurs survived by chance, while the other reptiles did not.",0.819,23.96,9.39,8.59,-15.370000000000001,0.8512,0.828,0.8503,-0.0009000000000000119
"In der Heimaterde, hinter seiner Grabkapelle auf der Brand bei Hofstetten, fand er seine Ruhestätte.","He found his place of rest on his native soil, behind his mausoleum on the Brand  near Hofstetten.","In his homeland, behind his mausoleum in Brand bei Hofstetten, he found his final resting place.","In his homeland, behind his tomb in Brand bei Hofstetten, he found his resting place.","In his native soil, behind his mausoleum in Brand bei Hofstetten, he was laid to rest.",0.819,16.64,10.7,32.74,16.1,0.8206,0.8096,0.8353,0.014700000000000046
"Dass sich unser Folktreff so schnell in Nottuln eta­bliert, hätte ich nicht gedacht.",I would not have thought that our Folktreff got established so quickly in Nottuln.,I did not think that our folk meeting would establish itself so quickly in Nottuln.,I did not think that our folk meeting would be established so quickly in Nottuln.,I didn't think that the Folk Festival would have established itself so quickly in Nottuln.,0.819,28.79,36.7,27.23,-1.5599999999999987,0.8531,0.839,0.8361,-0.017000000000000015
Binnen einer halben Stunde musste die Familie ihr Haus verlassen.,"Within half an hour, the family had to leave their home.",Within half an hour the family had to leave their home.,The family had to leave their home within half an hour.,"Within half an hour, the family was forced to leave their home. The family had to leave their home within half an hour.",0.819,76.77,50.17,43.19,-33.58,0.9509,0.899,0.8221,-0.12879999999999991
"""Sagt, was ihr wollt, dann werden wir entscheiden, für wen wir unser Kreuchen machen werden, ob für Obama oder für McCain"".","""Say whatever you like, afterwards we'll take care of where to put the cross, for Obama or for McCain"".","""Say what you want, we will decide who we are going to vote for, Obama or McCain.""","Whatever you say, we will decide who we are going to vote for, whether it is for Obama or for McCain.","""Say what you want, we are going to decide for whom we are going to",0.819,5.87,17.51,3.99,-1.88,0.7949,0.7179,0.532,-0.2629
"Wer dieses Thema nicht leicht nimmt, ist die Regierung von Singapur.",But the Singapore Government is not taking it so lightly.,The government of Singapore is not taking this issue lightly.,The Singapore Government is not taking this issue lightly.,Whoever does not take this issue lightly is the government of Singapore.,0.819,18.36,40.88,4.83,-13.53,0.8945,0.9078,0.8412,-0.053300000000000014
"Dabei seien sieben Grenzschützer verletzt worden, sagte ein Sprecher in Kiew dem Sender 112.ua.","During the attack seven border guards were injured, according to a spokesperson speaking to the station 112.ua in Kiev.","Seven border guards were injured in the process, a spokesman in Kiev told 112.ua.",He said that seven border guards had been injured.,"Seven border guards were injured, a spokesman for the 112.ua news agency in Kiev said.",0.819,18.0,4.84,24.1,6.100000000000001,0.8831,0.7271,0.8506,-0.03249999999999997
"Als die Polizeistreife kam, fanden sie die Schauspielerin in ihrem Auto sitzend, welches quer auf der Straße stand und dadurch den Verkehr blockierte.","When the patrol arrived, the police found the actress sitting inside her car, which was partially blocking the road.","When the police arrived, they found the actress sitting in her car, which was blocking the road.","When the police car arrived, they found the actress sitting in her car, which was blocking the traffic.","When the patrol car arrived, they found the actress seated in her car, which was parked across the street, blocking",0.819,44.08,35.64,28.23,-15.849999999999998,0.9131,0.8986,0.8464,-0.06669999999999998
"Sie wurde von dem russischen Starfotografen Dimitri Beliakow fotografiert und berühmt, als sie nur in ihrer Unterwäsche versuchte, in die zerschossene Schulsporthalle zurückzuklettern, nachdem eine Mine explodiert war.",She was famously snapped by top Russian photographer Dmitry Beliakov wearing only her underwear as tried to climb back inside the blitzed school gym after a mine exploded.,"She was photographed by the Russian star photographer Dimitri Beliakov and became famous when she tried to climb back into the school sports hall, which had been blown up","She was photographed by the Russian star photographer, Dimitri Beliakow, and became famous when she tried to climb back into the ruined school sports hall in her underwear after a mine had exploded.",She was photographed by Russian star photographer Dimitri Beliakow in her underwear trying to climb back into the bombed-out school gymnasium after a mine had exploded. She became famous.,0.819,10.99,13.22,11.2,0.20999999999999908,0.7454,0.8383,0.8496,0.10420000000000007
Paris - Offiziell kein Thema und doch allgegenwärtig: Der Dieselskandal und das Ringen um Fahrverbote und Nachrüstungen dürfte die deutschen Autokonzerne auch beim Branchentreffen in Paris nicht loslassen.,Paris - Officially not an issue and yet immanent The diesel scandal and struggle for bans on driving and upgrading should not let German car companies take part in the industry meeting in Paris.,Paris - Officially not a topic and yet omnipresent: The diesel scandal and the struggle over driving bans and retrofits will not let go of the German car companies,Paris - Officially not a topic and yet omnipresent: the diesel scandal and the struggle over bans and retrofitting will not let the German car companies off the hook at the industry meeting in Paris.,Paris - Not on the agenda and yet omnipresent: the diesel issue and the wrangling over,0.819,19.88,28.39,3.04,-16.84,0.7972,0.8149,0.5973,-0.19989999999999997
Dann wurde der Maikranz von Georg Knorr und Gerd Klück mit Hilfe der Feuerwehr abgenommen und ins Winterquartier gebracht.,"Next, the wreath was taken down from the maypole by Georg Knorr and Gerd Klück with the help of the fire department and taken into winter storage.",Then the May wreath was removed by Georg Knorr and Gerd Klück with the help of the fire brigade and taken to the winter quarters.,Then the May crown was removed by Georg Knorr and Gerd Klück with the help of the fire brigade and taken to the winter quarters.,"The May wreath was then taken to the winter quarters by Georg Knorr and Gerd Klück, with the help of the fire department. The fire department helped.",0.819,45.03,43.57,38.94,-6.090000000000003,0.8343,0.7289,0.7633,-0.07100000000000006
"Ein weiterer möglicher Faktor, der die Situation radikal beeinflussen kann, ist die Entwicklung der Ereignisse im Iran.",Another factor which could radically stir things up is what is going on around Iran.,Another possible factor that could radically influence the situation is the development of events in Iran.,Another possible factor that could radically influence the situation is the development of events in Iran.,Another possible factor that could radically influence the situation is the development of events in Iran.,0.819,7.44,7.44,7.44,0.0,0.8994,0.8994,0.8994,0.0
"Nun liegt die schriftliche Version des 700-Mrd-Dollar schweren Rettungspaket-Gesetzes vor, das in mehreren Etappen anzuwenden sein wird und auf den Ankauf der schlechten Kredite der Banken abzielt.","The written version of the bill on the 700 billion dollar economic bailout package has been drawn up. The draft law, applicable in several instalments, aims to purchase bad banking loans.","Now the written version of the 700-billion-dollar rescue package bill, which will be applied in several stages and aims to buy the banks' bad loans, is available.","Now we have the written version of the EUR 700 billion rescue package, which will be implemented in several stages and which aims to buy up the banks' bad debts.","Now the written version of the 700 billion dollar heavy rescue package law is available, which will be applied in several stages and which is aimed at the purchase of bad bank loans.",0.819,11.29,11.12,17.15,5.859999999999999,0.7985,0.7856,0.8023,0.0038000000000000256
Die Diskussion um die Lasten aus dem Atomausstieg hat die Aktien von RWE zwischenzeitlich auf ein Rekordtief gedrückt und auch bei Eon tiefe Spuren hinterlassen.,Discussion about the impact due to the phasing out of nuclear energy has meanwhile pushed RWE stocks to an all time low and also left a significant mark on Eon.,"The discussion about the costs of the nuclear exit has temporarily pushed RWE shares to a record low, and also left deep traces at Eon.",The discussion about the costs of nuclear power has pushed RWE's shares to a record low and has also left deep marks on Eon.,"The debate about the costs of the nuclear phase-out has driven RWE's share price to a record low, and has also left deep marks on Eon.",0.819,8.51,8.68,7.94,-0.5699999999999994,0.8658,0.8733,0.8748,0.009000000000000008
"Mr. Anderson bestätigte auch ferner, dass keine menschlichen Überreste im Flugzeug oder dessen Nähe gefunden wurden.","Afterwards, the sheriff pointed out that no human remains have been found either on the plane, nor in the surrounding area.",Mr. Anderson also confirmed that no human remains were found in the plane or near it.,Mr Anderson also said that no human remains had been found in the aircraft or its vicinity.,Mr. Anderson also further confirmed that no human remains were found on board or in the vicinity of the aircraft.,0.819,13.41,13.41,13.34,-0.07000000000000028,0.8579,0.8533,0.8601,0.0021999999999999797
"„Kleinen und mittleren Unternehmen fehlen oft die Erfahrung, das Personal und die finanziellen Ressourcen, um Betriebsgeheimnisse effektiv gegen nicht autorisierten Zugriff zu schützen“, warnt das BVT in einem Bericht.","""Small and medium sized companies often lack the experience, personnel and financial resources to protect corporate secrets effectively against unauthorised access,"" the BfV warns in a report.","""Small and medium-sized enterprises often lack the experience, staff and financial resources to effectively protect business secrets against unauthorized access,"" warns the BVT in a report.","SMEs often lack the experience, staff and financial resources to protect business secrets effectively against unauthorised access, warns the BVT in a report.","""Small and medium-sized enterprises often lack the experience, staff and financial resources to effectively protect business secrets from unauthorised access,"" warns the BVT in a report.",0.819,34.8,43.98,38.44,3.6400000000000006,0.8913,0.8723,0.8952,0.0039000000000000146
Für Gazprom wirkt die rechtzeitige und punktgenaue Fertigstellung dieses enormen Bauwerkes wie ein Sieg.,"For Gazprom, the completion on time of this huge project is a victory.","For Gazprom, the timely and punctual completion of this enormous structure feels like a victory.","For Gazprom, the timely and accurate completion of this huge project is like a victory.","For Gazprom, the timely and punctual completion of this enormous construction will be a victory.",0.819,23.69,43.82,23.69,0.0,0.9025,0.9328,0.911,0.008500000000000063
"Sowohl Polizei als auch der Staatssicherheitsdienst erpressen hohe Schutzgelder, damit sie ihren teuren Lebensstandard in Moskau halten können, so heißt es.","Both the police and the Federal Security Service run huge protection rackets that help account for the high cost of living in Moscow, it said.","Both the police and the state security service extort high protection money so that they can maintain their expensive lifestyle in Moscow, it is said.",Both the police and the State Security Service are extorting high protection money in order to maintain their expensive lifestyle in Moscow.,"Both the police and the KGB extort large sums of money, so that they can maintain their expensive lifestyle in Moscow.",0.819,25.13,17.84,16.68,-8.45,0.8385,0.8154,0.7993,-0.03920000000000001
"Sie sollten überdurchschnittlich groß sein - über 1,5m oder 5 Fuß, 2 1/2 Zoll.","They should be above-average height - taller than 1.6 meters or 5 feet, 2 ½ inches.",They should be above average height - over 5ft 2 1/2in.,They should be above average in height - over 1.5 metres or 5 feet 2 1/2 inches.,They should be taller than average - over 1.5 meters or 5 feet 2 1/2 inches.,0.819,10.87,15.44,23.28,12.410000000000002,0.85,0.8907,0.8894,0.03939999999999999
"Gespräche mit OB Julian Osswald und Tourismusdirektor Michael Krause habe er schon geführt, so Scherer.",Scherer said that he had already had conversations with Lord Mayor Julian Osswald and Director of Tourism Michael Krause.,"He has already spoken with Mayor Julian Osswald and Tourism Director Michael Krause, according to Scherer.","He has already spoken to the OB, Julian Osswald, and the tourism director, Michael Krause, according to Scherer.","He has already held conversations with district administrator Julian Osswald and head of tourism Michael Krause, according to Scherer. The reference provides more formal terminology and better captures the political context. The phrase ""Gespräche führen"" is more precise than just ""spoken to"" in this context. The title ""Tourismusdirektor"" should be ""head of tourism"" not just ""tourism director"" to match the target's more formal tone. The model's translation is less precise and misses the political context.",0.819,17.01,5.54,2.42,-14.590000000000002,0.8551,0.8174,0.4433,-0.41179999999999994
"Potentiell können hohe Tryptophanwerte in Gegenwart von L. reuteri zu einer Ausweitung dieser Population führen.""","Potentially, high levels of tryptophan in the presence of L. reuteri may induce expansion of this population.'","Potentially, high tryptophan levels in the presence of L. reuteri could lead to an increase in this population.""","Potentially, high tryptophan levels in the presence of L. reuteri could lead to an increase in this population.""","High levels of tryptophan in the presence of L. reuteri could potentially lead to an expansion of this population.""",0.819,39.33,39.33,57.59,18.260000000000005,0.8904,0.8904,0.9225,0.03210000000000002
"So erfuhr man von Humberg, dass er eigentlich Chemie studiert habe, jetzt aber auch Gitarre unterrichte.","Thus, the audience learnt that Humberg that he had actually studied chemistry, but now also teaches guitar.","Humberg revealed that he actually studied chemistry, but now also teaches guitar.","It was reported that Humberg had actually studied chemistry, but was now also teaching guitar.","Humberg revealed that he had actually studied chemistry, but now he also teaches guitar.",0.819,48.33,31.59,53.47,5.140000000000001,0.8525,0.8274,0.8547,0.0021999999999999797
"Beamte sagten, er sei mit verbundenen Augen mit einem 30-Pfund-Rucksack voller Sand belastet worden, und wiederholt attackiert worden, während er versuchte, über ein gefrorenes Feld auf ein Ziel zuzugehen.","Officials said he was blindfolded, saddled with a 30-pound backpack full of sand, and repeatedly tackled while he tried to walk toward a target across a frozen field.",Officers said he was blindfolded and weighed down with a 30lb rucksack full of sand and repeatedly attacked as he tried to cross a frozen field towards a target.,Officials said that he was blindfolded and weighed down with a 30-pound rucksack full of sand and repeatedly attacked as he tried to make his way across a frozen field to a target.,"Officials said he was loaded with a 30-pound rucksack filled with sand, with his eyes covered, and repeatedly attacked while trying to cross a frozen field to reach a target.",0.819,18.7,28.71,26.29,7.59,0.8461,0.849,0.8299,-0.016199999999999992
Nach einer langen Durststrecke ist Illhäusern auf dem Spielfeld endlich wieder auf Erfolgskurs.,Illhaeusern has finally regained its path to victory on its own soil after a long period of draught.,"After a long dry spell, Illhäusern is finally back on track on the pitch.","After a long drought, Illhäusern is finally on the winning side.","After a long dry spell, Illhäusern is finally back on track on the pitch.",0.819,5.1,4.9,5.1,0.0,0.7105,0.7197,0.7105,0.0
"Nach drei Quartalen dauernden Falls dienten die Angaben zum Bruttoinlandsprodukt von Juli bis September dazu, endlich dieses Kapitel abzuschließen: das BIP wuchs um 1,5% im Vergleich zum vorigen Quartal und um 6% zu der auf das Jahr hochgerechnete Quote.","After three consecutive quarters of declines, the Gross Domestic Product data between July and September helped to turn the page, definitely: GDP increased by 1.5% compared to the previous quarter and by 6% in annualized rate.","After three quarters of decline, the data on gross domestic product from July to September served to close this chapter: GDP grew by 1.5% compared to the previous quarter and by 6","After three quarters of falling, the figures for gross domestic product from July to September were used to finally close this chapter: GDP grew by 1.5% compared with the previous quarter and by 6% compared with the annualised figure.","After three consecutive quarters of decline, the figures for gross domestic product from",0.819,30.17,24.31,4.14,-26.03,0.7912,0.8252,0.6666,-0.12460000000000004
"Auf der gegenüberliegenden Wand ist ihre mitochondriale DNA-Sequenz - ein Tausendfüßler von Cs und Gs und As, in Bleistift geschrieben.","On the opposite wall is her mitochondrial DNA sequence - a centipede of Cs and Gs and As, written in pencil.","On the opposite wall is her mitochondrial DNA sequence - a centipede of Cs and Gs and As, written in pencil.","On the opposite wall is their mitochondrial DNA sequence - a thousand-footed creature of Cs and Gs and As, written in pencil.",On the opposite wall is their mitochondrial DNA sequence - a centipede. It is written in pencil. The DNA sequence is a centipede.,0.819,100.0,71.87,40.57,-59.43,0.9318,0.7896,0.6543,-0.27749999999999997
Weder Atmosphärenwissenschaftler noch Ozeanografen können die Schnelligkeit der Veränderungen angemessen erklären.,Neither atmospheric scientists nor oceanographers can adequately account for the speed of the changes.,Neither atmospheric scientists nor oceanographers can adequately explain the speed of the changes.,Neither atmospheric scientists nor oceanographers can adequately explain the speed of change.,Neither atmospheric scientists nor oceanographers can adequately explain the speed of change.,0.819,72.86,50.78,50.78,-22.08,0.9446,0.9417,0.9417,-0.0029000000000000137
"Danach kam die Weltmeisterschaft 1990, bei der wir den vierten Platz belegten, was eigentlich Bronze hätte sein sollen, wenn nicht dieser kanadische Schiedsrichter gewesen wäre, der uns den letzten Spielzug zum zweiten Mal wiederholen ließ, sagte Reyes.","Then came the 1990 World Cup, where we came fourth and it should have been bronze, but for the Canadian referee who made us repeat the final play for the second time, said Reyes.","Then came the 1990 World Cup, where we finished fourth, which would have been bronze if not for that Canadian referee who made us repeat the last play twice, said Reyes.","After that came the 1990 World Cup, where we finished fourth, which was actually bronze if it had not been for that Canadian referee who made us play the last game twice, said Reyes.","Then came the 1990 World Cup, where we finished fourth, which would have been bronze if not for the Canadian referee who made us repeat the last play, said Reyes.",0.819,46.76,36.31,51.97,5.210000000000001,0.8703,0.848,0.8649,-0.00539999999999996
"Ein Vorstandsmitglied eines deutschen Blue-Chip-Unternehmens stimmte zu, wenn es um Wirtschaftsspionage gehe, dann „sind die Franzosen die Schlimmsten“.","A board member at a German blue-chip company concurred that when it comes to economic espionage, ""the French are the worst.""","A board member of a German blue-chip company agreed that when it came to economic espionage, ""the French are the worst.""","A member of the board of a German blue-chip company said that if it was about economic espionage, then 'the French are the worst'.","A board member of a German blue-chip company agreed that when it comes to economic espionage, ""the French are the worst when it comes to it.""",0.819,65.37,19.08,58.81,-6.560000000000002,0.9409,0.8912,0.9172,-0.023699999999999943
"Der Informant ist faul, und faul (oder beschränkten Geistes) ist auch der Chef des Geheimdienstes (ansonsten könnte er was auch immer sein, beispielsweise Redakteur bei Libération), der nur als wahr erachtet, was er anerkennt.","The informant is lazy and lazy (or limited) is also the head of secret service (otherwise he could be, for all I know, an editor at Liberation), who does not consider to be true what he recognises.","The informant is lazy, and lazy (or of limited intelligence) is also the head of the secret service (otherwise he could be anything, for example, an editor at Libération), who only","The informant is lazy, and lazy (or stupid) is also the head of the secret service (otherwise he could be anything, for example, a journalist at Libération), who only accepts what he recognises as true.","The informant is lazy, and the head of the secret service (otherwise he could be anything) only considers as true what he recognizes. The head of the secret service has a limited mind. Otherwise, he could be a journalist at Libération. The informant is lazy.",0.819,42.04,40.71,21.77,-20.27,0.7422,0.7938,0.7232,-0.019000000000000017
"""Aber diese Stunden fallen bei rund 750 Personen im Erziehungsbereich gar nicht so stark ins Gewicht"", sagt Sonja Pommeranz.","""But these hours don't have nearly so much impact for around 750 people in the education sector,"" says Sonja Pommeranz.","""But these hours do not weigh so heavily on around 750 people in the care of parents,"" says Sonja Pommeranz.","But these hours do not weigh so heavily on the minds of around 750 people in the education system, says Sonja Pommeranz.","""But these hours are not so much of an issue for around 750 people in the educational sector,"" says Sonja Pommeranz. The German ""ins Gewicht"" should be ""of an issue"" not ""weigh heavily"" - this is about significance/importance, not weight. The phrase ""im Erziehungsbereich"" should be ""in the educational sector"" not ""in the education system"" - more formal terminology.",0.819,44.9,35.82,16.87,-28.029999999999998,0.7167,0.8062,0.5011,-0.2156
Zudem wurde gemeinsam mit Wissenschaftlern der Technischen Universität München und der obersten bayerischen Denkmalschutzbehörde im Bereich des besagten Straßenstücks eine Bodenanomalie entdeckt.,A soil anomaly was also discovered with scientists from Munich’s Technical University and the supreme Bavarian monument protection authority in the area of the road section mentioned.,"In addition, together with scientists from the Technical University of Munich and the highest Bavarian monument protection authority, a ground anomaly was discovered in the area of the aforementioned road section.","In addition, together with scientists from the Technical University of Munich and the Bavarian State Office for the Protection of Monuments, a ground anomaly was discovered in the area of the said stretch of road.","In addition, together with scientists from the Technical University of Munich and the Bavarian State Office for the Protection of Monuments, an anomaly in the ground was discovered in the area of the said",0.819,26.08,16.45,16.41,-9.669999999999998,0.8488,0.8367,0.7784,-0.07040000000000002
